date,SWC,NDWI_s2,NDWI_anom,VPD,LE,EF,ET,GWS_cm,group_le,group
2021-07-17,11.95833333333333,0.1126258714175058,-0.0005389764137661013,24.863005,289.062238245614,0.9995542719678292,0.4314315057142857,-5.317725190584381,deep_access,true_drought
2021-07-18,11.928125000000001,0.1134348934158948,0.0002700455846229022,25.530024,317.1104012962963,1.0691878362404625,0.4712587462962963,-5.38804927468141,deep_access,deep_access
2021-07-19,11.86875000000001,0.1142439154142838,0.0010790675830119056,24.900888,291.6780729090909,0.9915983077677456,0.4410226592592593,-5.458373358778439,deep_access,deep_access
2021-07-20,11.85000000000001,0.1195443179555891,0.0063794701243172075,25.526154,279.7000765384615,0.9760076042753747,0.4156988480769231,-5.528697442875468,deep_access,deep_access
2021-07-21,11.803125,0.1195443179555891,0.0063794701243172075,26.4283,293.4393314814815,0.9867715337295493,0.4359353759259259,-5.599021526972496,deep_access,deep_access
2021-07-22,11.74479166666667,0.1248447204968944,0.01167987266562251,31.3212,288.6957735849057,1.0493741119635813,0.4374312807692308,-5.6693456110695255,deep_access,deep_access
2021-07-23,11.6875,0.12284313605383836,0.009678288222566458,31.20992,302.5946288461539,1.3354738626809248,0.4492301596153846,-5.739669695166555,deep_access,deep_access
2021-07-24,11.51250000000001,0.1208415516107823,0.007676703779510408,27.241316,343.5360613636363,1.1461342090587388,0.5183926314814815,-5.809993779263583,deep_access,deep_access
2021-07-25,11.36145833333333,0.1146529498565266,0.0014881020252547061,24.759676,272.4004805882353,0.9525213390436015,0.4139898895918367,-5.880317863360612,deep_access,deep_access
2021-07-26,11.34583333333333,0.1146529498565266,0.0014881020252547061,11.40625,188.67459,0.6885630888429826,0.2856585969565217,-5.95064194745764,deep_access,atm_driven
2021-07-27,11.407291666666671,0.1084643481022709,-0.004700499729000995,17.900276,198.0811769074074,0.666161928884805,0.2938044090925926,-6.02096603155467,deep_access,true_drought
2021-07-28,11.51562500000001,0.1012909975805472,-0.011873850250724696,21.264193,202.7390413207547,0.7008437096149075,0.30097935,-6.091290115651699,deep_access,true_drought
2021-07-30,11.469791666666671,0.119125862635557,0.0059610148042850974,29.332327,266.5497527777778,0.9068406314030275,0.3958297351851852,-6.231938283845756,deep_access,deep_access
2021-07-31,11.24791666666666,0.119125862635557,0.0059610148042850974,21.115778,252.7144824074074,0.838154104224466,0.3732058555555556,-6.302262367942785,deep_access,deep_access
2021-08-04,11.284375,0.11778594056010319,0.024762684746149788,23.475525,244.4540076923077,0.8347039239708436,0.3617923384615385,-6.583558704330901,deep_access,deep_access
2021-08-05,11.25208333333334,0.11778594056010319,0.024762684746149788,26.183578,229.8849238461538,0.7819960646829192,0.3410944240384615,-6.6538827884279295,deep_access,deep_access
2021-08-06,11.27395833333333,0.0914378029079159,-0.00158545290603751,30.344835,225.8211305555556,0.767786248646151,0.3484712417307692,-6.724206872524959,deep_access,true_drought
2021-08-07,11.056250000000011,0.10478733757157435,0.011764081757620948,24.08455,228.1445685185185,0.7653351882148942,0.3372997574074074,-6.794530956621987,deep_access,wet_shallow
2021-08-11,11.27395833333333,0.0928387410477959,-0.00018451476615750917,25.36719,210.9862441860465,0.8286565068837894,0.3183379571428571,-7.075827293010103,deep_access,true_drought
2021-08-12,11.30624999999999,0.0928387410477959,-0.00018451476615750917,29.033113,247.7679321153846,0.891335836787848,0.3690441711538461,-7.146151377107132,deep_access,true_drought
2021-08-13,11.289583333333331,0.067540609860359,-0.02548264595359441,35.380802,245.995093877551,0.9198879488198404,0.38448829,-7.21647546120416,deep_access,true_drought
2021-08-14,11.28229166666666,0.0792543328205638,-0.01376892299338961,36.816746,290.902556,1.0198371858964916,0.434511012,-7.286799545301189,deep_access,true_drought
2021-08-15,11.203125,0.0792543328205638,-0.01376892299338961,37.671688,313.9921480392157,1.1739687733950932,0.4683658074509804,-7.3571236293982185,deep_access,true_drought
2021-08-16,11.05312500000001,0.0909680557807686,-0.002055200033184809,32.956043,305.7749776923077,1.0783522932381786,0.4751341272,-7.427447713495248,deep_access,true_drought
2021-08-21,11.06770833333334,0.1025817555938037,0.009558499779850294,22.277063,213.0206835294118,0.7081188400500122,0.3296756530612245,-7.201547243345796,deep_access,wet_shallow
2021-08-26,11.22083333333334,0.0718370264474624,-0.021186229366491005,12.569579,199.2346017391304,0.6399588343693022,0.2954037806521739,-6.905322689099315,deep_access,compound_dry
2021-08-27,11.43229166666667,0.07174888004001351,-0.021274375773939896,19.260485,240.8636519795919,0.8000030575971208,0.3573563947959184,-6.846077778250019,deep_access,true_drought
2021-08-28,11.373958333333329,0.0716607336325646,-0.0213625221813888,18.872404,223.8185489795918,0.7090792074190596,0.331416012244898,-6.786832867400723,deep_access,true_drought
