date,site,SWC,LE,H,G,Rn,EF,VPD_ec,ET,VPD,NDWI_s2,NDWI_anom,GWS_cm,group_le,group
2021-07-15,Tarazona,11.85000000000001,183.2590166666667,62.28072240740741,44.04327739228396,329.1216127011191,0.6428374028076737,1674.671722222222,0.2710620592592592,17.053156,0.11380598599937711,0.0006411381681052097,-5.069987854864249,surface_dependent,atm_driven
2021-07-16,Tarazona,11.91354166666666,263.8678592592593,8.803392388888888,52.99177044938271,336.803445628493,0.929728698062669,2286.124361111111,0.3982862849056604,22.345123,0.11380598599937711,0.0006411381681052097,-5.1586944806758,deep_access,deep_access
2021-07-17,Tarazona,11.95833333333333,289.062238245614,-25.95526280701754,54.41595413255362,343.6070929754053,0.9995542719678292,2401.20250877193,0.4314315057142857,24.863005,0.1126258714175058,-0.0005389764137661013,-5.317725190584381,deep_access,true_drought
2021-07-18,Tarazona,11.928125000000001,317.1104012962963,-16.41049555555556,51.56106075823047,348.1510429369816,1.0691878362404625,2580.601916666667,0.4712587462962963,25.530024,0.1134348934158948,0.0002700455846229022,-5.38804927468141,deep_access,deep_access
2021-07-19,Tarazona,11.86875000000001,291.6780729090909,-12.23282036363636,44.450161536214,338.5995873916365,0.9915983077677456,2106.595490909091,0.4410226592592593,24.900888,0.1142439154142838,0.0010790675830119056,-5.458373358778439,deep_access,deep_access
2021-07-20,Tarazona,11.85000000000001,279.7000765384615,-11.15837115384615,47.73726375432693,334.3129782397909,0.9760076042753747,2144.301865384615,0.4156988480769231,25.526154,0.1195443179555891,0.0063794701243172075,-5.528697442875468,deep_access,deep_access
2021-07-21,Tarazona,11.803125,293.4393314814815,-24.28802142592593,49.06784317283951,346.4409649656964,0.9867715337295493,2305.331962962963,0.4359353759259259,26.4283,0.1195443179555891,0.0063794701243172075,-5.599021526972496,deep_access,deep_access
2021-07-22,Tarazona,11.74479166666667,288.6957735849057,-36.17229586792453,48.45183848883647,323.5641843086702,1.0493741119635813,2335.363981132075,0.4374312807692308,31.3212,0.1248447204968944,0.01167987266562251,-5.6693456110695255,deep_access,deep_access
2021-07-23,Tarazona,11.6875,302.5946288461539,-80.21819784313726,37.47680465924145,264.0590218796549,1.3354738626809248,2248.526096153846,0.4492301596153846,31.20992,0.12284313605383836,0.009678288222566458,-5.739669695166555,deep_access,deep_access
2021-07-24,Tarazona,11.51250000000001,343.5360613636363,-21.31965176363636,43.10445083065152,342.839035705982,1.1461342090587388,2144.813872727273,0.5183926314814815,27.241316,0.1208415516107823,0.007676703779510408,-5.809993779263583,deep_access,deep_access
2021-07-25,Tarazona,11.36145833333333,272.4004805882353,0.391380156862745,40.78182503549999,326.7601747297384,0.9525213390436015,1911.147490196078,0.4139898895918367,24.759676,0.1146529498565266,0.0014881020252547061,-5.880317863360612,deep_access,deep_access
2021-07-26,Tarazona,11.34583333333333,188.67459,41.57570089583334,27.38337419618054,301.3954335951772,0.6885630888429826,979.0884552083334,0.2856585969565217,11.40625,0.1146529498565266,0.0014881020252547061,-5.95064194745764,deep_access,atm_driven
2021-07-27,Tarazona,11.407291666666671,198.0811769074074,44.81530555555555,50.56885599035495,347.9157446650158,0.666161928884805,2046.1296,0.2938044090925926,17.900276,0.1084643481022709,-0.004700499729000995,-6.02096603155467,deep_access,true_drought
2021-07-28,Tarazona,11.51562500000001,202.7390413207547,43.90760281132076,48.19538923836477,337.4739238665113,0.7008437096149075,1682.24596,0.30097935,21.264193,0.1012909975805472,-0.011873850250724696,-6.091290115651699,deep_access,true_drought
2021-07-29,Tarazona,11.51041666666668,145.7151325686274,45.36013627450981,49.073675796142,312.5114122924532,0.5531293067827728,2791.703871739131,0.238423895106383,24.155603,0.0941176470588235,-0.019047200772448397,-6.161614199748728,surface_dependent,true_drought
2021-07-30,Tarazona,11.469791666666671,266.5497527777778,5.463662037037037,46.13535058574074,340.0676508680767,0.9068406314030275,2225.268055555556,0.3958297351851852,29.332327,0.119125862635557,0.0059610148042850974,-6.231938283845756,deep_access,deep_access
2021-07-31,Tarazona,11.24791666666666,252.7144824074074,39.67443612962963,28.82146465859053,330.3346125793313,0.838154104224466,1819.290518518518,0.3732058555555556,21.115778,0.119125862635557,0.0059610148042850974,-6.302262367942785,deep_access,deep_access
2021-08-01,Tarazona,11.07083333333334,184.8230027777778,51.76790092592593,35.70360932211935,313.4797789550603,0.6653666620214638,1593.638555555556,0.278197120754717,16.837763,0.1441340782122905,0.051110822398337086,-6.372586452039814,surface_dependent,atm_driven
2021-08-02,Tarazona,11.19479166666667,161.8210638181818,58.09340309090909,35.21443866680303,321.874717102335,0.5645046628062015,1461.0906,0.2391923872727273,12.230395,0.11778594056010319,0.024762684746149788,-6.442910536136843,surface_dependent,atm_driven
2021-08-03,Tarazona,11.21145833333334,184.3700254716981,40.81876132075472,38.6805870395283,315.6361507159057,0.6657025517896238,1962.694471698113,0.2838389572549019,17.788448,0.11778594056010319,0.024762684746149788,-6.513234620233872,surface_dependent,deep_access
2021-08-04,Tarazona,11.284375,244.4540076923077,17.86973192307692,40.58309067172658,333.4462253379613,0.8347039239708436,1843.908288461538,0.3617923384615385,23.475525,0.11778594056010319,0.024762684746149788,-6.583558704330901,deep_access,deep_access
2021-08-05,Tarazona,11.25208333333334,229.8849238461538,35.41665192307693,43.88063094860566,337.8526011775948,0.7819960646829192,2351.866711538461,0.3410944240384615,26.183578,0.11778594056010319,0.024762684746149788,-6.6538827884279295,deep_access,deep_access
