date,LE_Wm2,H_Wm2,G_Wm2,Rn_Wm2,Ta_30min_mean,VPD_30min_mean_kPa,SWC_30min_mean,n_LE_ok,n_H_ok,n_total,EBR,qc_frac
2019-03-08,,,,73.81043920833334,7.050732171145833,0.8407663479166667,13.444556874999998,13,14,48,,0.2708333333333333
2019-03-09,,,,99.59679308541666,7.942445391666666,0.9990168708333333,13.205779999999999,11,11,48,,0.22916666666666666
2019-03-10,,,,101.70783897916668,12.705384979166666,1.3040998604166667,13.068004166666666,23,23,48,,0.4791666666666667
2019-03-11,,,,93.26390039583333,12.2430855625,1.1203417312500001,13.042995833333334,22,22,48,,0.4583333333333333
2019-03-12,,,,87.70922979166666,13.3537659375,1.3822439255319148,12.75902875,19,20,48,,0.3958333333333333
2019-03-13,38.15352428148148,37.89924466666666,-5.887225,67.68338854166667,11.803859895833334,1.1835335541666665,12.720326458333332,27,30,48,1.0366730369144184,0.5625
2019-03-14,35.82684878787879,54.164651666666664,-1.3901917083333333,94.76214191666666,9.03620225,1.1965972458333334,12.011107916666667,33,33,48,0.934986345328999,0.6875
2019-03-15,,,,98.85836862500001,12.699714041666667,1.5176080562499998,11.892272916666668,19,19,48,,0.3958333333333333
2019-03-16,51.409437153846156,54.75256653846154,5.901650520833333,99.61997114583333,14.260157833333333,1.735272285416667,11.834480833333332,26,26,48,1.124911530531277,0.5416666666666666
2019-03-17,33.95835594444444,25.495538378378377,4.248388354166667,95.28357745833334,15.509607458333333,1.7723527708333333,11.806162708333334,36,37,48,0.6685546909156085,0.75
2019-03-18,,,,80.18514708333333,8.749208770833333,0.9495501333333334,11.432371875000001,17,19,48,,0.3541666666666667
2019-03-19,,,,75.2627388125,7.6773799375,0.9347849854166667,11.323644999999999,18,20,48,,0.375
2019-03-20,,,,53.732207916666674,5.820935427083334,0.8197801124999999,11.094706041666667,10,12,48,,0.20833333333333334
2019-03-21,,,,110.08454229166666,5.037365079166666,0.9301508181818182,10.871661875000001,11,13,48,,0.22916666666666666
2019-03-22,,,,108.19137820833333,5.899364291666667,0.9644803113636364,10.766044458333333,9,9,48,,0.1875
2019-03-23,,,,53.18250195833334,8.056292604166666,0.9185426187500001,10.774835833333334,9,12,48,,0.1875
2019-03-24,,,,106.39892347916667,9.112789460416666,1.1637091113636364,10.703262500000001,20,22,48,,0.4166666666666667
2019-03-25,,,,108.89907854166667,10.1085985975,1.3258142895833331,10.6485283125,16,16,48,,0.3333333333333333
2019-03-26,,,,115.67921729166666,9.252777316666666,1.1085031625,10.507806416666666,18,21,48,,0.375
2019-03-27,,,,114.90246854166666,7.435399711666666,1.1432950613636363,10.3303329375,13,19,48,,0.2708333333333333
2019-03-28,,,,114.70906458333333,7.494548729166667,1.1987997162790698,10.1029491875,17,19,48,,0.3541666666666667
2019-03-29,,,,110.293119375,7.3546173249999995,1.0265088047619046,10.062631583333333,20,27,48,,0.4166666666666667
2019-03-30,,,,121.68089541666667,9.04827475,0.9948986249999999,10.078297229166667,23,33,48,,0.4791666666666667
2019-03-31,,,,21.208057008333334,7.466230437499999,0.31940729565217396,19.822795833333334,2,4,48,,0.041666666666666664
2019-04-01,,,,105.08669337708334,9.976602208333334,0.3820584203333333,26.052782708333336,2,6,48,,0.041666666666666664
2019-04-02,,,,135.403187375,11.188783979166667,0.7915301002564102,26.607078333333334,20,20,48,,0.4166666666666667
2019-04-03,,,,124.96619575,12.186198500000001,1.1384631791666666,23.324161875,23,25,48,,0.4791666666666667
