date,site,ET_mm,n_obs,qflag_mean
2021-05-16,Oran,2.5014000000000003,47,1817.2978723404256
2021-05-16,TzM,2.08255,47,1892.6170212765958
2021-05-17,Oran,2.2774,47,1847.4255319148936
2021-05-17,TzM,2.1875,47,1832.3617021276596
2021-05-18,Oran,2.3311,45,1825.6666666666667
2021-05-18,TzM,1.8422,45,1809.9333333333334
2021-05-19,Oran,2.4126000000000003,48,1820.75
2021-05-19,TzM,2.03695,48,1865.0
2021-05-20,Oran,1.72005,46,1721.3478260869565
2021-05-20,TzM,1.7667000000000002,46,1736.7391304347825
2021-05-21,Oran,2.2003500000000003,48,1688.0
2021-05-21,TzM,1.65775,48,1776.5
2021-05-22,Oran,1.6746,46,1798.304347826087
2021-05-22,TzM,1.4289500000000002,46,1767.5217391304348
2021-05-23,Oran,0.08125,41,1464.9512195121952
2021-05-23,TzM,0.0434,41,1499.4878048780488
2021-05-24,Oran,3.4873000000000003,38,1983.0
2021-05-24,TzM,3.3187,38,1983.0
2021-05-25,Oran,3.5863500000000004,48,1924.0
2021-05-25,TzM,3.1113500000000003,48,1924.0
2021-05-26,Oran,3.12435,48,1702.75
2021-05-26,TzM,2.87175,48,1747.0
2021-05-27,Oran,2.662,48,1629.0
2021-05-27,TzM,2.4840500000000003,48,1673.25
2021-05-28,Oran,3.166,48,1791.25
2021-05-28,TzM,2.1263,48,1791.25
2021-05-29,Oran,3.8173000000000004,48,1850.25
2021-05-29,TzM,2.66705,48,1953.5
2021-05-30,Oran,2.66475,48,1673.25
2021-05-30,TzM,1.86595,48,1629.0
2021-05-31,Oran,1.4382000000000001,48,1673.25
2021-05-31,TzM,0.97435,48,1776.5
2021-06-01,Oran,1.6388,48,1835.5
2021-06-01,TzM,1.06395,48,1806.0
2021-06-02,Oran,3.1374,48,1924.0
2021-06-02,TzM,1.79105,48,1879.75
2021-06-03,Oran,2.2965500000000003,48,1673.25
2021-06-03,TzM,1.2395,48,1835.5
2021-06-04,Oran,1.7377,48,1629.0
2021-06-04,TzM,1.0882500000000002,48,1717.5
2021-06-05,Oran,0.6222500000000001,48,1481.5
2021-06-05,TzM,0.21400000000000002,48,1525.75
2021-06-06,Oran,3.8310500000000003,48,1953.5
2021-06-06,TzM,4.4608,48,1953.5
2021-06-07,Oran,4.2099,48,1983.0
2021-06-07,TzM,4.7614,48,1983.0
2021-06-08,Oran,3.2626500000000003,47,1757.0425531914893
2021-06-08,TzM,4.37985,47,1847.4255319148936
2021-06-09,Oran,3.6596,48,1879.75
2021-06-09,TzM,4.33265,48,1835.5
2021-06-10,Oran,2.7821000000000002,48,1835.5
2021-06-10,TzM,3.61805,48,1776.5
2021-06-11,Oran,2.3114,48,1820.75
2021-06-11,TzM,3.0412500000000002,48,1865.0
2021-06-12,Oran,1.92345,48,1894.5
2021-06-12,TzM,2.37285,48,1879.75
2021-06-13,Oran,1.74875,48,1953.5
2021-06-13,TzM,2.1614,48,1879.75
2021-06-14,Oran,1.95035,48,1835.5
2021-06-14,TzM,2.0707,48,1791.25
2021-06-15,Oran,1.57375,48,1747.0
2021-06-15,TzM,1.64345,48,1820.75
2021-06-16,Oran,1.0325,48,1614.25
2021-06-16,TzM,0.83945,48,1629.0
2021-06-17,Oran,1.2394,48,1747.0
2021-06-17,TzM,0.9857,48,1761.75
2021-06-18,Oran,1.7839,48,1717.5
2021-06-18,TzM,2.5806500000000003,48,1673.25
2021-06-19,Oran,1.5846,48,1629.0
2021-06-19,TzM,1.7662,48,1629.0
2021-06-20,Oran,3.2,48,1865.0
2021-06-20,TzM,2.97065,48,1879.75
2021-06-21,Oran,3.5745,48,1983.0
2021-06-21,TzM,2.8159,48,1953.5
2021-06-22,Oran,3.0789500000000003,48,1791.25
2021-06-22,TzM,2.78445,48,1820.75
2021-06-23,Oran,2.3758,48,1879.75
2021-06-23,TzM,2.26615,48,1820.75
2021-06-24,Oran,2.48285,48,1879.75
2021-06-24,TzM,2.3160000000000003,48,1835.5
2021-06-25,Oran,2.4542,48,1983.0
2021-06-25,TzM,2.1738500000000003,48,1983.0
2021-06-26,Oran,2.4598,48,1968.25
2021-06-26,TzM,2.0649,48,1968.25
2021-06-27,Oran,2.35995,48,1909.25
2021-06-27,TzM,1.7541,48,1850.25
2021-06-28,Oran,2.10255,48,1968.25
2021-06-28,TzM,1.24675,48,1924.0
2021-06-29,Oran,2.1788000000000003,48,1983.0
2021-06-29,TzM,1.5394500000000002,48,1983.0
2021-06-30,Oran,1.58385,48,1909.25
2021-06-30,TzM,1.3186,48,1924.0
2021-07-01,Oran,1.6790500000000002,48,1983.0
2021-07-01,TzM,1.1283,48,1983.0
2021-07-02,Oran,1.9718,48,1983.0
2021-07-02,TzM,1.1690500000000001,48,1983.0
2021-07-03,Oran,1.5932000000000002,48,1924.0
2021-07-03,TzM,0.7406,48,1924.0
2021-07-04,Oran,1.41605,48,1865.0
2021-07-04,TzM,0.69245,48,1879.75
2021-07-05,Oran,1.49805,48,1983.0
2021-07-05,TzM,0.6423000000000001,48,1983.0
2021-07-06,Oran,1.2239,48,1983.0
2021-07-06,TzM,0.44010000000000005,48,1820.75
2021-07-07,Oran,0.7596,48,1850.25
2021-07-07,TzM,0.40375,48,1806.0
2021-07-08,Oran,1.0175,48,1968.25
2021-07-08,TzM,0.5552,48,1968.25
2021-07-09,Oran,0.6811,48,1938.75
2021-07-09,TzM,0.2225,48,1924.0
2021-07-10,Oran,0.871,48,1953.5
2021-07-10,TzM,0.3561,48,1983.0
2021-07-11,Oran,0.83365,48,1747.0
2021-07-11,TzM,0.2619,48,1850.25
2021-07-12,Oran,0.7497,48,1865.0
2021-07-12,TzM,0.21325000000000002,48,1909.25
2021-07-13,Oran,0.79225,48,1865.0
2021-07-13,TzM,0.21915,48,1909.25
2021-07-14,Oran,0.7303000000000001,47,1847.4255319148936
2021-07-14,TzM,0.26515,47,1892.6170212765958
2021-07-15,Oran,0.672,48,1806.0
2021-07-15,TzM,0.2513,48,1806.0
2021-07-16,Oran,0.84675,48,1983.0
2021-07-16,TzM,0.3191,48,1983.0
2021-07-17,Oran,0.6914,48,1983.0
2021-07-17,TzM,0.0188,48,1983.0
2021-07-18,Oran,0.7675000000000001,48,1983.0
2021-07-18,TzM,0.01615,48,1983.0
2021-07-19,Oran,0.61265,47,1892.6170212765958
2021-07-19,TzM,0.017400000000000002,47,1922.7446808510638
2021-07-20,Oran,0.6960000000000001,48,1820.75
2021-07-20,TzM,0.0201,48,1791.25
2021-07-21,Oran,0.57965,47,1983.0
2021-07-21,TzM,0.016300000000000002,47,1983.0
2021-07-22,Oran,0.69005,48,1983.0
2021-07-22,TzM,0.0184,48,1983.0
2021-07-23,Oran,0.66095,48,1791.25
2021-07-23,TzM,0.0171,48,1909.25
2021-07-24,Oran,0.66855,48,1894.5
2021-07-24,TzM,0.014750000000000001,48,1820.75
2021-07-25,Oran,0.51315,48,1865.0
2021-07-25,TzM,0.014100000000000001,48,1776.5
2021-07-26,Oran,0.33975,48,1894.5
2021-07-26,TzM,0.0085,48,1717.5
2021-07-27,Oran,0.5748,48,1983.0
2021-07-27,TzM,2.7636000000000003,48,1983.0
2021-07-28,Oran,0.56855,47,1983.0
2021-07-28,TzM,1.8787,47,1983.0
