i,vshare_sp,vshare_au,delta_h,db_h,dw_h,s_h,delta_le,db_le,dw_le,s_le,csv_sig_h,csv_sig_le,csv_delta_h,csv_delta_le,csv_p_h,csv_p_le
124,0.20329928133498007,0.17607207070692396,0.022333584326785862,0.01126729873557613,0.01106628559120967,0.5045002437008146,-0.03511296210161649,-0.004081772635252325,-0.031031189466364194,0.11624688977932766,0.0,0.0,0.022334,-0.035113,0.50075,0.283358
125,0.1288564518780088,0.20473050580732943,-0.0209813249959033,-0.0012111354169959305,-0.019770189578907367,0.05772444863384035,0.009233573531812127,0.002415928745865141,0.00681764478594697,0.26164612623071937,0.0,0.0,-0.020981,0.009234,0.527736,0.773113
126,0.18281022563197707,0.09888863335490873,0.027785545826592633,0.007208892280131301,0.02057665354646134,0.25944756763539645,-0.029606058451617567,-0.008623278595667087,-0.02098277985595046,0.2912673637309511,0.0,0.0,0.027786,-0.029606,0.398801,0.382809
127,0.2850369489146276,0.19352013418005226,0.01016630181279191,0.010651320083706553,-0.0004850182709146299,0.956447240064921,-0.05700940979512309,-0.007734175987506423,-0.04927523380761666,0.13566490190480887,0.0,0.0,0.010166,-0.057009,0.762119,0.093453
128,0.30434477203264343,0.31143155986169774,-0.037618125302454515,-0.02668130208332113,-0.010936823219133408,0.7092671915147299,-0.02471255173073139,0.026285507712795097,-0.0509980594435265,0.34011768193395314,0.0,0.0,-0.037618,-0.024713,0.256872,0.463268
129,0.29006370773222306,0.17607590687152547,0.005022357295233272,0.014718924211816248,-0.009696566916582935,0.6028518588633159,-0.04328345196946488,-0.0189717167800941,-0.024311735189370763,0.43831339500088995,0.0,0.0,0.005022,-0.043283,0.892054,0.212894
130,0.2506721781583186,0.22740755047930003,-0.05930568102505385,-0.012373111879946391,-0.04693256914510746,0.20863282684030446,0.059385948970564865,0.008179132541828402,0.051206816428736465,0.13772841359969606,0.0,0.0,-0.059306,0.059386,0.074963,0.070465
131,0.1812332679914475,0.3350275651255807,-0.05798379662248889,-0.00222563051330686,-0.05575816610918202,0.03838366307396391,0.015481459120253092,-0.0006440562825987713,0.016125515402851863,0.03840624523270071,0.0,0.0,-0.057984,0.015481,0.088456,0.646177
132,0.2536978206830608,0.3686140715822752,-0.04496520449157208,-0.02134768380843207,-0.023617520683140013,0.474760073924123,0.026949667885047813,0.028591254837824855,-0.0016415869527770487,0.9457018640805593,0.0,0.0,-0.044965,0.02695,0.174413,0.422789
133,0.22209261641853326,0.25908711130534184,0.024042648942822403,0.014859585345896466,0.009183063596925969,0.6180510883486725,-0.03547454525975699,-0.01253106849041272,-0.022943476769344245,0.35324113103229027,0.0,0.0,0.024043,-0.035475,0.43978,0.25987
134,0.3138869674991731,0.31688488536229786,-0.08484851971975049,-0.033109125220039844,-0.051739394499710635,0.39021452972187703,0.04291117723568573,0.020346349608682944,0.02256482762700278,0.4741503477504818,1.0,0.0,-0.084849,0.042911,0.012494,0.2009
135,0.2747323110075142,0.26383027774665535,-0.03096462122621405,0.005421019353125716,-0.03638564057933981,0.12966879827000843,-0.03821307565078325,-0.00411843475452771,-0.03409464089625555,0.10777553715290368,0.0,0.0,-0.030965,-0.038213,0.366317,0.263368
136,0.2997078037629743,0.2571794394598191,-0.004474654975520175,0.00021698826791365176,-0.004691643243433803,0.04420545062550171,-0.04711334792774252,-0.014887035372787735,-0.03222631255495479,0.3159833895825,0.0,0.0,-0.004475,-0.047113,0.87906,0.154923
137,0.31292465236059813,0.3927038871510566,0.02982546639961166,0.00821416385140461,0.021611302548207017,0.27540772510808315,-0.048678224221910205,-0.008323974101280081,-0.04035425012063012,0.17099995396983766,0.0,0.0,0.029825,-0.048678,0.367316,0.147926
138,0.20958257676807518,0.25245561845977277,-0.07908657430786434,-0.015094371588917428,-0.06399220271894686,0.1908588369267179,0.06845083773735937,0.015083709121310393,0.05336712861604895,0.22035828369530608,1.0,1.0,-0.079087,0.068451,0.023988,0.04048
139,0.1718316770685468,0.3193454796736352,-0.011930387036409536,0.01867205425069251,-0.03060244128710203,0.37893953143306486,-0.025826804456171942,-0.006051594450931734,-0.019775210005240216,0.23431448753953596,0.0,0.0,-0.01193,-0.025827,0.716642,0.452774
140,0.24007532814819113,0.22496467853940705,-0.007423984006405121,0.012690233914976302,-0.0201142179213814,0.3868448702718913,-0.006977774151147281,-0.021089989505862723,0.014112215354715435,0.5991099020470941,0.0,0.0,-0.007424,-0.006978,0.822589,0.841079
141,0.2025717235184991,0.29527791357238853,-0.003605640314540602,0.0067293400610106665,-0.010334980375551263,0.3943514824412471,-0.08619340327012287,-0.01335999191122449,-0.07283341135889834,0.1550001671166807,0.0,1.0,-0.003606,-0.086193,0.92054,0.009495
142,0.1677702606449387,0.3060931231177494,-0.016135931553648716,0.003418409792272944,-0.01955434134592165,0.148802804318438,-0.0005525658863064359,-0.002702096094692752,0.0021495302083863184,0.5569464599896894,0.0,0.0,-0.016136,-0.000553,0.622689,0.984008
143,0.23706303771353343,0.23065765966600324,0.050315392020165606,0.020478934116497736,0.029836457903667877,0.40701131988179884,-0.07121682290528222,-0.011935234880587425,-0.05928158802469475,0.16759010573191668,0.0,1.0,0.050315,-0.071217,0.122439,0.023488
144,0.20173177728723218,0.28468670717658884,0.006855908254279612,-0.007740200099188907,0.014596108353468524,0.3465299610987431,-0.041839076079554866,-0.00027088718444374374,-0.04156818889511117,0.0064745020642584285,0.0,0.0,0.006856,-0.041839,0.831084,0.214393
145,0.40461562203916246,0.2738483556662426,0.02600487860199299,-0.01761839889862251,0.043623277500615516,0.2876864242540839,-0.06543567780734405,0.0038682338822556995,-0.06930391168959973,0.05286484155992219,0.0,0.0,0.026005,-0.065436,0.437781,0.055972
146,0.2708290064129258,0.37580255489131875,-0.001463128645377905,-0.014981844300605288,0.013518715655227387,0.5256684192809775,0.014128356074687437,0.013759646232866237,0.0003687098418211892,0.9739028490029512,0.0,0.0,-0.001463,0.014128,0.968016,0.662669
147,0.24604578238223349,0.22279576799069972,-0.020842191358708694,-0.02361732017127701,0.002775128812568325,0.8948514094214233,0.01687481467806569,0.025887071718563994,-0.009012257040498283,0.7417641725227142,0.0,0.0,-0.020842,0.016875,0.536732,0.622689
148,0.21045004453470362,0.2541252503310968,-0.08906953851210675,-0.01638285704908458,-0.07268668146302215,0.1839333325709075,0.03406435768534447,0.010891804159427433,0.023172553525917038,0.3197419502236327,1.0,0.0,-0.08907,0.034064,0.008996,0.312844
149,0.2599293040000935,0.34562589125716453,0.03999988273371244,0.01597585204176245,0.024024030691949978,0.39939747194053127,-0.015728604723828633,-0.017106443012683784,0.0013778382888551509,0.9254589201290484,0.0,0.0,0.04,-0.015729,0.241879,0.638681
150,0.21336880625908972,0.2548005749532841,0.01323049234291616,0.024428810658174017,-0.01119831831525785,0.6856800242419548,-0.028033010341418245,-0.01222130682740181,-0.01581170351401643,0.4359612713210847,0.0,0.0,0.01323,-0.028033,0.681159,0.395802
151,0.1652328049461221,0.3245133715402607,-0.014317216810625637,0.025799363092555126,-0.04011657990318075,0.39139792165643594,-0.012670028116647225,-0.01703054142405704,0.004360513307409808,0.7961524870021782,0.0,0.0,-0.014317,-0.01267,0.667666,0.695152
152,0.23476505795260724,0.23787173206316492,0.01840382022482437,0.0011181697596931118,0.01728565046513126,0.06075748111171209,-0.056905323578553206,0.00384943569944045,-0.06075475927799365,0.05958491860760803,0.0,0.0,0.018404,-0.056905,0.57971,0.093453
153,0.26616531914528435,0.2521176663723864,-0.01490732265505072,-0.014420879029027972,-0.000486443626022761,0.9673688134832213,0.018452594192535397,0.01941736473666511,-0.0009647705441297731,0.9526658747555841,0.0,0.0,-0.014907,0.018453,0.672664,0.603698
154,0.3247821243819433,0.18012312064891955,-0.05043578632158615,-0.016623320113293226,-0.03381246620829292,0.3295937532786828,0.006981337281826514,0.019340408920201977,-0.01235907163837545,0.6101175344013243,0.0,0.0,-0.050436,0.006981,0.146427,0.849075
155,0.18413142730920087,0.297428389250639,-0.016488321934579445,0.004124413354106732,-0.020612735288686176,0.16672953757378042,-0.025399182817123497,0.0034485727523285033,-0.028847755569452002,0.10677909630992947,0.0,0.0,-0.016488,-0.025399,0.617191,0.446277
156,0.21116267915181705,0.2636147254958719,-0.02446564068204872,-0.029456448857086242,0.004990808175037571,0.8551173996123004,-0.016880277293327813,0.027835672816846124,-0.044715950110173944,0.3836671282301448,0.0,0.0,-0.024466,-0.01688,0.472764,0.612194
157,0.25980800030733237,0.40773851736778755,-0.05498739679433258,-0.0073602358250518555,-0.04762716096928074,0.13385314188596859,-2.386050497702884e-05,0.005891459587472232,-0.005915320092449244,0.498989542211176,0.0,0.0,-0.054987,-2.4e-05,0.093953,0.9995
158,0.2047610615377324,0.2490777610734771,-0.005606012942509739,-0.008029762124017736,0.002423749181507999,0.7681401865202171,-0.013213994514800122,0.008331061277305242,-0.021545055792105364,0.27885354907231913,0.0,0.0,-0.005606,-0.013214,0.867566,0.698651
159,0.2035182976211191,0.25009299627045484,-0.05396858340287115,-0.008623937790379576,-0.045344645612491595,0.15979551892260296,-0.02009193255848996,0.010819561977819882,-0.030911494536309914,0.2592688247458213,0.0,0.0,-0.053969,-0.020092,0.102949,0.563218
160,0.24754013803114924,0.34890895860799614,-0.06686215730655654,-0.03194364283625988,-0.034918514470296605,0.4777536969051326,0.039675617699730104,0.027588570282090066,0.012087047417640061,0.6953532643368958,1.0,0.0,-0.066862,0.039676,0.034983,0.233383
161,0.3112626711995819,0.20424943061588932,-0.031040022958998676,0.008123888545040514,-0.03916391150403917,0.1717967115536943,0.029129741456316083,-0.0029471088607639414,0.032076850317080005,0.08414550867305355,0.0,0.0,-0.03104,0.02913,0.332334,0.356322
162,0.4841125607610893,0.2775502260253028,-0.0036481323781934714,0.011846698321648228,-0.015494830699841715,0.43328587484397596,-0.02249507362298992,-0.011390451811295317,-0.0111046218116946,0.5063531687957802,0.0,0.0,-0.003648,-0.022495,0.916542,0.506747
163,0.17394528277458132,0.19879394507755815,0.0047852715322687644,0.0025985254740047096,0.0021867460582640666,0.5430257105541314,0.03510217577786838,0.004687260387226863,0.03041491539064154,0.13353190460011705,0.0,0.0,0.004785,0.035102,0.889555,0.296852
164,0.2511232201377538,0.22640961790441483,-0.01865301226249314,0.0027492693650335636,-0.021402281627526727,0.11383407077584606,-0.008786786852729954,0.0012813630907737416,-0.010068149943503676,0.11290027042603606,0.0,0.0,-0.018653,-0.008787,0.55972,0.791104
165,0.16919731725141876,0.33518734119454213,0.00887123582769455,0.01834868284404185,-0.009477447016347288,0.6594047729994045,0.02410631306851163,-0.014123591406498076,0.038229904475009756,0.2697736066845304,0.0,0.0,0.008871,0.024106,0.776112,0.472264
166,0.3197450427614629,0.36532773669514124,-0.03902641895733624,0.003852168422169359,-0.04287858737950556,0.08243325741440907,0.03832178561049413,-0.0002644828659982062,0.0385862684764923,0.006807664121258451,0.0,0.0,-0.039026,0.038322,0.233383,0.232884
167,0.2948044598639813,0.24224124859913518,-5.4597890756034884e-05,-0.003592185090712177,0.0035375871999561445,0.5038288663739999,-0.036695460737682116,0.0048723039730338225,-0.041567764710715945,0.10491595105540254,0.0,0.0,-5.5e-05,-0.036695,0.998501,0.255872
168,0.22184955233985962,0.1618975485822942,-0.01877959505528241,0.0017549002472027472,-0.020534495302485196,0.07873251848802675,-0.015032142107779287,-0.010717913356992872,-0.004314228750786426,0.7129997361750747,0.0,0.0,-0.01878,-0.015032,0.576712,0.663668
169,0.26877887575202736,0.2192143958489198,0.08397169414984929,0.011534596454453505,0.07243709769539579,0.1373629122436159,-0.01633469699211876,-0.0026672857928051186,-0.013667411199313632,0.163289578869571,1.0,0.0,0.083972,-0.016335,0.014493,0.634683
170,0.1551317056715122,0.17630109926482224,0.013909010978285924,-0.005368080788393528,0.01927709176667948,0.21781469682948323,-0.06400679544630589,-0.0008486439750571059,-0.06315815147124881,0.013258654321618353,0.0,1.0,0.013909,-0.064007,0.669165,0.042479
171,0.18497337210052922,0.2239974329557609,0.012030780036627626,-0.015836763236414378,0.02786754327304201,0.3623616183679232,-0.01628121080485679,0.010785182618287733,-0.027066393423144527,0.28493351522489563,0.0,0.0,0.012031,-0.016281,0.717141,0.62019
172,0.26371204446079816,0.2581871993413413,0.06003861832590216,0.017629517453253116,0.042409100872649076,0.29363629518514905,-0.06950095414124159,-0.014919007816844555,-0.054581946324397015,0.2146590359972005,0.0,1.0,0.060039,-0.069501,0.089455,0.047476
173,0.261939388493573,0.3514001328943852,0.007058947944836913,0.024384033955385,-0.01732508601054808,0.5846211566031899,-0.06592118540814249,-0.028578448296963214,-0.03734273711117925,0.43352449019269695,0.0,1.0,0.007059,-0.065921,0.829085,0.048476
174,0.28209987620369315,0.31614017203465655,0.01818826808490947,-1.6465148619263827e-05,0.01820473323352874,0.0009036260005486443,-0.05810105565915682,0.007618039966843218,-0.06571909562600002,0.10387697726752558,0.0,0.0,0.018188,-0.058101,0.551224,0.076462
175,0.3114626857792791,0.2711825680142975,-0.02279314803085612,-0.0073441936193345105,-0.015448954411521592,0.32221058755869736,-0.016944930098614384,0.014133514701249045,-0.031078444799863478,0.3126056657841,0.0,0.0,-0.022793,-0.016945,0.506247,0.62019
176,0.19236921947331162,0.34912372791717544,0.02695906697969431,-0.000599497639311329,0.02755856461900565,0.021290443703534917,-0.046096544298168604,-0.0011922662169085046,-0.044904278081260095,0.02586454657417504,0.0,0.0,0.026959,-0.046097,0.428286,0.151924
177,0.3183220492157644,0.3938140619103554,0.01988447946437683,0.003074900995136907,0.016809578469239892,0.1546382443978791,-0.05775971650340278,-0.004501067840913231,-0.05325864866248951,0.07792745729020438,0.0,0.0,0.019884,-0.05776,0.53923,0.074463
178,0.23140239341611185,0.3099859764156547,-0.06184443580232335,-0.01562481069572513,-0.046219625106598224,0.25264699229640547,0.009434560675192471,0.009486625717269988,-5.206504207750902e-05,0.9945416993389279,0.0,0.0,-0.061844,0.009435,0.072964,0.763118
179,0.37130104342993425,0.34768504202097383,0.0042020474826998215,-0.013775536742550174,0.01797758422525001,0.4338325280377794,-0.035143436109324314,0.00884806084064192,-0.04399149694996626,0.1674514551333848,0.0,0.0,0.004202,-0.035143,0.907546,0.277861
180,0.28777391096622584,0.2576180704214675,-0.05278098298765834,0.016877174203656822,-0.06965815719131518,0.1950321785517244,0.004969348655231437,-0.005969969863367195,0.010939318518598608,0.35305861065888045,0.0,0.0,-0.052781,0.004969,0.114943,0.896052
181,0.2708670614554748,0.22152571918210148,0.035548059555099494,-0.018315681437328854,0.053863740992428355,0.25375211965921607,-0.06618372907464667,0.012239086293977507,-0.0784228153686242,0.13499701715418755,0.0,1.0,0.035548,-0.066184,0.281359,0.046977
182,0.24663783560852157,0.2726687105018519,-0.035746187526287304,0.009843946468960085,-0.0455901339952474,0.17757932280154073,-0.00712417541900633,-0.008046629390872575,0.0009224539718662357,0.8971518120013823,0.0,0.0,-0.035746,-0.007124,0.271364,0.825087
183,0.1620488254219525,0.16063672717500957,-0.0528555675814759,-0.032061280507124285,-0.02079428707435163,0.6065828440438633,0.0017712064565666291,0.03325984572648398,-0.03148863926991739,0.5136775899595568,0.0,0.0,-0.052856,0.001771,0.116442,0.95902
184,0.19689838869954854,0.14199266675151784,-0.004084529751570004,-0.0023261487621686707,-0.0017583809894013112,0.5695022202432392,-0.05170586404375081,-0.0037709718202962733,-0.047934892223454505,0.07293122143951555,0.0,0.0,-0.004085,-0.051706,0.890555,0.118941
185,0.27994443349944076,0.27345073861941754,-0.013884980104940992,-0.028343375007010365,0.014458394902069405,0.6622010040056248,-0.0009259608882597557,0.03380593692870988,-0.03473189781696965,0.4932448924619832,0.0,0.0,-0.013885,-0.000926,0.657171,0.976512
186,0.37762201662497225,0.25143644278651023,-0.011445435795199868,0.009774881234697231,-0.02122031702989709,0.31536759827289235,-0.004055865555872361,-0.02062326498625571,0.016567399430383302,0.5545280061473952,0.0,0.0,-0.011445,-0.004056,0.709145,0.90005
187,0.2259617190944697,0.28742760153402797,4.039951121299207e-05,-0.003037000882232343,0.003077400393445319,0.49669636409261525,-0.0629682755066432,0.010898871823466398,-0.07386714733010963,0.12857595451923035,0.0,0.0,4e-05,-0.062968,1.0,0.062469
188,0.2452015898145596,0.27971555299273554,-0.022975698196779797,0.015771069336348094,-0.038746767533127904,0.28928274197867454,-0.03244321309115744,-0.010407773797465197,-0.02203543929369227,0.3207997237579985,0.0,0.0,-0.022976,-0.032443,0.465767,0.330835
189,0.320285406573949,0.29392976407394367,-0.006562365392998006,0.011776647425885639,-0.01833901281888367,0.3910472933407158,-0.006258523698528369,-0.004560409293460027,-0.0016981144050683648,0.7286717304485635,0.0,0.0,-0.006562,-0.006259,0.841079,0.828586
190,0.36597455600689555,0.2954375319770323,-0.0029742736968293793,0.007975876311940466,-0.010950150008769807,0.42142371445466426,-0.059061059864113696,-0.007941606183118184,-0.05111945368099551,0.1344643357465993,0.0,0.0,-0.002974,-0.059061,0.924038,0.077961
191,0.25339754494673866,0.2948827792322752,0.029991015279018717,-0.016111245498029753,0.04610226077704849,0.2589670067266996,-0.07014731222526022,0.01159584260986543,-0.08174315483512566,0.1242336314646982,0.0,1.0,0.029991,-0.070147,0.366817,0.035482
192,0.20730549939201587,0.24026791837813813,-0.030659519109654212,-0.00308695733429423,-0.02757256177535999,0.10068511913881238,0.026770354381197122,6.860368371737653e-05,0.0267017506974797,0.0025626737225997384,0.0,0.0,-0.03066,0.02677,0.355322,0.415792
193,0.23662309358975187,0.2741430401416804,-0.020273361069127957,0.0221463014137431,-0.04241966248287103,0.3430027227535042,-0.026146180855956526,-0.02369698888530042,-0.0024491919706560693,0.9063269704990927,0.0,0.0,-0.020273,-0.026146,0.555722,0.431284
194,0.3718626675525037,0.21946238009262276,0.02367633254433346,0.018525867217900272,0.00515046532643321,0.782463550180795,-0.02672312231545073,-0.02685284221991973,0.0001297199044689827,0.9951924541535019,0.0,0.0,0.023676,-0.026723,0.467766,0.418291
195,0.3314775728321516,0.2153364757360253,0.02168954478228395,-0.0006401022925444054,0.02232964707482837,0.02786718663346124,0.005026135123620025,0.019310834634933875,-0.014284699511313857,0.5748036197570233,0.0,0.0,0.02169,0.005026,0.509745,0.882059
196,0.2618588422253267,0.4054547743039661,0.0015011129312522365,0.033357992557678386,-0.03185687962642614,0.5115089770245547,-0.011357023872195192,-0.035724296496315186,0.024367272624119984,0.5944976478267152,0.0,0.0,0.001501,-0.011357,0.964518,0.748126
197,0.2461869122858498,0.2092442916060727,-0.045462468327172496,-0.0011717696800177028,-0.044290698647154805,0.025774440393007577,0.006929879875157426,-0.001086051388169665,0.008015931263327098,0.1193203096240873,0.0,0.0,-0.045462,0.00693,0.151924,0.828586
198,0.16658198604717367,0.15826255167178627,0.0031667908062447854,-0.012899892330648643,0.016066683136893436,0.4453371557539952,-0.01856980400805795,0.005641762473141383,-0.02421156648119935,0.18898269207330928,0.0,0.0,0.003167,-0.01857,0.925537,0.588206
199,0.3166564108413153,0.23515449341427191,-0.005835712226093519,0.0024083737491154816,-0.008244085975209023,0.22608616333146492,0.021530162161352458,-0.0022805733505392323,0.023810735511891723,0.08740739541139099,0.0,0.0,-0.005836,0.02153,0.852074,0.513743
200,0.31553771204070724,0.21098540125010048,0.024021989456079945,0.018150325010391447,0.005871664445688507,0.755571267049974,-0.03763173323595729,-0.015007592071771733,-0.02262414116418556,0.3988015108863471,0.0,0.0,0.024022,-0.037632,0.470265,0.267366
201,0.2914597728440288,0.36105060959613844,0.01609112533350917,0.0025174619601977368,0.013573663373311432,0.15645033569872308,-0.047605365142187286,-0.0033996350757597976,-0.044205730066427515,0.0714128557906403,0.0,0.0,0.016091,-0.047605,0.652674,0.167916
202,0.29024129591025455,0.2785931590489471,-0.06429049129090036,0.0021699639014972024,-0.0664604551923976,0.031618106521081074,0.04980999709880616,-0.011004800146415548,0.06081479724522168,0.15322837423336713,1.0,0.0,-0.06429,0.04981,0.042479,0.11944
203,0.23732815536143106,0.2502407822316938,0.02171182305976064,0.003428290053456815,0.01828353300630384,0.1578996864528891,-0.01675817675950625,0.004292160757499493,-0.021050337517005722,0.16936612606253765,0.0,0.0,0.021712,-0.016758,0.512244,0.5997
204,0.25375621785034314,0.24990365124954722,-0.012928738350280796,-0.030339669732658447,0.01741093138237764,0.6353777549222276,0.00721818256686986,0.025948796119542452,-0.018730613552672623,0.5807775060125584,0.0,0.0,-0.012929,0.007218,0.712144,0.823588
205,0.1889259098585621,0.22814919334632172,-0.016256229324124755,0.001598669142663385,-0.01785489846678813,0.08217871265354287,-0.007284124223263258,0.0005545990496953895,-0.007838723272958665,0.06607622445268128,0.0,0.0,-0.016256,-0.007284,0.627686,0.831584
206,0.3444752020553336,0.2087363592377155,-0.019570081384826597,-0.004120955493122732,-0.015449125891703873,0.21057426446462602,-0.0008442423813009026,-0.0017493361257592656,0.0009050937444582928,0.6590251810329008,0.0,0.0,-0.01957,-0.000844,0.561719,0.98051
207,0.21477010723708714,0.35595411527209614,-0.0026366158023958604,-0.010158860837837054,0.007522245035441212,0.5745602628391192,-0.03325489715542772,0.01025072735755763,-0.04350562451298533,0.19068867214508198,0.0,0.0,-0.002637,-0.033255,0.944528,0.31934
208,0.26530239519285786,0.23252217627491828,-0.08209132568625843,-0.010762679033015983,-0.07132864665324248,0.1311061667361718,0.02220050540256993,0.013135224112310176,0.00906528129025978,0.5916632920793609,1.0,0.0,-0.082091,0.022201,0.013993,0.484258
209,0.29324894297776094,0.2822978036066569,-0.0159230133050672,0.022734657606952376,-0.03865767091201956,0.37031756500206264,-0.02843665821844314,-0.020481051023499227,-0.007955607194943912,0.7202341029726147,0.0,0.0,-0.015923,-0.028437,0.610195,0.404798
210,0.2642100509089251,0.2863581111174199,-0.0013934745543217088,0.028548597278248516,-0.029942071832570236,0.488088061091577,-0.04932356544676972,-0.022512607292444402,-0.02681095815432534,0.45642700580395246,0.0,0.0,-0.001393,-0.049324,0.965517,0.14093
211,0.2231114854677016,0.3412078933958043,0.013941668897668296,0.014552298284234872,-0.0006106293865665849,0.9597287938171436,-0.02481870173549905,-0.01954999915587389,-0.005268702579625181,0.7877124018904998,0.0,0.0,0.013942,-0.024819,0.663668,0.42079
212,0.3122644588091557,0.12710824157765566,-0.02661928378995599,0.027169786826635563,-0.053789070616591564,0.33559992920711035,-0.024361969597293472,-0.031805212324757956,0.007443242727464456,0.8103557778883074,0.0,0.0,-0.026619,-0.024362,0.435282,0.477261
213,0.13348151940075542,0.2484755283659168,-0.03637749200431012,-0.024146216760011177,-0.012231275244298949,0.6637680452833377,0.0004549519190010943,0.023142594540789933,-0.02268764262178881,0.5049634471384822,0.0,0.0,-0.036377,0.000455,0.262869,0.988006
214,0.3418635148353751,0.2203432463173257,-0.05307847123341106,0.008648996369802068,-0.06172746760321312,0.12289614853508977,0.008648503638863502,-0.010855530507038436,0.019504034145901912,0.3575654206881741,0.0,0.0,-0.053078,0.008649,0.110945,0.784608
215,0.3135852275678784,0.20049867008695393,-0.04894905163601128,-0.014750269618786008,-0.03419878201722526,0.3013392318296602,0.000353543599387475,0.009355144296303386,-0.009001600696915916,0.5096298009129088,0.0,0.0,-0.048949,0.000354,0.147426,0.992504
216,0.17745114934493525,0.28811221416895294,-0.06375765365800871,-0.022224565839059886,-0.04153308781894886,0.3485787911561297,0.009035997952151438,0.012158125702308549,-0.0031221277501570707,0.7956756568292861,0.0,0.0,-0.063758,0.009036,0.052974,0.794603
217,0.25250290281599647,0.32682245566203727,0.053179212097449094,-0.011362300188527312,0.06454151228597639,0.1496934056157448,-0.05313047946494579,0.009491429380254442,-0.06262190884520022,0.13161822228476652,0.0,0.0,0.053179,-0.05313,0.11994,0.116442
218,0.2388499367399401,0.15871866649946278,-0.005017787775270569,0.007399639697202254,-0.012417427472472847,0.37339731625502537,-0.06414274295265639,-0.0024347501836246084,-0.06170799276903174,0.03795831097247733,0.0,0.0,-0.005018,-0.064143,0.874563,0.055972
219,0.3507332210395398,0.3115593458245686,-0.07294222185975399,-0.032150722818754716,-0.040791499040999234,0.44076972155538297,0.07173366434175607,0.03894196390038271,0.03279170044137338,0.5428687389348188,1.0,1.0,-0.072942,0.071734,0.022989,0.029985
220,0.2560778454690418,0.24879079763879497,-0.02159101885327946,0.0075436202057082785,-0.029134639058987753,0.2056700715066172,-0.006306058747887363,0.0012804047113224165,-0.0075864634592097725,0.1444032646811717,0.0,0.0,-0.021591,-0.006306,0.52074,0.846577
221,0.34906568284484096,0.19457168789760065,-0.015820633264994922,-0.01438196919809136,-0.0014386640669035913,0.9090640657168378,-0.012958869255675153,0.009230205704648827,-0.02218907496032395,0.2937752077481187,0.0,0.0,-0.015821,-0.012959,0.621189,0.686657
222,0.3501589886795318,0.29148145566234435,-0.0010867065115576502,0.01968674313002123,-0.02077344964157893,0.4865706706133085,-0.01933226530576676,-0.016503920736214955,-0.00282834456955182,0.8536982332480131,0.0,0.0,-0.001087,-0.019332,0.975512,0.558221
223,0.39400860743325494,0.34380149650827524,-0.08283114649356198,-0.027577554695708918,-0.05525359179785309,0.3329370153997852,0.03603402300954819,0.025907765557890036,0.01012625745165811,0.718980657558694,1.0,0.0,-0.082831,0.036034,0.018491,0.278361
224,0.3477348205631684,0.3422520531606479,-0.005222738027937816,0.0088704112474897,-0.014093149275427467,0.38628205058345416,-0.012128965449023688,0.0013760665527515104,-0.013505032001775202,0.09247076401714455,0.0,0.0,-0.005223,-0.012129,0.875562,0.716142
225,0.20237235650824362,0.33035355931211485,0.08068933931027186,0.02540737987303316,0.05528195943723871,0.3148790173548833,-0.0938102604725443,-0.03515853215729288,-0.058651728315251415,0.37478344032082533,1.0,1.0,0.080689,-0.09381,0.012494,0.004498
226,0.18724714654181226,0.3652281992456661,-0.02611778480266143,-0.02467585044117196,-0.0014419343614894952,0.9447910926449413,0.029285881631336722,0.02318861183236406,0.006097269798972661,0.7918017331447379,0.0,0.0,-0.026118,0.029286,0.421289,0.371314
227,0.28326512472074533,0.4079382664371632,0.03844903177666634,0.012740572700739552,0.025708459075926803,0.331362640670485,-0.05372759527502338,-0.021412360056625716,-0.032315235218397714,0.3985356118586563,0.0,0.0,0.038449,-0.053728,0.261369,0.130435
228,0.22303598870538516,0.2392047582440294,-0.026678487655524438,-0.022041049839306586,-0.004637437816217888,0.8261731370946889,-0.03524071484336465,0.013761724670850482,-0.049002439514215124,0.21926086086756189,0.0,0.0,-0.026678,-0.035241,0.403798,0.284858
229,0.24602804562741273,0.31906012236413256,-0.06262650278528273,-0.02987829419655408,-0.03274820858872862,0.477087061670886,0.053022515397871006,0.022407184960950212,0.03061533043692079,0.4225975473402365,0.0,0.0,-0.062627,0.053023,0.05947,0.121439
230,0.29327812034298895,0.1862813067457807,-0.018248192143716514,0.0018248677719789666,-0.020073059915695468,0.08333518121014345,-0.03685988023788621,-0.0011728627431905675,-0.03568701749469566,0.03181949413891602,0.0,0.0,-0.018248,-0.03686,0.603698,0.281359
231,0.20626705737500578,0.2827191038170813,-0.09008703044783906,-0.02247824601368812,-0.06760878443415091,0.24951700485568973,0.04743827862606985,0.01922789339769953,0.02821038522837033,0.4053244332338142,1.0,0.0,-0.090087,0.047438,0.006497,0.16092
232,0.28561421573977713,0.30371292830121344,0.005543077673667875,0.00608478230452522,-0.0005417046308573332,0.9182516111267244,0.028399926423204807,-0.010432570370844482,0.038832496794049334,0.21176405455666789,0.0,0.0,0.005543,0.0284,0.868566,0.397301
233,0.32911872205252607,0.20265239862549905,-0.02425328464860077,0.012528191092360471,-0.03678147574096129,0.25407170433149945,-0.04464365434120755,-0.008832105087235326,-0.03581154925397225,0.19783562115530043,0.0,0.0,-0.024253,-0.044644,0.451274,0.171414
