date,site,GPP_mgpp,qflag
2024-11-29,Oran,1.13,
2024-11-30,Oran,1.13,
2024-12-01,Oran,1.11,
2024-12-02,Oran,1.11,
2024-12-03,Oran,1.11,
2024-12-04,Oran,1.11,
2024-12-05,Oran,1.11,
2024-12-06,Oran,1.11,
2024-12-07,Oran,1.11,
2024-12-08,Oran,1.11,
2024-12-09,Oran,1.11,
2024-12-10,Oran,1.11,
2024-12-11,Oran,1.01,
2024-12-12,Oran,1.01,
2024-12-13,Oran,1.01,
2024-12-14,Oran,1.01,
2024-12-15,Oran,1.01,
2024-12-16,Oran,1.01,
2024-12-17,Oran,1.01,
2024-12-18,Oran,1.01,
2024-12-19,Oran,1.01,
2024-12-20,Oran,1.01,
2024-12-21,Oran,0.97,
2024-12-22,Oran,0.97,
2024-12-23,Oran,0.97,
2024-12-24,Oran,0.97,
2024-12-25,Oran,0.97,
2024-12-26,Oran,0.97,
2024-12-27,Oran,0.97,
2024-12-28,Oran,0.97,
2024-12-29,Oran,0.97,
2024-12-30,Oran,0.97,
2018-01-01,TzM,0.55,4.0
2018-01-02,TzM,0.55,4.0
2018-01-03,TzM,0.55,4.0
2018-01-04,TzM,0.55,4.0
2018-01-05,TzM,0.55,4.0
2018-01-06,TzM,0.55,4.0
2018-01-07,TzM,0.55,4.0
2018-01-08,TzM,0.55,4.0
2018-01-09,TzM,0.55,4.0
2018-01-10,TzM,0.55,4.0
2018-01-11,TzM,,
2018-01-12,TzM,,
2018-01-13,TzM,,
2018-01-14,TzM,,
2018-01-15,TzM,,
2018-01-16,TzM,,
2018-01-17,TzM,,
2018-01-18,TzM,,
2018-01-19,TzM,,
2018-01-20,TzM,,
2018-01-21,TzM,,
2018-01-22,TzM,,
2018-01-23,TzM,,
2018-01-24,TzM,,
2018-01-25,TzM,,
2018-01-26,TzM,,
2018-01-27,TzM,,
2018-01-28,TzM,,
2018-01-29,TzM,,
2018-01-30,TzM,,
2018-01-31,TzM,,
2018-02-01,TzM,,
2018-02-02,TzM,,
2018-02-03,TzM,,
2018-02-04,TzM,,
2018-02-05,TzM,,
2018-02-06,TzM,,
2018-02-07,TzM,,
2018-02-08,TzM,,
2018-02-09,TzM,,
2018-02-10,TzM,,
2018-02-11,TzM,,
2018-02-12,TzM,,
2018-02-13,TzM,,
2018-02-14,TzM,,
2018-02-15,TzM,,
2018-02-16,TzM,,
2018-02-17,TzM,,
2018-02-18,TzM,,
2018-02-19,TzM,,
2018-02-20,TzM,,
2018-02-21,TzM,,
2018-02-22,TzM,,
2018-02-23,TzM,,
2018-02-24,TzM,,
2018-02-25,TzM,,
2018-02-26,TzM,,
2018-02-27,TzM,,
2018-02-28,TzM,,
2018-03-01,TzM,,
2018-03-02,TzM,,
2018-03-03,TzM,,
2018-03-04,TzM,,
2018-03-05,TzM,,
2018-03-06,TzM,,
2018-03-07,TzM,,
2018-03-08,TzM,,
2018-03-09,TzM,,
2018-03-10,TzM,,
2018-03-11,TzM,,
2018-03-12,TzM,,
2018-03-13,TzM,,
2018-03-14,TzM,,
2018-03-15,TzM,,
2018-03-16,TzM,,
2018-03-17,TzM,,
2018-03-18,TzM,,
2018-03-19,TzM,,
2018-03-20,TzM,,
2018-03-21,TzM,1.82,2.0
2018-03-22,TzM,1.82,2.0
2018-03-23,TzM,1.82,2.0
2018-03-24,TzM,1.82,2.0
2018-03-25,TzM,1.82,2.0
2018-03-26,TzM,1.82,2.0
2018-03-27,TzM,1.82,2.0
2018-03-28,TzM,1.82,2.0
2018-03-29,TzM,1.82,2.0
2018-03-30,TzM,1.82,2.0
2018-03-31,TzM,,
2018-04-01,TzM,1.76,4.0
2018-04-02,TzM,1.76,4.0
2018-04-03,TzM,1.76,4.0
2018-04-04,TzM,1.76,4.0
2018-04-05,TzM,1.76,4.0
2018-04-06,TzM,1.76,4.0
2018-04-07,TzM,1.76,4.0
2018-04-08,TzM,1.76,4.0
2018-04-09,TzM,1.76,4.0
2018-04-10,TzM,1.76,4.0
2018-04-11,TzM,2.59,3.0
2018-04-12,TzM,2.59,3.0
2018-04-13,TzM,2.59,3.0
2018-04-14,TzM,2.59,3.0
2018-04-15,TzM,2.59,3.0
2018-04-16,TzM,2.59,3.0
2018-04-17,TzM,2.59,3.0
2018-04-18,TzM,2.59,3.0
2018-04-19,TzM,2.59,3.0
2018-04-20,TzM,2.59,3.0
2018-04-21,TzM,2.05,1.0
2018-04-22,TzM,2.05,1.0
2018-04-23,TzM,2.05,1.0
2018-04-24,TzM,2.05,1.0
2018-04-25,TzM,2.05,1.0
2018-04-26,TzM,2.05,1.0
2018-04-27,TzM,2.05,1.0
2018-04-28,TzM,2.05,1.0
2018-04-29,TzM,2.05,1.0
2018-04-30,TzM,2.05,1.0
2018-05-01,TzM,2.34,3.0
2018-05-02,TzM,2.34,3.0
2018-05-03,TzM,2.34,3.0
2018-05-04,TzM,2.34,3.0
2018-05-05,TzM,2.34,3.0
2018-05-06,TzM,2.34,3.0
2018-05-07,TzM,2.34,3.0
2018-05-08,TzM,2.34,3.0
2018-05-09,TzM,2.34,3.0
2018-05-10,TzM,2.34,3.0
2018-05-11,TzM,2.16,3.0
2018-05-12,TzM,2.16,3.0
2018-05-13,TzM,2.16,3.0
2018-05-14,TzM,2.16,3.0
2018-05-15,TzM,2.16,3.0
2018-05-16,TzM,2.16,3.0
2018-05-17,TzM,2.16,3.0
2018-05-18,TzM,2.16,3.0
2018-05-19,TzM,2.16,3.0
2018-05-20,TzM,2.16,3.0
2018-05-21,TzM,1.4,1.0
2018-05-22,TzM,1.4,1.0
2018-05-23,TzM,1.4,1.0
2018-05-24,TzM,1.4,1.0
2018-05-25,TzM,1.4,1.0
2018-05-26,TzM,1.4,1.0
2018-05-27,TzM,1.4,1.0
2018-05-28,TzM,1.4,1.0
2018-05-29,TzM,1.4,1.0
2018-05-30,TzM,1.4,1.0
2018-05-31,TzM,,
2018-06-01,TzM,1.28,4.0
2018-06-02,TzM,1.28,4.0
2018-06-03,TzM,1.28,4.0
2018-06-04,TzM,1.28,4.0
2018-06-05,TzM,1.28,4.0
2018-06-06,TzM,1.28,4.0
2018-06-07,TzM,1.28,4.0
2018-06-08,TzM,1.28,4.0
2018-06-09,TzM,1.28,4.0
2018-06-10,TzM,1.28,4.0
2018-06-11,TzM,1.86,1.0
2018-06-12,TzM,1.86,1.0
2018-06-13,TzM,1.86,1.0
2018-06-14,TzM,1.86,1.0
2018-06-15,TzM,1.86,1.0
2018-06-16,TzM,1.86,1.0
2018-06-17,TzM,1.86,1.0
2018-06-18,TzM,1.86,1.0
2018-06-19,TzM,1.86,1.0
2018-06-20,TzM,1.86,1.0
2018-06-21,TzM,0.97,3.0
2018-06-22,TzM,0.97,3.0
2018-06-23,TzM,0.97,3.0
2018-06-24,TzM,0.97,3.0
2018-06-25,TzM,0.97,3.0
2018-06-26,TzM,0.97,3.0
2018-06-27,TzM,0.97,3.0
2018-06-28,TzM,0.97,3.0
2018-06-29,TzM,0.97,3.0
2018-06-30,TzM,0.97,3.0
2018-07-01,TzM,1.45,3.0
2018-07-02,TzM,1.45,3.0
2018-07-03,TzM,1.45,3.0
2018-07-04,TzM,1.45,3.0
2018-07-05,TzM,1.45,3.0
2018-07-06,TzM,1.45,3.0
2018-07-07,TzM,1.45,3.0
2018-07-08,TzM,1.45,3.0
2018-07-09,TzM,1.45,3.0
2018-07-10,TzM,1.45,3.0
2018-07-11,TzM,1.41,3.0
2018-07-12,TzM,1.41,3.0
2018-07-13,TzM,1.41,3.0
2018-07-14,TzM,1.41,3.0
2018-07-15,TzM,1.41,3.0
2018-07-16,TzM,1.41,3.0
2018-07-17,TzM,1.41,3.0
2018-07-18,TzM,1.41,3.0
2018-07-19,TzM,1.41,3.0
2018-07-20,TzM,1.41,3.0
2018-07-21,TzM,1.48,1.0
2018-07-22,TzM,1.48,1.0
2018-07-23,TzM,1.48,1.0
2018-07-24,TzM,1.48,1.0
2018-07-25,TzM,1.48,1.0
2018-07-26,TzM,1.48,1.0
2018-07-27,TzM,1.48,1.0
2018-07-28,TzM,1.48,1.0
2018-07-29,TzM,1.48,1.0
2018-07-30,TzM,1.48,1.0
2018-07-31,TzM,,
2018-08-01,TzM,1.34,
2018-08-02,TzM,1.34,
2018-08-03,TzM,1.34,
2018-08-04,TzM,1.34,
2018-08-05,TzM,1.34,
2018-08-06,TzM,1.34,
2018-08-07,TzM,1.34,
2018-08-08,TzM,1.34,
2018-08-09,TzM,1.34,
2018-08-10,TzM,1.34,
2018-08-11,TzM,1.14,1.0
2018-08-12,TzM,1.14,1.0
2018-08-13,TzM,1.14,1.0
2018-08-14,TzM,1.14,1.0
2018-08-15,TzM,1.14,1.0
2018-08-16,TzM,1.14,1.0
2018-08-17,TzM,1.14,1.0
2018-08-18,TzM,1.14,1.0
2018-08-19,TzM,1.14,1.0
2018-08-20,TzM,1.14,1.0
2018-08-21,TzM,1.25,2.0
2018-08-22,TzM,1.25,2.0
2018-08-23,TzM,1.25,2.0
2018-08-24,TzM,1.25,2.0
2018-08-25,TzM,1.25,2.0
2018-08-26,TzM,1.25,2.0
2018-08-27,TzM,1.25,2.0
2018-08-28,TzM,1.25,2.0
2018-08-29,TzM,1.25,2.0
2018-08-30,TzM,1.25,2.0
2018-08-31,TzM,,
2018-09-01,TzM,0.98,1.0
2018-09-02,TzM,0.98,1.0
2018-09-03,TzM,0.98,1.0
2018-09-04,TzM,0.98,1.0
2018-09-05,TzM,0.98,1.0
2018-09-06,TzM,0.98,1.0
2018-09-07,TzM,0.98,1.0
2018-09-08,TzM,0.98,1.0
2018-09-09,TzM,0.98,1.0
2018-09-10,TzM,0.98,1.0
2018-09-11,TzM,1.33,1.0
2018-09-12,TzM,1.33,1.0
2018-09-13,TzM,1.33,1.0
2018-09-14,TzM,1.33,1.0
2018-09-15,TzM,1.33,1.0
2018-09-16,TzM,1.33,1.0
2018-09-17,TzM,1.33,1.0
2018-09-18,TzM,1.33,1.0
2018-09-19,TzM,1.33,1.0
2018-09-20,TzM,1.33,1.0
2018-09-21,TzM,1.25,
2018-09-22,TzM,1.25,
2018-09-23,TzM,1.25,
2018-09-24,TzM,1.25,
2018-09-25,TzM,1.25,
2018-09-26,TzM,1.25,
2018-09-27,TzM,1.25,
2018-09-28,TzM,1.25,
2018-09-29,TzM,1.25,
2018-09-30,TzM,1.25,
2018-10-01,TzM,1.21,3.0
2018-10-02,TzM,1.21,3.0
2018-10-03,TzM,1.21,3.0
2018-10-04,TzM,1.21,3.0
2018-10-05,TzM,1.21,3.0
2018-10-06,TzM,1.21,3.0
2018-10-07,TzM,1.21,3.0
2018-10-08,TzM,1.21,3.0
2018-10-09,TzM,1.21,3.0
2018-10-10,TzM,1.21,3.0
2018-10-11,TzM,0.87,
2018-10-12,TzM,0.87,
2018-10-13,TzM,0.87,
2018-10-14,TzM,0.87,
2018-10-15,TzM,0.87,
2018-10-16,TzM,0.87,
2018-10-17,TzM,0.87,
2018-10-18,TzM,0.87,
2018-10-19,TzM,0.87,
2018-10-20,TzM,0.87,
2018-10-21,TzM,0.77,1.0
2018-10-22,TzM,0.77,1.0
2018-10-23,TzM,0.77,1.0
2018-10-24,TzM,0.77,1.0
2018-10-25,TzM,0.77,1.0
2018-10-26,TzM,0.77,1.0
2018-10-27,TzM,0.77,1.0
2018-10-28,TzM,0.77,1.0
2018-10-29,TzM,0.77,1.0
2018-10-30,TzM,0.77,1.0
2018-10-31,TzM,,
2018-11-01,TzM,0.74,
2018-11-02,TzM,0.74,
2018-11-03,TzM,0.74,
2018-11-04,TzM,0.74,
2018-11-05,TzM,0.74,
2018-11-06,TzM,0.74,
2018-11-07,TzM,0.74,
2018-11-08,TzM,0.74,
2018-11-09,TzM,0.74,
2018-11-10,TzM,0.74,
2018-11-11,TzM,0.52,4.0
2018-11-12,TzM,0.52,4.0
2018-11-13,TzM,0.52,4.0
2018-11-14,TzM,0.52,4.0
2018-11-15,TzM,0.52,4.0
2018-11-16,TzM,0.52,4.0
2018-11-17,TzM,0.52,4.0
2018-11-18,TzM,0.52,4.0
2018-11-19,TzM,0.52,4.0
2018-11-20,TzM,0.52,4.0
2018-11-21,TzM,0.8200000000000001,6.0
2018-11-22,TzM,0.8200000000000001,6.0
2018-11-23,TzM,0.8200000000000001,6.0
2018-11-24,TzM,0.8200000000000001,6.0
2018-11-25,TzM,0.8200000000000001,6.0
2018-11-26,TzM,0.8200000000000001,6.0
2018-11-27,TzM,0.8200000000000001,6.0
2018-11-28,TzM,0.8200000000000001,6.0
2018-11-29,TzM,0.8200000000000001,6.0
2018-11-30,TzM,0.8200000000000001,6.0
2018-12-01,TzM,0.6,2.0
2018-12-02,TzM,0.6,2.0
2018-12-03,TzM,0.6,2.0
2018-12-04,TzM,0.6,2.0
2018-12-05,TzM,0.6,2.0
2018-12-06,TzM,0.6,2.0
2018-12-07,TzM,0.6,2.0
2018-12-08,TzM,0.6,2.0
2018-12-09,TzM,0.6,2.0
2018-12-10,TzM,0.6,2.0
2018-12-11,TzM,0.41,2.0
2018-12-12,TzM,0.41,2.0
2018-12-13,TzM,0.41,2.0
2018-12-14,TzM,0.41,2.0
2018-12-15,TzM,0.41,2.0
2018-12-16,TzM,0.41,2.0
2018-12-17,TzM,0.41,2.0
2018-12-18,TzM,0.41,2.0
2018-12-19,TzM,0.41,2.0
2018-12-20,TzM,0.41,2.0
2018-12-21,TzM,0.49,2.0
2018-12-22,TzM,0.49,2.0
2018-12-23,TzM,0.49,2.0
2018-12-24,TzM,0.49,2.0
2018-12-25,TzM,0.49,2.0
2018-12-26,TzM,0.49,2.0
2018-12-27,TzM,0.49,2.0
2018-12-28,TzM,0.49,2.0
2018-12-29,TzM,0.49,2.0
2018-12-30,TzM,0.49,2.0
2018-12-31,TzM,,
2019-01-01,TzM,0.55,4.0
2019-01-02,TzM,0.55,4.0
2019-01-03,TzM,0.55,4.0
2019-01-04,TzM,0.55,4.0
2019-01-05,TzM,0.55,4.0
2019-01-06,TzM,0.55,4.0
2019-01-07,TzM,0.55,4.0
2019-01-08,TzM,0.55,4.0
2019-01-09,TzM,0.55,4.0
2019-01-10,TzM,0.55,4.0
2019-01-11,TzM,0.43,1.0
2019-01-12,TzM,0.43,1.0
2019-01-13,TzM,0.43,1.0
2019-01-14,TzM,0.43,1.0
2019-01-15,TzM,0.43,1.0
2019-01-16,TzM,0.43,1.0
2019-01-17,TzM,0.43,1.0
2019-01-18,TzM,0.43,1.0
2019-01-19,TzM,0.43,1.0
2019-01-20,TzM,0.43,1.0
2019-01-21,TzM,0.44,3.0
2019-01-22,TzM,0.44,3.0
2019-01-23,TzM,0.44,3.0
2019-01-24,TzM,0.44,3.0
2019-01-25,TzM,0.44,3.0
2019-01-26,TzM,0.44,3.0
2019-01-27,TzM,0.44,3.0
2019-01-28,TzM,0.44,3.0
2019-01-29,TzM,0.44,3.0
2019-01-30,TzM,0.44,3.0
2019-01-31,TzM,,
2019-02-01,TzM,0.54,2.0
2019-02-02,TzM,0.54,2.0
2019-02-03,TzM,0.54,2.0
2019-02-04,TzM,0.54,2.0
2019-02-05,TzM,0.54,2.0
2019-02-06,TzM,0.54,2.0
2019-02-07,TzM,0.54,2.0
2019-02-08,TzM,0.54,2.0
2019-02-09,TzM,0.54,2.0
2019-02-10,TzM,0.54,2.0
2019-02-11,TzM,0.6,4.0
2019-02-12,TzM,0.6,4.0
2019-02-13,TzM,0.6,4.0
2019-02-14,TzM,0.6,4.0
2019-02-15,TzM,0.6,4.0
2019-02-16,TzM,0.6,4.0
2019-02-17,TzM,0.6,4.0
2019-02-18,TzM,0.6,4.0
2019-02-19,TzM,0.6,4.0
2019-02-20,TzM,0.6,4.0
2019-02-21,TzM,0.8200000000000001,
2019-02-22,TzM,0.8200000000000001,
2019-02-23,TzM,0.8200000000000001,
2019-02-24,TzM,0.8200000000000001,
2019-02-25,TzM,0.8200000000000001,
2019-02-26,TzM,0.8200000000000001,
2019-02-27,TzM,0.8200000000000001,
2019-02-28,TzM,0.8200000000000001,
2019-03-01,TzM,0.8200000000000001,1.0
2019-03-02,TzM,0.8200000000000001,1.0
2019-03-03,TzM,0.8200000000000001,1.0
2019-03-04,TzM,0.8200000000000001,1.0
2019-03-05,TzM,0.8200000000000001,1.0
2019-03-06,TzM,0.8200000000000001,1.0
2019-03-07,TzM,0.8200000000000001,1.0
2019-03-08,TzM,0.8200000000000001,1.0
2019-03-09,TzM,0.8200000000000001,1.0
2019-03-10,TzM,0.8200000000000001,1.0
2019-03-11,TzM,1.24,2.0
2019-03-12,TzM,1.24,2.0
2019-03-13,TzM,1.24,2.0
2019-03-14,TzM,1.24,2.0
2019-03-15,TzM,1.24,2.0
2019-03-16,TzM,1.24,2.0
2019-03-17,TzM,1.24,2.0
2019-03-18,TzM,1.24,2.0
2019-03-19,TzM,1.24,2.0
2019-03-20,TzM,1.24,2.0
2019-03-21,TzM,1.65,
2019-03-22,TzM,1.65,
2019-03-23,TzM,1.65,
2019-03-24,TzM,1.65,
2019-03-25,TzM,1.65,
2019-03-26,TzM,1.65,
2019-03-27,TzM,1.65,
2019-03-28,TzM,1.65,
2019-03-29,TzM,1.65,
2019-03-30,TzM,1.65,
2019-03-31,TzM,,
2019-04-01,TzM,1.62,
2019-04-02,TzM,1.62,
2019-04-03,TzM,1.62,
2019-04-04,TzM,1.62,
2019-04-05,TzM,1.62,
2019-04-06,TzM,1.62,
2019-04-07,TzM,1.62,
2019-04-08,TzM,1.62,
2019-04-09,TzM,1.62,
2019-04-10,TzM,1.62,
2019-04-11,TzM,2.03,
2019-04-12,TzM,2.03,
2019-04-13,TzM,2.03,
2019-04-14,TzM,2.03,
2019-04-15,TzM,2.03,
2019-04-16,TzM,2.03,
2019-04-17,TzM,2.03,
2019-04-18,TzM,2.03,
2019-04-19,TzM,2.03,
2019-04-20,TzM,2.03,
2019-04-21,TzM,2.33,
2019-04-22,TzM,2.33,
2019-04-23,TzM,2.33,
2019-04-24,TzM,2.33,
2019-04-25,TzM,2.33,
2019-04-26,TzM,2.33,
2019-04-27,TzM,2.33,
2019-04-28,TzM,2.33,
2019-04-29,TzM,2.33,
2019-04-30,TzM,2.33,
2019-05-01,TzM,3.08,
2019-05-02,TzM,3.08,
2019-05-03,TzM,3.08,
2019-05-04,TzM,3.08,
2019-05-05,TzM,3.08,
2019-05-06,TzM,3.08,
2019-05-07,TzM,3.08,
2019-05-08,TzM,3.08,
2019-05-09,TzM,3.08,
2019-05-10,TzM,3.08,
2019-05-11,TzM,3.02,
2019-05-12,TzM,3.02,
2019-05-13,TzM,3.02,
2019-05-14,TzM,3.02,
2019-05-15,TzM,3.02,
2019-05-16,TzM,3.02,
2019-05-17,TzM,3.02,
2019-05-18,TzM,3.02,
2019-05-19,TzM,3.02,
2019-05-20,TzM,3.02,
2019-05-21,TzM,2.12,
2019-05-22,TzM,2.12,
2019-05-23,TzM,2.12,
2019-05-24,TzM,2.12,
2019-05-25,TzM,2.12,
2019-05-26,TzM,2.12,
2019-05-27,TzM,2.12,
2019-05-28,TzM,2.12,
2019-05-29,TzM,2.12,
2019-05-30,TzM,2.12,
2019-05-31,TzM,,
2019-06-01,TzM,,
2019-06-02,TzM,,
2019-06-03,TzM,,
2019-06-04,TzM,,
2019-06-05,TzM,,
2019-06-06,TzM,,
2019-06-07,TzM,,
2019-06-08,TzM,,
2019-06-09,TzM,,
2019-06-10,TzM,,
2019-06-11,TzM,1.23,
2019-06-12,TzM,1.23,
2019-06-13,TzM,1.23,
2019-06-14,TzM,1.23,
2019-06-15,TzM,1.23,
2019-06-16,TzM,1.23,
2019-06-17,TzM,1.23,
2019-06-18,TzM,1.23,
2019-06-19,TzM,1.23,
2019-06-20,TzM,1.23,
2019-06-21,TzM,1.01,
2019-06-22,TzM,1.01,
2019-06-23,TzM,1.01,
2019-06-24,TzM,1.01,
2019-06-25,TzM,1.01,
2019-06-26,TzM,1.01,
2019-06-27,TzM,1.01,
2019-06-28,TzM,1.01,
2019-06-29,TzM,1.01,
2019-06-30,TzM,1.01,
2019-07-01,TzM,1.3,
2019-07-02,TzM,1.3,
2019-07-03,TzM,1.3,
2019-07-04,TzM,1.3,
2019-07-05,TzM,1.3,
2019-07-06,TzM,1.3,
2019-07-07,TzM,1.3,
2019-07-08,TzM,1.3,
2019-07-09,TzM,1.3,
2019-07-10,TzM,1.3,
2019-07-11,TzM,1.58,
2019-07-12,TzM,1.58,
2019-07-13,TzM,1.58,
2019-07-14,TzM,1.58,
2019-07-15,TzM,1.58,
2019-07-16,TzM,1.58,
2019-07-17,TzM,1.58,
2019-07-18,TzM,1.58,
2019-07-19,TzM,1.58,
2019-07-20,TzM,1.58,
2019-07-21,TzM,1.57,
2019-07-22,TzM,1.57,
2019-07-23,TzM,1.57,
2019-07-24,TzM,1.57,
2019-07-25,TzM,1.57,
2019-07-26,TzM,1.57,
2019-07-27,TzM,1.57,
2019-07-28,TzM,1.57,
2019-07-29,TzM,1.57,
2019-07-30,TzM,1.57,
2019-07-31,TzM,,
2019-08-01,TzM,1.73,
2019-08-02,TzM,1.73,
2019-08-03,TzM,1.73,
2019-08-04,TzM,1.73,
2019-08-05,TzM,1.73,
2019-08-06,TzM,1.73,
2019-08-07,TzM,1.73,
2019-08-08,TzM,1.73,
2019-08-09,TzM,1.73,
2019-08-10,TzM,1.73,
2019-08-11,TzM,1.54,
2019-08-12,TzM,1.54,
2019-08-13,TzM,1.54,
2019-08-14,TzM,1.54,
2019-08-15,TzM,1.54,
2019-08-16,TzM,1.54,
2019-08-17,TzM,1.54,
2019-08-18,TzM,1.54,
2019-08-19,TzM,1.54,
2019-08-20,TzM,1.54,
2019-08-21,TzM,1.49,
2019-08-22,TzM,1.49,
2019-08-23,TzM,1.49,
2019-08-24,TzM,1.49,
2019-08-25,TzM,1.49,
2019-08-26,TzM,1.49,
2019-08-27,TzM,1.49,
2019-08-28,TzM,1.49,
2019-08-29,TzM,1.49,
2019-08-30,TzM,1.49,
2019-08-31,TzM,,
2019-09-01,TzM,1.47,
2019-09-02,TzM,1.47,
2019-09-03,TzM,1.47,
2019-09-04,TzM,1.47,
2019-09-05,TzM,1.47,
2019-09-06,TzM,1.47,
2019-09-07,TzM,1.47,
2019-09-08,TzM,1.47,
2019-09-09,TzM,1.47,
2019-09-10,TzM,1.47,
2019-09-11,TzM,0.98,
2019-09-12,TzM,0.98,
2019-09-13,TzM,0.98,
2019-09-14,TzM,0.98,
2019-09-15,TzM,0.98,
2019-09-16,TzM,0.98,
2019-09-17,TzM,0.98,
2019-09-18,TzM,0.98,
2019-09-19,TzM,0.98,
2019-09-20,TzM,0.98,
2019-09-21,TzM,1.48,
2019-09-22,TzM,1.48,
2019-09-23,TzM,1.48,
2019-09-24,TzM,1.48,
2019-09-25,TzM,1.48,
2019-09-26,TzM,1.48,
2019-09-27,TzM,1.48,
2019-09-28,TzM,1.48,
2019-09-29,TzM,1.48,
2019-09-30,TzM,1.48,
2019-10-01,TzM,1.31,
2019-10-02,TzM,1.31,
2019-10-03,TzM,1.31,
2019-10-04,TzM,1.31,
2019-10-05,TzM,1.31,
2019-10-06,TzM,1.31,
2019-10-07,TzM,1.31,
2019-10-08,TzM,1.31,
2019-10-09,TzM,1.31,
2019-10-10,TzM,1.31,
2019-10-11,TzM,0.97,
2019-10-12,TzM,0.97,
2019-10-13,TzM,0.97,
2019-10-14,TzM,0.97,
2019-10-15,TzM,0.97,
2019-10-16,TzM,0.97,
2019-10-17,TzM,0.97,
2019-10-18,TzM,0.97,
2019-10-19,TzM,0.97,
2019-10-20,TzM,0.97,
2019-10-21,TzM,0.77,
2019-10-22,TzM,0.77,
2019-10-23,TzM,0.77,
2019-10-24,TzM,0.77,
2019-10-25,TzM,0.77,
2019-10-26,TzM,0.77,
2019-10-27,TzM,0.77,
2019-10-28,TzM,0.77,
2019-10-29,TzM,0.77,
2019-10-30,TzM,0.77,
2019-10-31,TzM,,
2019-11-01,TzM,0.65,
2019-11-02,TzM,0.65,
2019-11-03,TzM,0.65,
2019-11-04,TzM,0.65,
2019-11-05,TzM,0.65,
2019-11-06,TzM,0.65,
2019-11-07,TzM,0.65,
2019-11-08,TzM,0.65,
2019-11-09,TzM,0.65,
2019-11-10,TzM,0.65,
2019-11-11,TzM,0.68,
2019-11-12,TzM,0.68,
2019-11-13,TzM,0.68,
2019-11-14,TzM,0.68,
2019-11-15,TzM,0.68,
2019-11-16,TzM,0.68,
2019-11-17,TzM,0.68,
2019-11-18,TzM,0.68,
2019-11-19,TzM,0.68,
2019-11-20,TzM,0.68,
2019-11-21,TzM,0.39,
2019-11-22,TzM,0.39,
2019-11-23,TzM,0.39,
2019-11-24,TzM,0.39,
2019-11-25,TzM,0.39,
2019-11-26,TzM,0.39,
2019-11-27,TzM,0.39,
2019-11-28,TzM,0.39,
2019-11-29,TzM,0.39,
2019-11-30,TzM,0.39,
2019-12-01,TzM,0.34,2.0
2019-12-02,TzM,0.34,2.0
2019-12-03,TzM,0.34,2.0
2019-12-04,TzM,0.34,2.0
2019-12-05,TzM,0.34,2.0
2019-12-06,TzM,0.34,2.0
2019-12-07,TzM,0.34,2.0
2019-12-08,TzM,0.34,2.0
2019-12-09,TzM,0.34,2.0
2019-12-10,TzM,0.34,2.0
2019-12-11,TzM,0.33,2.0
2019-12-12,TzM,0.33,2.0
2019-12-13,TzM,0.33,2.0
2019-12-14,TzM,0.33,2.0
2019-12-15,TzM,0.33,2.0
2019-12-16,TzM,0.33,2.0
2019-12-17,TzM,0.33,2.0
2019-12-18,TzM,0.33,2.0
2019-12-19,TzM,0.33,2.0
2019-12-20,TzM,0.33,2.0
2019-12-21,TzM,0.59,2.0
2019-12-22,TzM,0.59,2.0
2019-12-23,TzM,0.59,2.0
2019-12-24,TzM,0.59,2.0
2019-12-25,TzM,0.59,2.0
2019-12-26,TzM,0.59,2.0
2019-12-27,TzM,0.59,2.0
2019-12-28,TzM,0.59,2.0
2019-12-29,TzM,0.59,2.0
2019-12-30,TzM,0.59,2.0
2019-12-31,TzM,,
2020-01-01,TzM,0.55,
2020-01-02,TzM,0.55,
2020-01-03,TzM,0.55,
2020-01-04,TzM,0.55,
2020-01-05,TzM,0.55,
2020-01-06,TzM,0.55,
2020-01-07,TzM,0.55,
2020-01-08,TzM,0.55,
2020-01-09,TzM,0.55,
2020-01-10,TzM,0.55,
2020-01-11,TzM,0.48,
2020-01-12,TzM,0.48,
2020-01-13,TzM,0.48,
2020-01-14,TzM,0.48,
2020-01-15,TzM,0.48,
2020-01-16,TzM,0.48,
2020-01-17,TzM,0.48,
2020-01-18,TzM,0.48,
2020-01-19,TzM,0.48,
2020-01-20,TzM,0.48,
2020-01-21,TzM,0.34,3.0
2020-01-22,TzM,0.34,3.0
2020-01-23,TzM,0.34,3.0
2020-01-24,TzM,0.34,3.0
2020-01-25,TzM,0.34,3.0
2020-01-26,TzM,0.34,3.0
2020-01-27,TzM,0.34,3.0
2020-01-28,TzM,0.34,3.0
2020-01-29,TzM,0.34,3.0
2020-01-30,TzM,0.34,3.0
2020-01-31,TzM,,
2020-02-01,TzM,0.75,2.0
2020-02-02,TzM,0.75,2.0
2020-02-03,TzM,0.75,2.0
2020-02-04,TzM,0.75,2.0
2020-02-05,TzM,0.75,2.0
2020-02-06,TzM,0.75,2.0
2020-02-07,TzM,0.75,2.0
2020-02-08,TzM,0.75,2.0
2020-02-09,TzM,0.75,2.0
2020-02-10,TzM,0.75,2.0
2020-02-11,TzM,0.94,
2020-02-12,TzM,0.94,
2020-02-13,TzM,0.94,
2020-02-14,TzM,0.94,
2020-02-15,TzM,0.94,
2020-02-16,TzM,0.94,
2020-02-17,TzM,0.94,
2020-02-18,TzM,0.94,
2020-02-19,TzM,0.94,
2020-02-20,TzM,0.94,
