date,site,ET_mm,n_obs,qflag_mean
2018-06-17,TzM,3.68645,48,1983.0
2018-06-18,Oran,2.8286,48,1983.0
2018-06-18,TzM,3.55825,48,1953.5
2018-06-19,Oran,2.2828500000000003,48,1983.0
2018-06-19,TzM,3.4276500000000003,48,1983.0
2018-06-20,Oran,2.19125,47,1983.0
2018-06-20,TzM,3.1461,47,1983.0
2018-06-21,Oran,2.0383,48,1983.0
2018-06-21,TzM,3.04145,48,1983.0
2018-06-22,Oran,1.98525,48,1983.0
2018-06-22,TzM,3.0673,48,1983.0
2018-06-23,Oran,1.68285,48,1983.0
2018-06-23,TzM,2.8965,48,1983.0
2018-06-24,Oran,1.52655,48,1983.0
2018-06-24,TzM,2.5752,48,1983.0
2018-06-25,Oran,1.19385,48,1894.5
2018-06-25,TzM,2.2656,48,1953.5
2018-06-26,Oran,1.126,48,1909.25
2018-06-26,TzM,1.95525,48,1865.0
2018-06-27,Oran,1.26825,48,1953.5
2018-06-27,TzM,2.11785,48,1879.75
2018-06-28,Oran,1.0444,48,1850.25
2018-06-28,TzM,1.82585,48,1761.75
2018-06-29,Oran,0.7833,48,1776.5
2018-06-29,TzM,1.33265,48,1865.0
2018-06-30,Oran,0.8069500000000001,48,1983.0
2018-06-30,TzM,1.649,48,1909.25
2018-07-01,Oran,0.66505,48,1968.25
2018-07-01,TzM,1.6131000000000002,48,1865.0
2018-07-02,Oran,0.5356000000000001,48,1983.0
2018-07-02,TzM,1.46565,48,1983.0
2018-07-03,Oran,0.42695,47,1967.936170212766
2018-07-03,TzM,1.4979,47,1983.0
2018-07-04,Oran,0.3548,48,1983.0
2018-07-04,TzM,1.15945,48,1983.0
2018-07-05,Oran,0.32615,48,1983.0
2018-07-05,TzM,1.1875,48,1983.0
2018-07-06,Oran,0.17305,48,1983.0
2018-07-06,TzM,1.23485,48,1983.0
2018-07-07,Oran,0.1662,48,1983.0
2018-07-07,TzM,1.12615,48,1820.75
2018-07-08,Oran,0.21635,48,1953.5
2018-07-08,TzM,1.2204000000000002,48,1909.25
2018-07-09,Oran,0.2606,48,1924.0
2018-07-09,TzM,1.2832,48,1924.0
2018-07-10,Oran,0.239,47,1892.617021276596
2018-07-10,TzM,1.2721,47,1952.872340425532
2018-07-11,Oran,0.1891,40,1965.3
2018-07-11,TzM,1.18955,40,1947.6
2018-07-12,Oran,0.206,46,1952.217391304348
2018-07-12,TzM,0.95955,46,1952.217391304348
2018-07-13,Oran,0.1706,48,1924.0
2018-07-13,TzM,0.83465,48,1938.75
2018-07-14,Oran,0.2185,48,1938.75
2018-07-14,TzM,1.059,48,1983.0
2018-07-15,Oran,0.18495,48,1850.25
2018-07-15,TzM,0.8791000000000001,48,1909.25
2018-07-16,Oran,0.1457,48,1968.25
2018-07-16,TzM,0.74655,48,1968.25
2018-07-17,Oran,0.1692,48,1983.0
2018-07-17,TzM,0.95285,48,1983.0
2018-07-18,Oran,0.2066,48,1968.25
2018-07-18,TzM,1.0076,48,1983.0
2018-07-19,Oran,0.2184,48,1953.5
2018-07-19,TzM,1.05385,48,1983.0
2018-07-20,Oran,0.1913,48,1938.75
2018-07-20,TzM,0.9091,48,1983.0
2018-07-21,Oran,0.19925,48,1968.25
2018-07-21,TzM,0.7223,48,1909.25
2018-07-22,Oran,0.17535,48,1938.75
2018-07-22,TzM,0.67965,48,1879.75
2018-07-23,Oran,0.02135,48,1835.5
2018-07-23,TzM,0.86445,48,1924.0
2018-07-24,Oran,0.02695,48,1983.0
2018-07-24,TzM,0.80705,48,1983.0
2018-07-25,Oran,0.0279,48,1968.25
2018-07-25,TzM,0.8679,48,1983.0
2018-07-26,Oran,0.0298,48,1968.25
2018-07-26,TzM,0.8521500000000001,48,1953.5
2018-07-27,Oran,0.02815,48,1953.5
2018-07-27,TzM,0.90415,48,1938.75
2018-07-28,Oran,0.0295,48,1983.0
2018-07-28,TzM,0.7903,48,1983.0
2018-07-29,Oran,0.0278,48,1968.25
2018-07-29,TzM,0.72265,48,1938.75
2018-07-30,Oran,0.0326,48,1894.5
2018-07-30,TzM,0.88775,48,1879.75
