date,name,source,variable,value
2018-03-27,Oran,S2,NDWI,-0.32010335452192296
2018-03-27,Oran,S2,NDWI,-0.3332887156420575
2018-04-14,Oran,S2,NDWI,-0.345985077469346
2018-04-14,Oran,S2,NDWI,-0.3421947075784154
2018-04-14,TzM,S2,NDWI,-0.4564478920613159
2018-04-16,Oran,S2,NDWI,-0.1376846875223585
2018-04-19,Oran,S2,NDWI,-0.3414407690653763
2018-04-19,Oran,S2,NDWI,-0.35004212502589055
2018-04-19,TzM,S2,NDWI,-0.473776833262424
2018-04-26,Oran,S2,NDWI,-0.31462238841468726
2018-04-26,Oran,S2,NDWI,-0.3255814087265027
2018-04-26,TzM,S2,NDWI,-0.4633451376232719
2018-05-01,Oran,S2,NDWI,-0.4170352011902511
2018-05-01,TzM,S2,NDWI,-0.48574516694578057
2018-05-04,Oran,S2,NDWI,-0.42208885683320274
2018-05-04,Oran,S2,NDWI,-0.42705706922808934
2018-05-04,TzM,S2,NDWI,-0.48335066767045193
2018-05-09,Oran,S2,NDWI,-0.41764911383515685
2018-05-09,TzM,S2,NDWI,-0.4821865729288718
2018-05-11,Oran,S2,NDWI,-0.44460256293075895
2018-05-14,Oran,S2,NDWI,-0.45194580169008725
2018-05-14,Oran,S2,NDWI,-0.45613715616636186
2018-05-14,TzM,S2,NDWI,-0.4968853078605779
2018-05-16,Oran,S2,NDWI,-0.4788390182283777
2018-05-16,Oran,S2,NDWI,-0.481220363769043
2018-05-16,TzM,S2,NDWI,-0.49951347982025696
2018-05-19,Oran,S2,NDWI,0.004105198024581075
2018-05-19,Oran,S2,NDWI,0.010071973523528033
2018-05-19,TzM,S2,NDWI,-0.4500970801189186
2018-05-21,Oran,S2,NDWI,-0.024737495579962063
2018-05-21,TzM,S2,NDWI,-0.4702261170721922
2018-06-13,Oran,S2,NDWI,-0.4811618713162513
2018-06-13,Oran,S2,NDWI,-0.47728346072090694
2018-06-13,TzM,S2,NDWI,-0.44526859995543827
2018-06-15,Oran,S2,NDWI,-0.44946823550417847
2018-06-15,Oran,S2,NDWI,-0.4331224296852732
2018-06-15,TzM,S2,NDWI,-0.4229093506471018
2018-06-18,Oran,S2,NDWI,-0.4512571897455851
2018-06-18,Oran,S2,NDWI,-0.4539949748767876
2018-06-18,TzM,S2,NDWI,-0.4411327223958707
2018-06-20,Oran,S2,NDWI,-0.44116093307043447
2018-06-20,Oran,S2,NDWI,-0.42274200765062364
2018-06-20,TzM,S2,NDWI,-0.4146014996570882
2018-06-23,Oran,S2,NDWI,-0.46664615954064104
2018-06-23,Oran,S2,NDWI,-0.4305672134950303
2018-06-23,TzM,S2,NDWI,-0.42475958929771906
2018-06-25,Oran,S2,NDWI,-0.42220846652412414
2018-06-25,Oran,S2,NDWI,-0.3976518279324336
2018-06-25,TzM,S2,NDWI,-0.4110644821595248
2018-06-28,Oran,S2,NDWI,-0.4123485584783985
2018-06-30,Oran,S2,NDWI,-0.417724850334636
2018-06-30,Oran,S2,NDWI,-0.39685322727749345
2018-06-30,TzM,S2,NDWI,-0.23910617091420433
2018-07-03,Oran,S2,NDWI,-0.43302661741604215
2018-07-03,Oran,S2,NDWI,-0.40660151931937527
2018-07-03,TzM,S2,NDWI,-0.4266398167857681
2018-07-05,Oran,S2,NDWI,-0.4253440068974011
2018-07-05,Oran,S2,NDWI,-0.41429970515919445
2018-07-05,TzM,S2,NDWI,-0.43239156005051754
2018-07-08,Oran,S2,NDWI,-0.4293692368010778
2018-07-08,Oran,S2,NDWI,-0.4087910504779472
2018-07-08,TzM,S2,NDWI,-0.424233732594566
2018-07-10,Oran,S2,NDWI,-0.3726801770606271
2018-07-10,Oran,S2,NDWI,-0.3682493135560954
2018-07-10,TzM,S2,NDWI,-0.4182669004028343
2018-07-13,Oran,S2,NDWI,-0.35677361936254104
2018-07-13,Oran,S2,NDWI,-0.34604924428749795
2018-07-13,TzM,S2,NDWI,-0.3877193793094405
2018-07-15,Oran,S2,NDWI,-0.3472091986239515
2018-07-15,Oran,S2,NDWI,-0.3475919161395825
2018-07-15,TzM,S2,NDWI,-0.4075477561889936
2018-07-18,Oran,S2,NDWI,-0.37741656134282686
2018-07-18,Oran,S2,NDWI,-0.37270810363346185
2018-07-18,TzM,S2,NDWI,-0.4293872590168941
2018-07-20,Oran,S2,NDWI,-0.37995579801133345
2018-07-20,Oran,S2,NDWI,-0.3515831921702893
2018-07-20,TzM,S2,NDWI,-0.4066664871918561
2018-07-23,Oran,S2,NDWI,-0.3899914790866688
2018-07-23,Oran,S2,NDWI,-0.3941292072917569
2018-07-23,TzM,S2,NDWI,-0.4312567050128183
2018-07-28,Oran,S2,NDWI,-0.3823627212654194
2018-07-28,Oran,S2,NDWI,-0.3903304851612134
2018-07-28,TzM,S2,NDWI,-0.44522027599963065
2018-07-30,Oran,S2,NDWI,-0.37198023848612616
2018-07-30,Oran,S2,NDWI,-0.3695650855706966
2018-07-30,TzM,S2,NDWI,-0.42984745992362305
2018-08-02,Oran,S2,NDWI,-0.362028446897758
2018-08-02,Oran,S2,NDWI,-0.35297796984121504
2018-08-02,TzM,S2,NDWI,-0.4210330816644908
2018-08-04,Oran,S2,NDWI,-0.378096988382294
2018-08-04,Oran,S2,NDWI,-0.36368647018747835
2018-08-04,TzM,S2,NDWI,-0.4306091778126349
2018-08-07,Oran,S2,NDWI,-0.34576080979393964
2018-08-07,Oran,S2,NDWI,-0.346863288337541
2018-08-07,TzM,S2,NDWI,-0.38679480660039056
2018-08-09,Oran,S2,NDWI,-0.38849696462189864
2018-08-09,Oran,S2,NDWI,-0.3718965974798093
2018-08-09,TzM,S2,NDWI,-0.4435062179734045
2018-08-12,Oran,S2,NDWI,0.027202246880634464
2018-08-12,Oran,S2,NDWI,0.02483795942545867
2018-08-12,TzM,S2,NDWI,-0.41758845263656663
2018-08-14,Oran,S2,NDWI,-0.3827577337849446
2018-08-14,Oran,S2,NDWI,-0.37982223434810025
2018-08-14,TzM,S2,NDWI,-0.44723193643318077
2018-08-17,Oran,S2,NDWI,-0.3720101495607071
2018-08-17,Oran,S2,NDWI,-0.3517125490008685
2018-08-17,TzM,S2,NDWI,-0.4284541712658801
2018-08-19,Oran,S2,NDWI,-0.012303716945928293
2018-08-19,TzM,S2,NDWI,-0.41495522424609804
2018-08-22,Oran,S2,NDWI,-0.3543756074768836
2018-08-22,Oran,S2,NDWI,-0.33393616221442457
2018-08-22,TzM,S2,NDWI,-0.429061394827192
2018-08-24,Oran,S2,NDWI,-0.37659882367112507
2018-08-24,Oran,S2,NDWI,-0.36965750412718923
2018-08-24,TzM,S2,NDWI,-0.4607432267272449
2018-08-27,Oran,S2,NDWI,-0.35427431419395417
2018-08-27,Oran,S2,NDWI,-0.35429004703076
2018-08-27,TzM,S2,NDWI,-0.4403011720558197
2018-08-29,Oran,S2,NDWI,-0.3494077194569009
2018-08-29,Oran,S2,NDWI,-0.3362359421594824
2018-08-29,TzM,S2,NDWI,-0.4400343912339822
2018-09-01,Oran,S2,NDWI,-0.3275699792625227
2018-09-01,Oran,S2,NDWI,-0.3243840583306855
2018-09-01,TzM,S2,NDWI,-0.4143274686799114
2018-09-06,Oran,S2,NDWI,-0.35061665574887385
2018-09-06,Oran,S2,NDWI,-0.3609839810403245
2018-09-06,TzM,S2,NDWI,-0.44205983620541134
2018-09-11,Oran,S2,NDWI,0.05309739117161051
2018-09-11,TzM,S2,NDWI,-0.24490879971157642
2018-09-13,Oran,S2,NDWI,-0.3425083728395514
2018-09-13,Oran,S2,NDWI,-0.3501075766208412
2018-09-13,TzM,S2,NDWI,-0.4428027596133375
2018-09-16,Oran,S2,NDWI,-0.3566566268294276
2018-09-16,Oran,S2,NDWI,-0.3506480371516212
2018-09-16,TzM,S2,NDWI,-0.4294578671702737
2018-09-18,Oran,S2,NDWI,-0.3365580469488868
2018-09-18,Oran,S2,NDWI,-0.3251413226053585
2018-09-18,TzM,S2,NDWI,-0.36719592786979827
2018-09-21,Oran,S2,NDWI,-0.32976128975188035
2018-09-21,Oran,S2,NDWI,-0.32498066829001987
2018-09-21,TzM,S2,NDWI,-0.4253522011419775
2018-09-23,Oran,S2,NDWI,-0.342229103485422
2018-09-23,Oran,S2,NDWI,-0.33593767483799974
2018-09-23,TzM,S2,NDWI,-0.4371526083233076
2018-09-26,Oran,S2,NDWI,-0.01869648894444697
2018-09-26,TzM,S2,NDWI,-0.40745426044836297
2018-09-28,Oran,S2,NDWI,-0.36941640089500677
2018-09-28,Oran,S2,NDWI,-0.3646238949387964
2018-09-28,TzM,S2,NDWI,-0.45863450936495787
2018-10-01,Oran,S2,NDWI,-0.30814130525777167
2018-10-01,Oran,S2,NDWI,-0.29159057987791387
2018-10-01,TzM,S2,NDWI,-0.451800477160455
2018-10-03,Oran,S2,NDWI,-0.3756711704268
2018-10-03,Oran,S2,NDWI,-0.3618572040494519
2018-10-03,TzM,S2,NDWI,-0.46935221103452196
2018-10-06,Oran,S2,NDWI,-0.3405092439276423
2018-10-06,Oran,S2,NDWI,-0.35256930672691045
2018-10-06,TzM,S2,NDWI,-0.4634650902618087
2018-10-08,Oran,S2,NDWI,-0.35929203736481474
2018-10-08,Oran,S2,NDWI,-0.368025303950385
2018-10-08,TzM,S2,NDWI,-0.47622634756682425
2018-10-13,Oran,S2,NDWI,-0.3785220804360869
2018-10-13,Oran,S2,NDWI,-0.3592984744089025
2018-10-13,TzM,S2,NDWI,-0.4750833653754553
2018-10-16,Oran,S2,NDWI,-0.3523428846365823
2018-10-16,TzM,S2,NDWI,-0.4903759878627665
2018-10-23,Oran,S2,NDWI,-0.35819147556812
2018-10-23,TzM,S2,NDWI,-0.46475047899280214
2018-11-07,Oran,S2,NDWI,-0.2851281090860205
2018-12-05,Oran,S2,NDWI,-0.37809342162646664
2018-12-05,Oran,S2,NDWI,-0.3823100844393507
2018-12-05,TzM,S2,NDWI,-0.4891101412851038
2018-12-07,Oran,S2,NDWI,-0.44807702338868055
2018-12-07,Oran,S2,NDWI,-0.43556283928282796
2018-12-07,TzM,S2,NDWI,-0.13754931239414311
2018-12-10,Oran,S2,NDWI,-0.4516081541551567
2018-12-10,TzM,S2,NDWI,-0.5355697582714589
2018-12-12,Oran,S2,NDWI,-0.3737950531066577
2018-12-17,Oran,S2,NDWI,-0.4819873615904162
2018-12-17,Oran,S2,NDWI,-0.46878116825376526
2018-12-17,TzM,S2,NDWI,-0.40367416691955155
2018-12-20,Oran,S2,NDWI,-0.03995113679657902
2018-12-22,Oran,S2,NDWI,0.02131051182543203
2018-12-27,Oran,S2,NDWI,-0.4930753706725933
2018-12-27,Oran,S2,NDWI,-0.4871940728445826
2018-12-27,TzM,S2,NDWI,-0.4592034450096067
2018-12-30,Oran,S2,NDWI,-0.500135474102484
2018-12-30,Oran,S2,NDWI,-0.49200136186252147
2018-12-30,TzM,S2,NDWI,-0.4745424404905674
2019-01-01,Oran,S2,NDWI,-0.5111311497121525
2019-01-01,Oran,S2,NDWI,-0.5071708545790788
2019-01-01,TzM,S2,NDWI,-0.48355493151935686
2019-01-04,Oran,S2,NDWI,-0.5176146363910011
2019-01-04,Oran,S2,NDWI,-0.5189040619695195
2019-01-04,TzM,S2,NDWI,-0.48436312597590764
2019-01-06,Oran,S2,NDWI,-0.504913916713265
2019-01-06,Oran,S2,NDWI,-0.5010601966315769
2019-01-06,TzM,S2,NDWI,-0.4766250147986709
2019-01-09,Oran,S2,NDWI,-0.5059323776191748
2019-01-09,Oran,S2,NDWI,-0.4978920974287226
2019-01-09,TzM,S2,NDWI,-0.47446446429792577
2019-01-11,Oran,S2,NDWI,-0.515606067334591
2019-01-11,Oran,S2,NDWI,-0.5087161130365293
2019-01-11,TzM,S2,NDWI,-0.4729948710070095
2019-01-14,Oran,S2,NDWI,-0.4852336925723162
2019-01-14,Oran,S2,NDWI,-0.4870159473096554
2019-01-14,TzM,S2,NDWI,-0.46849633225784004
2019-01-16,Oran,S2,NDWI,-0.4735269784340119
2019-01-16,Oran,S2,NDWI,-0.4631398187580184
2019-01-16,TzM,S2,NDWI,-0.4313963076522991
2019-01-19,Oran,S2,NDWI,-0.4730123324671235
2019-01-19,Oran,S2,NDWI,-0.48814407200775917
2019-01-19,TzM,S2,NDWI,-0.41873785680921705
2019-01-21,Oran,S2,NDWI,-0.5131060901644863
2019-01-21,Oran,S2,NDWI,-0.511293750208524
2019-01-21,TzM,S2,NDWI,-0.4792053504379503
2019-01-26,Oran,S2,NDWI,-0.515367334440101
2019-01-26,Oran,S2,NDWI,-0.5005887273624243
2019-01-26,TzM,S2,NDWI,-0.4559646795253807
2019-02-03,Oran,S2,NDWI,-0.2786306449685358
2019-02-03,Oran,S2,NDWI,-0.2807769665322054
2019-02-03,TzM,S2,NDWI,-0.4312009011279793
2019-02-05,Oran,S2,NDWI,-0.550479001932525
2019-02-05,Oran,S2,NDWI,-0.5278327434026375
2019-02-05,TzM,S2,NDWI,-0.4283316832764833
2019-02-08,Oran,S2,NDWI,-0.5643998965908072
2019-02-08,Oran,S2,NDWI,-0.558142559396333
2019-02-08,TzM,S2,NDWI,-0.4376284974299079
2019-02-13,Oran,S2,NDWI,-0.5766840976879818
2019-02-13,Oran,S2,NDWI,-0.5594290978446991
2019-02-13,TzM,S2,NDWI,-0.4212084125650473
2019-02-18,Oran,S2,NDWI,-0.5227063418665417
2019-02-18,TzM,S2,NDWI,-0.41626758246119694
2019-02-20,TzM,S2,NDWI,-0.4142348009432059
2019-02-20,Oran,S2,NDWI,-0.5996265939225306
2019-02-20,Oran,S2,NDWI,-0.5680045710076399
2019-02-23,Oran,S2,NDWI,-0.5939359327178947
2019-02-23,Oran,S2,NDWI,-0.5704910339730687
2019-02-23,TzM,S2,NDWI,-0.42231533942444716
2019-02-25,Oran,S2,NDWI,-0.5886917142708451
2019-02-25,Oran,S2,NDWI,-0.5698996549172698
2019-02-25,TzM,S2,NDWI,-0.4173751178430701
2019-02-28,Oran,S2,NDWI,-0.5831534598829423
2019-02-28,Oran,S2,NDWI,-0.5726587530384251
2019-02-28,TzM,S2,NDWI,-0.4100082054222289
2019-03-07,Oran,S2,NDWI,-0.5509418398991142
2019-03-10,Oran,S2,NDWI,-0.5940376908830309
2019-03-10,Oran,S2,NDWI,-0.5783780907171704
2019-03-10,TzM,S2,NDWI,-0.42378805644309775
2019-03-12,Oran,S2,NDWI,-0.5954452429001191
2019-03-12,Oran,S2,NDWI,-0.5593216669587373
2019-03-12,TzM,S2,NDWI,-0.4061060173270216
2019-03-15,Oran,S2,NDWI,-0.5941613854935008
2019-03-15,Oran,S2,NDWI,-0.5801534736137446
2019-03-15,TzM,S2,NDWI,-0.42336406387108644
2019-03-17,Oran,S2,NDWI,-0.562897484167133
2019-03-17,Oran,S2,NDWI,-0.5418845198795205
2019-03-17,TzM,S2,NDWI,-0.41470875539312996
2019-03-20,Oran,S2,NDWI,-0.4596304652832651
2019-03-20,TzM,S2,NDWI,-0.40909147767632115
2019-03-22,Oran,S2,NDWI,-0.3170218429328473
2019-03-22,Oran,S2,NDWI,-0.3108547642460023
2019-03-22,TzM,S2,NDWI,-0.4121282541246197
2019-03-25,Oran,S2,NDWI,-0.5580062503661927
2019-03-25,Oran,S2,NDWI,-0.5254243533852463
2019-03-25,TzM,S2,NDWI,-0.42518485200330514
2019-03-27,Oran,S2,NDWI,-0.5368271319993514
2019-03-27,Oran,S2,NDWI,-0.5254557478904892
2019-03-27,TzM,S2,NDWI,-0.4242876043067308
2019-03-30,Oran,S2,NDWI,-0.49438859996339224
2019-03-30,Oran,S2,NDWI,-0.4618574047362678
2019-03-30,TzM,S2,NDWI,-0.40700447911476956
2019-04-04,Oran,S2,NDWI,-0.5450244251777927
2019-04-04,Oran,S2,NDWI,-0.5306402409117742
2019-04-04,TzM,S2,NDWI,-0.4326475711132691
2019-04-11,Oran,S2,NDWI,-0.5297374703708415
2019-04-11,Oran,S2,NDWI,-0.5229750998501848
2019-04-11,TzM,S2,NDWI,-0.4422574001576016
2019-04-14,Oran,S2,NDWI,-0.37914467924323386
2019-04-16,Oran,S2,NDWI,-0.5059438732539457
2019-04-16,Oran,S2,NDWI,-0.5110283869257919
2019-04-16,TzM,S2,NDWI,-0.44912915470362536
2019-04-26,Oran,S2,NDWI,-0.49536121785633513
2019-04-26,Oran,S2,NDWI,-0.4928632612756115
2019-04-26,TzM,S2,NDWI,-0.4454070159298002
2019-04-29,Oran,S2,NDWI,-0.46932886051878053
2019-04-29,TzM,S2,NDWI,-0.4138547477121731
2019-05-01,Oran,S2,NDWI,-0.43532100704309945
2019-05-01,TzM,S2,NDWI,-0.4352941907516018
2019-05-04,Oran,S2,NDWI,-0.49174320716379466
2019-05-04,Oran,S2,NDWI,-0.4872706328484702
2019-05-04,TzM,S2,NDWI,-0.46507539107609364
2019-05-06,Oran,S2,NDWI,-0.39943600964402814
2019-05-06,TzM,S2,NDWI,-0.44927331833062834
2019-05-11,Oran,S2,NDWI,-0.4231003423887541
2019-05-11,Oran,S2,NDWI,-0.42643436004262597
2019-05-11,TzM,S2,NDWI,-0.469228270181922
2019-05-14,TzM,S2,NDWI,-0.4795315492440788
2019-05-14,Oran,S2,NDWI,-0.4373817991389535
2019-05-14,Oran,S2,NDWI,-0.43387061049785697
2019-05-16,Oran,S2,NDWI,-0.3984090421316233
2019-05-16,Oran,S2,NDWI,-0.39842743622896687
2019-05-16,TzM,S2,NDWI,-0.46498503111285877
2019-05-26,Oran,S2,NDWI,-0.3791408590410905
2019-05-26,Oran,S2,NDWI,-0.3823355033206216
2019-05-26,TzM,S2,NDWI,-0.49001890261802233
2019-05-29,Oran,S2,NDWI,-0.39270403173516627
2019-05-29,Oran,S2,NDWI,-0.38435135842418566
2019-05-29,TzM,S2,NDWI,-0.47462510796439117
2019-05-31,Oran,S2,NDWI,-0.37338479156176135
2019-05-31,Oran,S2,NDWI,-0.36816192595327313
2019-05-31,TzM,S2,NDWI,-0.4600691982074611
2019-06-03,Oran,S2,NDWI,-0.34310316845855576
2019-06-03,Oran,S2,NDWI,-0.32976351722573227
2019-06-03,TzM,S2,NDWI,-0.4571922674047341
2019-06-05,Oran,S2,NDWI,-0.3659035576762142
2019-06-05,TzM,S2,NDWI,-0.4650830114009599
2019-06-08,Oran,S2,NDWI,-0.36850602203988275
2019-06-08,Oran,S2,NDWI,-0.35729857376977886
2019-06-08,TzM,S2,NDWI,-0.4452135894441256
2019-06-10,Oran,S2,NDWI,-0.3641754306213108
2019-06-10,Oran,S2,NDWI,-0.3647957103309836
2019-06-10,TzM,S2,NDWI,-0.4680977650186889
2019-06-13,Oran,S2,NDWI,-0.37822195904476136
2019-06-15,TzM,S2,NDWI,-0.45752960946779564
2019-06-15,Oran,S2,NDWI,-0.37062639152906585
2019-06-15,Oran,S2,NDWI,-0.35800805526635315
2019-06-15,TzM,S2,NDWI,-0.45781709650515146
2019-06-18,Oran,S2,NDWI,-0.3817591033527683
2019-06-18,Oran,S2,NDWI,-0.3775783286917117
2019-06-18,TzM,S2,NDWI,-0.4775595790821228
2019-06-20,Oran,S2,NDWI,-0.36092177966941963
2019-06-20,Oran,S2,NDWI,-0.35277656179143113
2019-06-20,TzM,S2,NDWI,-0.4545077839954105
2019-06-23,Oran,S2,NDWI,-0.38328454134346124
2019-06-23,Oran,S2,NDWI,-0.363598886352032
2019-06-23,TzM,S2,NDWI,-0.46104388478666236
2019-06-25,Oran,S2,NDWI,-0.29874011568497627
2019-06-25,Oran,S2,NDWI,-0.2975079010711939
2019-06-25,TzM,S2,NDWI,-0.4499825586201599
2019-06-28,Oran,S2,NDWI,-0.3260654797486116
2019-06-28,Oran,S2,NDWI,-0.3243918191274773
2019-06-28,TzM,S2,NDWI,-0.45229457497984943
2019-06-30,TzM,S2,NDWI,-0.4615415393524427
2019-06-30,Oran,S2,NDWI,-0.32825593646652157
2019-06-30,Oran,S2,NDWI,-0.32281111332580853
2019-06-30,TzM,S2,NDWI,-0.45987107690968887
2019-07-03,Oran,S2,NDWI,-0.3382862169989918
2019-07-03,Oran,S2,NDWI,-0.3353073325984061
2019-07-03,TzM,S2,NDWI,-0.4651278487725136
2019-07-05,Oran,S2,NDWI,-0.32086397851014126
2019-07-05,Oran,S2,NDWI,-0.3089819856046956
2019-07-05,TzM,S2,NDWI,-0.44509478798103036
2019-07-08,Oran,S2,NDWI,-0.16229937020883356
2019-07-08,TzM,S2,NDWI,-0.21202576663531159
2019-07-10,Oran,S2,NDWI,-0.3430351398142477
2019-07-10,Oran,S2,NDWI,-0.32509395533253305
2019-07-10,TzM,S2,NDWI,-0.4546387273079505
2019-07-13,Oran,S2,NDWI,-0.14237616847518927
2019-07-13,Oran,S2,NDWI,-0.14696810846672254
2019-07-13,TzM,S2,NDWI,-0.42648764434813863
2019-07-15,Oran,S2,NDWI,-0.3101415768168108
2019-07-15,Oran,S2,NDWI,-0.30660539127152325
2019-07-15,TzM,S2,NDWI,-0.2916556334647992
2019-07-15,Oran,S2,NDWI,-0.3125826988960119
2019-07-15,Oran,S2,NDWI,-0.3103295621909541
2019-07-18,Oran,S2,NDWI,-0.3412434389676253
2019-07-18,Oran,S2,NDWI,-0.32173795980519143
2019-07-18,TzM,S2,NDWI,-0.4769935561292314
2019-07-20,Oran,S2,NDWI,-0.3081044400345871
2019-07-20,Oran,S2,NDWI,-0.3088514111597386
2019-07-20,TzM,S2,NDWI,-0.45416216772375634
2019-07-23,Oran,S2,NDWI,-0.3272102362734085
2019-07-23,Oran,S2,NDWI,-0.31945749452652633
2019-07-23,TzM,S2,NDWI,-0.4584128990720864
2019-07-25,Oran,S2,NDWI,-0.3373126365400432
2019-07-25,Oran,S2,NDWI,-0.3172688547671386
2019-07-25,TzM,S2,NDWI,-0.4681928195801772
2019-07-28,Oran,S2,NDWI,-0.3266588479804044
2019-07-28,Oran,S2,NDWI,-0.33163812540966753
2019-07-28,TzM,S2,NDWI,-0.5036971068771449
2019-07-30,Oran,S2,NDWI,-0.343621432153258
2019-07-30,Oran,S2,NDWI,-0.32839105486483827
2019-07-30,TzM,S2,NDWI,-0.48401607931879065
2019-08-02,Oran,S2,NDWI,-0.36242888573968723
2019-08-02,Oran,S2,NDWI,-0.33985132421102454
2019-08-02,TzM,S2,NDWI,-0.4779530461653866
2019-08-04,Oran,S2,NDWI,-0.36480214638528113
2019-08-04,Oran,S2,NDWI,-0.3356254120878564
2019-08-04,TzM,S2,NDWI,-0.272941177615672
2019-08-09,Oran,S2,NDWI,-0.36345876843605945
2019-08-09,Oran,S2,NDWI,-0.3427452446893094
2019-08-09,TzM,S2,NDWI,-0.4712977187866857
2019-08-12,Oran,S2,NDWI,-0.3106996543390389
2019-08-12,TzM,S2,NDWI,-0.5137736280145829
2019-08-14,TzM,S2,NDWI,-0.46991136564423613
2019-08-14,Oran,S2,NDWI,-0.3620957783001857
2019-08-14,Oran,S2,NDWI,-0.33936904789666567
2019-08-17,Oran,S2,NDWI,-0.35602321213084914
2019-08-17,Oran,S2,NDWI,-0.35502319796129356
2019-08-17,TzM,S2,NDWI,-0.4893646281176248
2019-08-19,Oran,S2,NDWI,-0.3720617726948702
2019-08-19,Oran,S2,NDWI,-0.3475674130681168
2019-08-19,TzM,S2,NDWI,-0.47460783788930766
2019-08-22,Oran,S2,NDWI,-0.38382308362831286
2019-08-22,Oran,S2,NDWI,-0.36698837388065897
2019-08-22,TzM,S2,NDWI,-0.48881288635098435
2019-08-24,Oran,S2,NDWI,-0.3893576168270608
2019-08-24,Oran,S2,NDWI,-0.3615503627055044
2019-08-24,TzM,S2,NDWI,-0.47664313233936195
2019-08-27,Oran,S2,NDWI,-0.350367454130405
2019-08-27,TzM,S2,NDWI,-0.47908645663861155
2019-09-01,Oran,S2,NDWI,-0.36255464794260156
2019-09-01,Oran,S2,NDWI,-0.3671145697173291
2019-09-01,TzM,S2,NDWI,-0.5000879920205183
2019-09-03,Oran,S2,NDWI,-0.37661156983892796
2019-09-03,Oran,S2,NDWI,-0.34869428639403344
2019-09-03,TzM,S2,NDWI,-0.4601326730215644
2019-09-06,Oran,S2,NDWI,-0.3647973796913872
2019-09-06,Oran,S2,NDWI,-0.3721288873720122
2019-09-06,TzM,S2,NDWI,-0.29998629469037447
2019-09-16,Oran,S2,NDWI,-0.15571081992054678
2019-09-16,Oran,S2,NDWI,-0.1672873419171461
2019-09-16,TzM,S2,NDWI,-0.37709974603525614
2019-09-18,Oran,S2,NDWI,-0.4213851168376966
2019-09-18,Oran,S2,NDWI,-0.42060836483258984
2019-09-18,TzM,S2,NDWI,-0.5176575251457086
2019-09-26,Oran,S2,NDWI,-0.4467742409603258
2019-09-26,Oran,S2,NDWI,-0.42031317092488524
2019-09-26,TzM,S2,NDWI,-0.4925309792807313
2019-09-28,Oran,S2,NDWI,-0.4270338452852038
2019-09-28,Oran,S2,NDWI,-0.4098193159751566
2019-09-28,TzM,S2,NDWI,-0.4818795490937986
2019-10-01,Oran,S2,NDWI,-0.4525311783871463
2019-10-01,Oran,S2,NDWI,-0.42951210924440525
2019-10-01,TzM,S2,NDWI,-0.4858216658119621
2019-10-03,Oran,S2,NDWI,-0.45284734047214437
2019-10-06,Oran,S2,NDWI,-0.46936353621290955
2019-10-06,Oran,S2,NDWI,-0.47143970008656494
2019-10-06,TzM,S2,NDWI,-0.49847919075852926
2019-10-08,Oran,S2,NDWI,-0.4479901060886829
2019-10-08,Oran,S2,NDWI,-0.4375502584231811
2019-10-08,TzM,S2,NDWI,-0.48654525168724055
2019-10-11,Oran,S2,NDWI,-0.36400236919362733
2019-10-13,Oran,S2,NDWI,-0.46674280884344693
2019-10-13,Oran,S2,NDWI,-0.440198552864826
2019-10-13,TzM,S2,NDWI,-0.4720320399885919
2019-10-16,Oran,S2,NDWI,-0.4672384014461602
2019-10-16,Oran,S2,NDWI,-0.4384145584486037
2019-10-16,TzM,S2,NDWI,-0.4932204427215469
2019-10-21,Oran,S2,NDWI,-0.43690155299044126
2019-10-21,Oran,S2,NDWI,-0.4497033708493361
2019-10-21,TzM,S2,NDWI,-0.5114839721593476
2019-10-26,Oran,S2,NDWI,-0.47661876598015235
2019-10-26,Oran,S2,NDWI,-0.46493802561485087
2019-10-26,TzM,S2,NDWI,-0.5194741778776842
2019-11-10,Oran,S2,NDWI,-0.48636060706129647
2019-11-10,Oran,S2,NDWI,-0.48413854047313853
2019-11-10,TzM,S2,NDWI,-0.3515900771580837
2019-11-12,Oran,S2,NDWI,-0.4766115958205927
2019-11-12,Oran,S2,NDWI,-0.4730358611774103
2019-11-12,TzM,S2,NDWI,-0.4933149092048845
2019-11-17,Oran,S2,NDWI,-0.502631271410269
2019-11-17,TzM,S2,NDWI,-0.5446442866996063
2019-11-20,Oran,S2,NDWI,-0.4154521843003627
2019-11-20,TzM,S2,NDWI,-0.506348406384177
2019-11-30,Oran,S2,NDWI,-0.42855420064448563
2019-11-30,Oran,S2,NDWI,-0.4142323392437048
2019-11-30,TzM,S2,NDWI,-0.18684603016118723
2019-12-07,Oran,S2,NDWI,-0.17986227009018166
2019-12-10,Oran,S2,NDWI,-0.42841195232762574
2019-12-10,Oran,S2,NDWI,-0.4325002919952461
2019-12-10,TzM,S2,NDWI,-0.47532549027587406
2019-12-15,Oran,S2,NDWI,-0.39960176857463536
2019-12-22,Oran,S2,NDWI,-0.392272189512681
2019-12-22,Oran,S2,NDWI,-0.43872173639489304
2019-12-22,TzM,S2,NDWI,-0.2092953709851348
2019-12-25,Oran,S2,NDWI,-0.4497667997131572
2019-12-25,Oran,S2,NDWI,-0.454873800058863
2019-12-25,TzM,S2,NDWI,-0.4749188122212893
2019-12-30,Oran,S2,NDWI,-0.11400411271340863
2020-01-01,Oran,S2,NDWI,-0.43784641502402116
2020-01-01,Oran,S2,NDWI,-0.4331827321490506
