date,site,CHIRPS_precipitation,LAI_Fpar,LAI_Lai,LST_LST_Day_1km,MOD16_ET,MOD16_PET,PML_ET,PML_Ec,PML_Ei,PML_Es,PML_V2_long_ET,PML_V2_long_Ec,PML_V2_long_Ei,PML_V2_long_Es,PML_V2_long_GPP,S2_NDMI,S2_NDVI,S2_NDWI
2021-08-03,TzM,0.0,0.2576129032258065,0.4296774193548387,37.48153846153849,0.6545382165605096,7.028662420382166,1.3154273504273504,0.9754273504273504,0.0,0.34,,,,,,0.027192582848829687,0.3592476985333538,-0.5201007640768757
2021-08-04,TzM,0.0,0.2576129032258065,0.4296774193548387,40.723076923076974,0.6545382165605096,7.028662420382166,1.3154273504273504,0.9754273504273504,0.0,0.34,,,,,,0.027192582848829687,0.3592476985333538,-0.5201007640768757
2021-08-05,TzM,0.0,0.2919354838709677,0.5116129032258064,42.22000000000003,0.5533439490445861,6.88925159235669,1.3150854700854702,0.9752564102564104,0.0,0.3398290598290598,,,,,,0.027192582848829687,0.3592476985333538,-0.5201007640768757
2021-08-06,TzM,0.0,0.2919354838709677,0.5116129032258064,44.00461538461548,0.5533439490445861,6.88925159235669,1.3150854700854702,0.9752564102564104,0.0,0.3398290598290598,,,,,,0.000645978132003907,0.3317507264995138,-0.49291032622633907
2021-08-07,TzM,0.0,0.2919354838709677,0.5116129032258064,37.81923076923073,0.5533439490445861,6.88925159235669,1.3150854700854702,0.9752564102564104,0.0,0.3398290598290598,,,,,,0.000645978132003907,0.3317507264995138,-0.49291032622633907
2021-08-08,TzM,0.0,0.2919354838709677,0.5116129032258064,34.03846153846155,0.5533439490445861,6.88925159235669,1.3150854700854702,0.9752564102564104,0.0,0.3398290598290598,,,,,,0.024065533752028898,0.3488655101953569,-0.4912825356490733
2021-08-09,TzM,0.0,0.3047096774193548,0.5380645161290323,32.288461538461604,0.5533439490445861,6.88925159235669,1.3150854700854702,0.9752564102564104,0.0,0.3398290598290598,,,,,,0.024065533752028898,0.3488655101953569,-0.4912825356490733
2021-08-10,TzM,0.0,0.3047096774193548,0.5380645161290323,30.93384615384622,0.5533439490445861,6.88925159235669,1.3150854700854702,0.9752564102564104,0.0,0.3398290598290598,,,,,,0.024065533752028898,0.3488655101953569,-0.4912825356490733
2021-08-11,TzM,2.909295082092285,0.3047096774193548,0.5380645161290323,30.93384615384622,0.5533439490445861,6.88925159235669,1.3150854700854702,0.9752564102564104,0.0,0.3398290598290598,,,,,,0.024065533752028898,0.3488655101953569,-0.4912825356490733
2021-08-12,TzM,0.0,0.3047096774193548,0.5380645161290323,41.05923076923085,0.5533439490445861,6.88925159235669,1.3150854700854702,0.9752564102564104,0.0,0.3398290598290598,,,,,,0.024065533752028898,0.3488655101953569,-0.4912825356490733
