name,date,product,B8,B4,B11,B3
TzM,2019-05-11,S2,3590.7640888546534,1986.4889611345845,3842.1462635507887,1297.1953409078026
Oran,2019-05-14,S2,,,,
TzM,2019-05-14,S2,3430.7989385924193,1847.1257943565279,3533.958495225365,1206.8837662411215
Oran,2019-05-14,S2,2384.695428527226,1137.4840784859737,2739.9776583127054,933.4145266089104
TzM,2019-05-14,S2,,,,
Oran,2019-05-14,S2,2395.1341274752467,1135.4386087046203,2719.601678527227,945.6612133869634
TzM,2019-05-14,S2,,,,
Oran,2019-05-16,S2,2625.0865563118778,1351.86798679868,3002.189111489272,1129.3035787953795
TzM,2019-05-16,S2,,,,
Oran,2019-05-16,S2,2628.169103238447,1351.3456966790427,2993.8524133663364,1130.580239273927
TzM,2019-05-16,S2,3713.734211986995,2047.5405079350692,3985.74157500651,1356.2619082681042
Oran,2019-05-26,S2,2456.8411716171604,1479.4667388613852,3253.755646658414,1106.0163211633658
TzM,2019-05-26,S2,,,,
Oran,2019-05-26,S2,2456.4531378919132,1483.0848287953781,3264.0896503712866,1097.6090011344886
TzM,2019-05-26,S2,3635.1342221819446,1909.0062812220344,3715.1322228389527,1244.1786721643884
Oran,2019-05-29,S2,2302.307227207095,1408.0158570544547,3107.214753506599,1003.9332585602311
TzM,2019-05-29,S2,,,,
Oran,2019-05-29,S2,2324.546385107261,1417.0382374174908,3104.0995771452135,1033.7721096328376
TzM,2019-05-29,S2,3406.4194372387533,1855.3016289264713,3530.32704267153,1213.6286262871126
Oran,2019-05-31,S2,2660.7239841171618,1677.1520472359728,3433.321640367161,1213.9715862211215
TzM,2019-05-31,S2,,,,
Oran,2019-05-31,S2,2662.5465913778867,1656.727619636963,3388.6765418729374,1229.6046823432341
TzM,2019-05-31,S2,3848.9859139772766,2142.0579922744923,4001.132624973094,1423.3476421345956
Oran,2019-06-03,S2,2103.022354579207,1375.5094368811874,2579.6654290429037,1028.5648592202965
TzM,2019-06-03,S2,,,,
Oran,2019-06-03,S2,2114.8623659240916,1384.8858163160062,2547.975595606435,1065.9473623143558
TzM,2019-06-03,S2,2941.8172781748754,1652.6308918315783,3004.1591714903875,1095.834230111351
Oran,2019-06-05,S2,2792.760790532177,1816.5790661097349,3696.9014799917477,1296.48954465759
TzM,2019-06-05,S2,4533.026512534123,2508.5932837934274,4592.480997745781,1655.0549507810458
Oran,2019-06-08,S2,2405.107106023102,1602.230442966171,3394.854695235146,1109.831180383663
TzM,2019-06-08,S2,,,,
Oran,2019-06-08,S2,2410.2252346328382,1607.2731796617152,3346.5266733704602,1141.2781430486796
TzM,2019-06-08,S2,3374.6562206187177,1968.5831114987707,3627.347880016764,1295.457934503109
Oran,2019-06-10,S2,2717.342576835807,1800.3801825495038,3732.5320492986784,1266.5183194100653
TzM,2019-06-10,S2,,,,
Oran,2019-06-10,S2,2716.995616749174,1800.0754176980197,3732.5793755156756,1264.5462304042896
TzM,2019-06-10,S2,3889.2545848956147,2213.683503437962,4101.546505964045,1409.1045265578446
Oran,2019-06-13,S2,2665.701191212871,1774.3197710396032,3693.627591274751,1202.6179481229367
TzM,2019-06-13,S2,,,,
Oran,2019-06-15,S2,,,,
TzM,2019-06-15,S2,3724.713210389785,2149.7575810781723,3871.9620464663144,1386.281703462884
Oran,2019-06-15,S2,2741.4313118811874,1810.264206889439,3787.0082637169926,1258.829195028878
TzM,2019-06-15,S2,,,,
Oran,2019-06-15,S2,2754.3640289810223,1836.2952635107254,3776.4979244018136,1302.1126882219467
TzM,2019-06-15,S2,3723.996675313494,2147.9353243693286,3872.0288517087843,1385.0073063809057
Oran,2019-06-18,S2,2487.5597798061044,1650.0629641089108,3605.9891965759066,1113.0096302599004
TzM,2019-06-18,S2,,,,
Oran,2019-06-18,S2,2468.292504641088,1642.5959287334977,3562.5336478960376,1115.2315001031347
TzM,2019-06-18,S2,3311.996477078352,1895.5663974444647,3505.6319906206436,1171.0667089568299
Oran,2019-06-20,S2,2758.1398772689763,1857.2187242161713,3922.6721070544518,1295.2009075907586
TzM,2019-06-20,S2,,,,
Oran,2019-06-20,S2,2766.3849138820124,1877.3230069100657,3900.893293626237,1323.551284034653
TzM,2019-06-20,S2,3839.8982883811564,2247.3081027197863,4143.437504955875,1440.0986021590634
Oran,2019-06-23,S2,2540.4917878506576,1687.9927805280522,3683.4553424092396,1132.6379434818475
TzM,2019-06-23,S2,,,,
Oran,2019-06-23,S2,2500.495616749174,1693.7949154290418,3606.8455935437273,1166.998749484323
TzM,2019-06-23,S2,3205.123812005117,1873.4541906908764,3383.5175749612026,1182.319775937651
Oran,2019-06-25,S2,3833.05570596122,2825.4514877268975,4920.461504744223,2069.673654084158
TzM,2019-06-25,S2,,,,
Oran,2019-06-25,S2,3719.0651815181504,2743.0850737417486,4786.371506291252,2013.5630027846537
TzM,2019-06-25,S2,3671.094914985439,2162.560756238742,3926.5969653031843,1392.5451862843938
Oran,2019-06-28,S2,3373.4934251237605,2401.5832559818487,4391.96321936881,1714.4807008044543
TzM,2019-06-28,S2,,,,
Oran,2019-06-28,S2,3361.86408054868,2395.0283493193074,4373.906005053627,1714.9780321782168
TzM,2019-06-28,S2,3336.555658763691,1948.338574292866,3487.7030607505712,1258.3188470644202
Oran,2019-06-30,S2,,,,
TzM,2019-06-30,S2,3766.006032012144,2140.7973357197066,3862.0716874907966,1387.4650539765964
Oran,2019-06-30,S2,3841.0841584158397,2691.7781430486793,4883.2789165635295,1942.5664964933978
TzM,2019-06-30,S2,,,,
Oran,2019-06-30,S2,3787.204994327556,2671.66499071782,4804.798331786303,1938.7901325288772
TzM,2019-06-30,S2,3818.5047689711046,2176.0194610269696,3882.1801617598744,1412.7856228548121
Oran,2019-07-03,S2,3466.2906224216154,2437.8240511551144,4543.314111489272,1713.9026402640256
TzM,2019-07-03,S2,,,,
Oran,2019-07-03,S2,3445.4289139851476,2432.9069848391077,4507.5684689562695,1715.074334777227
TzM,2019-07-03,S2,3405.2581531281494,1945.9281312656453,3559.8938535778593,1243.1527769911295
Oran,2019-07-05,S2,3642.26759746287,2620.910285169141,4867.943236901811,1872.7099577145204
TzM,2019-07-05,S2,,,,
Oran,2019-07-05,S2,3566.011344884487,2600.3405012376234,4746.40469007838,1882.51489016089
TzM,2019-07-05,S2,3648.4025645963366,2126.4377258464638,3845.971895920885,1400.9583423011131
Oran,2019-07-08,S2,3526.1943198226054,3051.735625515675,3975.5093724216154,2541.423731435642
TzM,2019-07-08,S2,4671.93117275909,3485.1524201678762,4385.734036407298,3037.362311535019
Oran,2019-07-10,S2,3226.4139980404284,2211.882748040429,4591.24145266089,1578.2465836427384
TzM,2019-07-10,S2,,,,
Oran,2019-07-10,S2,3209.80306311881,2250.339985561056,4509.735006703796,1634.8391604785472
TzM,2019-07-10,S2,3860.6407186307033,2180.0624044223423,3903.511860125285,1447.3998912538655
Oran,2019-07-13,S2,3853.6704826732657,3180.3333591171604,4184.873826835807,2893.092254537952
TzM,2019-07-13,S2,,,,
Oran,2019-07-13,S2,3783.314665841582,3086.7751521245864,4152.66985096947,2813.7557111179863
TzM,2019-07-13,S2,3451.359179419793,2051.323123279602,3601.713295347704,1387.6020174673472
Oran,2019-07-15,S2,3197.402021452143,2307.10067295792,4616.995526505775,1683.6002733085802
TzM,2019-07-15,S2,,,,
Oran,2019-07-15,S2,3188.403774752473,2312.2936262376234,4607.60806002475,1692.034949979372
TzM,2019-07-15,S2,4442.870337226292,3085.1059255315536,4708.885895852918,2436.471527769911
Oran,2019-07-15,S2,3199.68594007838,2300.179442553629,4639.465630156765,1675.7187757838274
TzM,2019-07-15,S2,,,,
Oran,2019-07-15,S2,3196.7327506188103,2305.7636009694716,4620.880504847357,1682.5477645420788
TzM,2019-07-15,S2,,,,
Oran,2019-07-18,S2,2972.3641450082487,2069.037631497524,4334.8662979579185,1459.8873891295375
TzM,2019-07-18,S2,,,,
Oran,2019-07-18,S2,2995.126946679043,2132.9684277021447,4303.303939768975,1536.9770523927389
TzM,2019-07-18,S2,3461.186873435359,1882.960313324799,3467.119813319134,1225.6133621812655
Oran,2019-07-20,S2,3275.4085318688103,2339.50916615099,4508.504563737622,1732.4615305280522
TzM,2019-07-20,S2,,,,
Oran,2019-07-20,S2,3354.221418626237,2394.9232544348165,4556.571872421617,1771.2212252475244
TzM,2019-07-20,S2,3886.365511616576,2164.3144745635996,3859.2057850677925,1458.7955685950221
Oran,2019-07-23,S2,3061.97908931518,2154.2713361179867,4274.552972875408,1552.1792491749172
TzM,2019-07-23,S2,,,,
Oran,2019-07-23,S2,3048.5344343028037,2167.5681208745864,4241.129653981021,1572.3562680486789
TzM,2019-07-23,S2,3460.3083236103703,1931.7245381121209,3452.1145289366655,1284.9984764213457
Oran,2019-07-25,S2,3385.166589315179,2343.398785581682,4687.097101897689,1677.4739583333321
TzM,2019-07-25,S2,,,,
Oran,2019-07-25,S2,3360.528774752473,2383.8101021039597,4608.371880156763,1741.738332817657
TzM,2019-07-25,S2,3882.8932305531325,2125.0980301090863,3864.6741977140655,1406.4572944867973
Oran,2019-07-28,S2,3095.793252372111,2175.2015779702974,4278.376920895213,1571.2592563943895
TzM,2019-07-28,S2,,,,
Oran,2019-07-28,S2,3101.642429867986,2167.9220941625404,4289.667014748346,1556.7439150165014
TzM,2019-07-28,S2,3505.020401227925,1828.7649950724392,3364.523533343149,1156.8498453765894
Oran,2019-07-30,S2,3393.2556208745864,2301.5982106023093,4608.09141656353,1657.6546127268975
TzM,2019-07-30,S2,,,,
Oran,2019-07-30,S2,3448.2971586221097,2388.165790016501,4594.236334570956,1743.3926619224417
TzM,2019-07-30,S2,4000.948300275262,2102.867731850157,3798.874828668201,1391.1068883879514
Oran,2019-08-02,S2,3219.1871777021443,2147.562255053629,4371.739970090756,1506.4718440594054
TzM,2019-08-02,S2,,,,
Oran,2019-08-02,S2,3196.436120565182,2194.8686056105603,4303.615369740097,1574.8934483292073
TzM,2019-08-02,S2,3514.319424778259,1875.3021726571433,3318.8636425423942,1241.3383194191138
Oran,2019-08-04,S2,3475.015702351485,2300.2451010726063,4701.031946163367,1617.3205187706267
TzM,2019-08-04,S2,,,,
Oran,2019-08-04,S2,3405.818430280527,2335.8656791460376,4563.554790635311,1694.1420817863025
TzM,2019-08-04,S2,5022.205077085149,3348.7852490399755,4652.5484769877285,2868.505295710191
Oran,2019-08-09,S2,3469.9319564768966,2280.1188763407577,4567.503867574256,1619.9644698844877
TzM,2019-08-09,S2,,,,
Oran,2019-08-09,S2,3435.4691109735973,2324.4698587046196,4490.2380878712875,1681.6134101691414
TzM,2019-08-09,S2,3883.484220482787,2084.4346220505436,3751.496941514968,1395.5074762967406
Oran,2019-08-12,S2,3450.881536200494,2381.724989686468,4070.4044451320115,1814.8275448638606
TzM,2019-08-12,S2,3569.9838806511166,1790.3890619513124,3252.664739065913,1146.684205756748
Oran,2019-08-14,S2,,,,
TzM,2019-08-14,S2,3771.958597174864,2030.2855832077835,3644.5448577804455,1360.2673115916573
Oran,2019-08-14,S2,3361.1681105610546,2214.3426541872927,4510.347630466169,1574.1208230198013
TzM,2019-08-14,S2,,,,
Oran,2019-08-14,S2,3356.422107054455,2289.711865717821,4459.3255466171595,1655.5230507425736
TzM,2019-08-14,S2,,,,
Oran,2019-08-17,S2,3115.457753197194,2080.580149030528,4238.415145420792,1479.53402176155
TzM,2019-08-17,S2,,,,
Oran,2019-08-17,S2,3140.693907281352,2104.1271271658397,4253.858008457091,1494.9372937293724
TzM,2019-08-17,S2,3401.112501274369,1812.4230960930672,3364.412034572208,1166.0867420337797
Oran,2019-08-19,S2,3417.5416537747515,2209.522651093234,4478.070325391913,1564.0732002887776
TzM,2019-08-19,S2,,,,
Oran,2019-08-19,S2,3384.4489222359725,2263.969858704619,4401.127629950494,1638.6005956064355
TzM,2019-08-19,S2,3797.7730717384634,2039.9545475141313,3692.9001064805875,1353.119218613713
Oran,2019-08-22,S2,2800.114995874586,1766.56265470297,3930.763007941418,1246.811275268151
TzM,2019-08-22,S2,,,,
Oran,2019-08-22,S2,2867.1109349216167,1853.3929584364685,3930.6824205858084,1327.6737314356433
TzM,2019-08-22,S2,3286.0684477622076,1720.4767158667407,3116.5095436060656,1128.2786846248832
Oran,2019-08-24,S2,3073.664268770626,1918.2771116955432,4186.3176567656765,1350.919051670792
TzM,2019-08-24,S2,,,,
Oran,2019-08-24,S2,3056.5586324257415,1982.1011112830024,4121.360122731021,1433.2622602103947
TzM,2019-08-24,S2,3667.746417607812,1954.4916288131942,3598.8912935126114,1299.9351261341878
Oran,2019-08-27,S2,2771.0983524133662,1794.513961943069,3661.7671204620437,1333.1154213077548
TzM,2019-08-27,S2,2931.240170368943,1498.5662785033812,2624.0210638996796,1032.3417517189816
Oran,2019-09-01,S2,2497.4966481023093,1574.1283390057747,3704.4149649339925,1168.4064433787128
TzM,2019-09-01,S2,,,,
Oran,2019-09-01,S2,2498.2157590759075,1566.2396220090757,3709.8329852516486,1156.5119636963693
TzM,2019-09-01,S2,3240.3250943032845,1675.5629141698462,3305.6186918746253,1079.854937187779
Oran,2019-09-03,S2,2599.8721637788776,1590.1724551361383,3790.3628558168302,1177.3329981435643
TzM,2019-09-03,S2,,,,
Oran,2019-09-03,S2,2614.6463747937296,1666.9162412334972,3777.3034885519787,1262.6539165635315
TzM,2019-09-03,S2,3538.4834671892504,1924.2439821475086,3704.7325128286457,1308.3137212700635
Oran,2019-09-06,S2,2828.4836530528046,1733.067102413366,4031.2275036097335,1316.4300097978544
TzM,2019-09-06,S2,,,,
Oran,2019-09-06,S2,2828.0664707095702,1712.846238139438,4033.194680796205,1294.0921642945532
TzM,2019-09-06,S2,4194.686856443775,2665.8159018566134,3871.7639812412913,2258.7455736924962
Oran,2019-09-16,S2,1135.9522741336623,866.278955239274,1111.5475195957092,829.854837046204
TzM,2019-09-16,S2,,,,
Oran,2019-09-16,S2,1115.3182626856428,829.3300458952143,1109.0302186468643,795.6392584570956
TzM,2019-09-16,S2,3073.1451817533025,1814.95531779925,3071.9448962947017,1390.068453426069
Oran,2019-09-18,S2,2066.6358807755773,1067.2130130981848,2881.091841996699,841.2823973803628
TzM,2019-09-18,S2,,,,
Oran,2019-09-18,S2,2114.249097566006,1092.480481641914,2911.6762324669958,862.291305693069
TzM,2019-09-18,S2,2862.8874364231583,1382.7447977435177,2674.9168601819215,909.8839418208177
Oran,2019-09-26,S2,2085.635803424091,1008.2542285478545,2944.1022328795375,797.5172751650163
TzM,2019-09-26,S2,,,,
Oran,2019-09-26,S2,2080.295611592408,1050.543265264026,2929.2500902433985,849.0521606848183
TzM,2019-09-26,S2,2800.60465116279,1467.8398146784616,3158.9177777274313,952.2215079463966
Oran,2019-09-28,S2,2314.9899443069303,1114.7355997318475,3029.520962252475,929.48803630363
TzM,2019-09-28,S2,,,,
Oran,2019-09-28,S2,2308.2923241542885,1144.8975479579208,3014.054623040428,966.3008070338282
TzM,2019-09-28,S2,3078.939549609761,1607.113832281743,3377.689490139218,1076.5122905787337
Oran,2019-10-01,S2,2152.4758663366338,1001.1180383663364,2876.070750825082,811.2827067863035
TzM,2019-10-01,S2,,,,
Oran,2019-10-01,S2,2197.9019956683146,1069.1047596947183,2896.179494121287,877.1359581270624
TzM,2019-10-01,S2,2898.077419318298,1517.7383239502028,3132.917335946261,1002.89870184302
Oran,2019-10-03,S2,2317.220980301154,1084.3307936262372,2930.585976175741,872.6819306930689
TzM,2019-10-03,S2,,,,
Oran,2019-10-06,S2,2199.30619585396,1031.4844136757424,2956.0328743811865,794.2432446369634
TzM,2019-10-06,S2,,,,
Oran,2019-10-06,S2,2177.7576835808563,1016.4600221740919,2927.5657874381186,782.2789165635311
TzM,2019-10-06,S2,2878.0723331709682,1551.6663476024873,3229.0446198982754,963.2520588135341
Oran,2019-10-08,S2,2206.8893873762363,1059.1605301155112,2990.23492935231,841.3212020420789
TzM,2019-10-08,S2,,,,
Oran,2019-10-08,S2,2255.6644879331675,1108.6580677599009,3014.267391192244,882.541602207095
TzM,2019-10-08,S2,3031.116862447467,1636.3971782643657,3412.6488009605914,1046.9518798355218
Oran,2019-10-11,S2,1555.4383379744222,863.947104476072,1876.036819306931,725.2590759075907
TzM,2019-10-11,S2,,,,
Oran,2019-10-13,S2,2219.2791099422434,1078.4661329414187,3071.239286819304,806.8534833952142
TzM,2019-10-13,S2,,,,
Oran,2019-10-13,S2,2186.7705754950493,1098.5512711427389,3023.8249278052795,849.9920585808579
TzM,2019-10-13,S2,3034.8800394204745,1694.2335323236553,3437.2339627771025,1088.5085241110564
Oran,2019-10-16,S2,2021.449025371286,988.514696782178,2963.5610045379526,733.9982466996697
TzM,2019-10-16,S2,,,,
Oran,2019-10-16,S2,1998.3240640470297,1013.6246777021448,2910.1084983498336,780.1851665635311
TzM,2019-10-16,S2,2760.0724577759133,1503.2380690764494,3084.8787254046806,936.7326204420076
Oran,2019-10-21,S2,2205.115743605609,1106.0188608704614,3133.639967512375,864.1491465552804
TzM,2019-10-21,S2,,,,
Oran,2019-10-21,S2,2206.929494121285,1090.0174685437287,3148.520781765676,837.7340398102307
TzM,2019-10-21,S2,2814.8960058451034,1483.8419442902607,3013.627487851016,909.7825983529493
Oran,2019-10-26,S2,1877.5227026608904,864.8052289603959,2712.392584570956,665.4799272896039
TzM,2019-10-26,S2,,,,
Oran,2019-10-26,S2,1883.694964418317,883.3300072194719,2705.7295792079194,688.0110483704618
TzM,2019-10-26,S2,2526.5300014726026,1289.6291813455064,2599.9329398837763,799.0019993429916
Oran,2019-11-10,S2,2071.0601923473587,862.3372137995048,2603.106654806105,715.6931466584153
TzM,2019-11-10,S2,,,,
Oran,2019-11-10,S2,2073.202403052804,869.3441109735973,2603.025268151814,720.6100969471944
TzM,2019-11-10,S2,2479.145957702283,1616.4199469862588,2690.3755819617327,1189.3419952650113
Oran,2019-11-12,S2,2085.2496777021443,896.5408415841583,2740.2049943275556,739.121583642739
TzM,2019-11-12,S2,,,,
Oran,2019-11-12,S2,2123.0073612830024,920.0290841584153,2790.5758302392724,759.4850711633661
TzM,2019-11-12,S2,2787.2101122577283,1525.7005063491881,3193.767674078773,945.7066289831105
Oran,2019-11-17,S2,2075.689640057755,990.2045946782176,3036.2344007838274,687.050201113861
TzM,2019-11-17,S2,3116.6077096478202,1598.1240385595665,3387.643890392958,918.7650120640238
Oran,2019-11-20,S2,1950.8213438531354,1032.8549143976888,2557.516192244223,805.6424427599007
TzM,2019-11-20,S2,2274.115021692587,1207.3878498850227,2277.152216268874,745.2595294464141
Oran,2019-11-30,S2,1881.607454104785,1065.7266527433992,2910.6680461014857,752.6747498968643
TzM,2019-11-30,S2,,,,
Oran,2019-11-30,S2,1831.754409034653,1052.7570003094056,2866.717989377062,758.7031249999997
TzM,2019-11-30,S2,2452.318784761947,1961.5161759874943,2952.6847098403914,1680.1781397614373
Oran,2019-12-07,S2,2779.620810127888,2145.5145034034654,3131.964611695543,1932.150861179866
TzM,2019-12-07,S2,,,,
Oran,2019-12-10,S2,1645.5846354166665,911.7669270833331,2530.2930332095707,658.4910659034653
TzM,2019-12-10,S2,,,,
Oran,2019-12-10,S2,1650.3377810437285,913.1280553836626,2538.881020523927,653.798267326732
TzM,2019-12-10,S2,2394.959746938682,1214.4501806771707,2219.1931206742256,851.7268489674781
Oran,2019-12-15,S2,1685.6153826320128,993.9566316006595,2806.424260004125,723.0917517533
TzM,2019-12-15,S2,,,,
Oran,2019-12-22,S2,1672.634540016501,968.9372679455439,2733.4354759694716,730.1061778052801
TzM,2019-12-22,S2,,,,
Oran,2019-12-22,S2,1661.8297364892726,926.3328305486795,2777.1934173886125,648.3177985767327
TzM,2019-12-22,S2,3622.990246831069,2792.442585439345,4017.239065916014,2368.9126972439635
Oran,2019-12-25,S2,1663.3677934199663,884.967628403465,2543.900255259899,631.3016579001647
TzM,2019-12-25,S2,,,,
Oran,2019-12-25,S2,1670.019312087458,884.9727207095704,2551.942037953794,625.7390031971946
TzM,2019-12-25,S2,2296.569665492359,1310.9463065961313,2622.9902241756245,817.5945128513007
Oran,2019-12-30,S2,3017.632825391914,2500.0790918935636,3606.110380569305,2400.0003609735973
TzM,2019-12-30,S2,,,,
Oran,2020-01-01,S2,1722.8109916460385,907.7657539191415,2465.0599860767306,673.5659421410888
TzM,2020-01-01,S2,,,,
Oran,2020-01-01,S2,1695.1904135726068,896.5253970709566,2421.4719214108914,670.4401170585807
TzM,2020-01-01,S2,3697.1985693086663,2998.4863331030024,3814.492988139872,2732.92257501784
Oran,2020-01-04,S2,2050.658364273928,1297.2467254537949,2965.2180409447196,1080.412631497524
TzM,2020-01-04,S2,,,,
Oran,2020-01-04,S2,2058.2764928836623,1299.1595503300323,2970.613255466171,1080.5355945750819
TzM,2020-01-04,S2,2224.1685734999255,1326.0633786064634,2518.306952955969,909.623081367029
Oran,2020-01-06,S2,1772.6142997112208,929.4370358910887,2659.903942347358,669.7674556518152
TzM,2020-01-06,S2,,,,
Oran,2020-01-06,S2,1782.3628429249175,944.5553449876235,2660.3693404496694,691.5326810024751
TzM,2020-01-06,S2,2637.5128966118777,1558.9802727715535,3174.2173676638827,985.9915155359711
Oran,2020-01-09,S2,1735.5499561674903,974.2696343853129,2754.7617058580845,746.6629795792076
TzM,2020-01-09,S2,,,,
Oran,2020-01-09,S2,1687.3776944100655,948.1111411922443,2707.312770730196,723.9365202145209
TzM,2020-01-09,S2,5947.149140792262,5970.121019721563,5410.379138866546,6027.633565174048
Oran,2020-01-11,S2,1765.0779831889429,957.1214676155112,2710.7455909653454,703.0685334158413
TzM,2020-01-11,S2,,,,
Oran,2020-01-11,S2,1811.0165016501649,981.7284962871286,2778.697761963695,722.3505569306926
TzM,2020-01-11,S2,2681.295698863828,1638.9248915370572,3352.0444556462994,1031.131916990451
Oran,2020-01-14,S2,1768.700559509075,950.0514258457092,2705.860573948019,694.1565465140261
TzM,2020-01-14,S2,,,,
Oran,2020-01-14,S2,1777.9717667079212,954.7219471947195,2714.210924608085,696.2132322607258
TzM,2020-01-14,S2,2499.5929269701733,1515.460347307966,3074.8785271695424,963.6551388212372
Oran,2020-01-16,S2,1850.1362417491753,1011.6309947400988,2875.348842306105,729.195132013201
TzM,2020-01-16,S2,,,,
Oran,2020-01-16,S2,1862.3098571575895,1028.129808683993,2866.5105713696344,757.6924633869634
TzM,2020-01-16,S2,2644.865953397749,1638.6326986032918,3365.8490580998878,1047.1034051133338
Oran,2020-02-03,S2,1841.3685411509896,858.4196833745873,2550.5725428011533,692.1797906353129
TzM,2020-02-03,S2,,,,
Oran,2020-02-05,S2,1938.95718595297,904.969665325908,2596.9638639645204,792.8214469884485
TzM,2020-02-05,S2,2769.6118555941953,1664.5718120957426,3408.4041957883514,1124.1364310878007
Oran,2020-02-10,S2,2016.7537257632005,831.6180899339929,2683.1386009694716,701.019492574257
TzM,2020-02-10,S2,,,,
Oran,2020-02-10,S2,1982.4678217821772,843.6637273102309,2625.772844471946,739.3362082301976
TzM,2020-02-10,S2,2555.503755139953,1725.0818711131742,3257.362504106298,1235.6213029146227
Oran,2020-02-15,S2,2205.616027227722,761.0007477310229,2560.6485793110546,688.6565722978547
TzM,2020-02-15,S2,,,,
Oran,2020-02-15,S2,2209.434521967821,788.1613551980197,2540.3095993193056,730.0061107673265
TzM,2020-02-15,S2,2894.7671926505736,1701.30826697176,3486.8924206209854,1143.871368049026
Oran,2020-02-20,S2,2417.640624999999,709.1375051567653,2479.7718002268957,696.9728367367984
TzM,2020-02-20,S2,,,,
Oran,2020-02-20,S2,2416.6067450495034,724.0721431518148,2475.088825288779,717.2685772483494
TzM,2020-02-20,S2,4683.347579832123,3921.7199843677404,4749.338098528527,3679.312418581995
Oran,2020-02-23,S2,2401.21552702145,669.3737881600657,2434.38718285891,662.7541511963694
TzM,2020-02-23,S2,,,,
Oran,2020-02-23,S2,2442.2916408828364,679.2635880775578,2471.5570725041243,663.7321962665013
TzM,2020-02-23,S2,2681.3882973300547,1508.0645170425578,3132.2219837107336,982.8807813862861
Oran,2020-03-11,S2,2660.8710421823416,869.1486953382837,2776.6532848597353,760.781133972772
TzM,2020-03-11,S2,,,,
Oran,2020-03-11,S2,2653.1619611179854,892.4282822813528,2746.5556543935645,805.6501392326732
TzM,2020-03-11,S2,2983.8879744899687,1699.203389254522,3421.788505760145,1113.50999671496
Oran,2020-03-14,S2,2920.845658003299,1080.7272328795373,2972.9788056930684,1040.4992007013198
TzM,2020-03-14,S2,3227.2882792057,1893.3699973946227,3608.1335255270224,1365.6812548850794
Oran,2020-03-26,S2,2447.4130440387776,708.10546875,2315.406249999999,656.0883998556097
TzM,2020-03-26,S2,,,,
Oran,2020-03-26,S2,2447.605120668315,712.9664681311876,2308.604772586633,664.4949721534649
TzM,2020-03-26,S2,2908.1419137054113,1354.716925882712,2530.3270200160855,956.4494273836357
Oran,2020-03-29,S2,2303.4117161716167,649.5733678836632,2214.119417801154,600.6969110973592
TzM,2020-03-29,S2,,,,
Oran,2020-03-29,S2,2306.2738758250825,651.8492419554455,2210.5412283415835,602.8940800330032
TzM,2020-03-29,S2,2657.014306913307,1226.9423079101487,2257.6565321310823,860.2410822505922
Oran,2020-04-03,S2,2392.538211633662,610.345297029703,2109.933722669141,586.4178140470295
TzM,2020-04-03,S2,4352.033314831385,2900.5873593946453,3729.0893304183305,2599.43994041618
Oran,2020-04-05,S2,2650.6527433993388,635.20032745462,2276.6440800330024,630.9662489686465
TzM,2020-04-05,S2,,,,
Oran,2020-04-05,S2,2650.249987108084,655.1521890470293,2258.4207018358074,662.9777485561054
TzM,2020-04-05,S2,3353.093210163233,1596.2529367120144,3238.1285696484993,1122.2153966401977
Oran,2020-04-08,S2,2536.056402124586,603.7425484735974,2110.599435334158,608.3483910891088
TzM,2020-04-08,S2,3151.0034379637264,1470.8865585246774,3020.3372432854926,1030.6720681022657
Oran,2020-05-03,S2,3037.547506703793,580.5802650577555,1899.8117909447196,642.8058993399337
TzM,2020-05-03,S2,,,,
Oran,2020-05-03,S2,3033.3793961427377,597.6799195544552,1890.7075340346528,664.667233910891
TzM,2020-05-03,S2,3420.2825473781977,1462.6993112744817,3045.707909015732,1025.9278650641702
Oran,2020-05-08,S2,3087.9062757838265,582.2209029496696,1919.1400964315171,647.1146220090756
TzM,2020-05-08,S2,,,,
Oran,2020-05-08,S2,3087.7682420585793,585.9187809405938,1917.940168626238,650.3626495462044
TzM,2020-05-08,S2,3604.3133531190897,1447.7457152890263,3129.6483931625858,1024.920904178797
Oran,2020-05-10,S2,3377.503712871287,566.4312474216167,1873.3713386963693,688.28045070132
TzM,2020-05-10,S2,,,,
Oran,2020-05-18,S2,2587.6120436262368,524.2235844678218,1765.4232544348179,594.9903826320126
TzM,2020-05-18,S2,,,,
Oran,2020-05-18,S2,2587.9833952145214,511.9626392326734,1771.6266372731018,577.2209674092406
TzM,2020-05-18,S2,3279.9293999705474,1390.6142910544975,2968.4895105291166,1001.6463031978158
Oran,2020-05-20,S2,2817.634256394388,671.1224989686465,2043.620694100659,719.8622241130361
TzM,2020-05-20,S2,,,,
Oran,2020-05-20,S2,2821.0232827970294,672.0113964521448,2043.857492780527,720.57692605198
TzM,2020-05-20,S2,3931.706544025191,1905.42494817567,3943.540961043962,1363.7644626694905
Oran,2020-05-23,S2,2638.2881858498345,775.9911432549502,2164.551013304455,751.1317940387786
TzM,2020-05-23,S2,,,,
Oran,2020-05-23,S2,2641.1885700288767,778.2026737830026,2164.4334906146855,752.6062293729367
TzM,2020-05-23,S2,3692.223110819107,1912.2682121455828,3513.1457538032814,1418.202273473872
Oran,2020-05-28,S2,2461.5479837046187,759.6422751650166,2115.27174865924,714.4234993811878
TzM,2020-05-28,S2,,,,
Oran,2020-05-28,S2,2464.6971947194697,773.2166486179865,2108.785426980197,731.251779084158
