date,site,sm_surface_mean,sm_rootzone_mean,n_obs_surface,n_obs_rootzone
2019-11-04,TzM,0.1979920969981896,0.2501136486075426,8,8
2019-11-05,Oran,0.12011558539921141,0.2057519712042613,8,8
2019-11-05,TzM,0.1863200930192282,0.24892258324268218,8,8
2019-11-06,Oran,0.1318773561477905,0.20603287127174313,8,8
2019-11-06,TzM,0.22468441757250968,0.25136826789055605,8,8
2019-11-07,Oran,0.12210097986533014,0.20537289787755636,8,8
2019-11-07,TzM,0.22243118099868295,0.2514186670734106,8,8
2019-11-08,Oran,0.11732601074227052,0.20473208861639264,8,8
2019-11-08,TzM,0.22886990821356634,0.2524150394601747,8,8
2019-11-09,Oran,0.10480234167675988,0.20355144491205446,8,8
2019-11-09,TzM,0.20941855199635023,0.2508924036825958,8,8
2019-11-10,Oran,0.1586021445630515,0.20609075659122622,8,8
2019-11-10,TzM,0.23470308347360078,0.2528739137648556,8,8
2019-11-11,Oran,0.12440836878768242,0.20425249614187926,8,8
2019-11-11,TzM,0.20291982767613306,0.2506716294508231,8,8
2019-11-12,Oran,0.1107308034800359,0.20314256391930774,8,8
2019-11-12,TzM,0.18348097409072672,0.24902120039577738,8,8
2019-11-13,Oran,0.11483718479265928,0.20297597006085463,8,8
2019-11-13,TzM,0.18405865348483383,0.24866497572388888,8,8
2019-11-14,Oran,0.1293253360468833,0.2035657482924031,8,8
2019-11-14,TzM,0.22418737597763533,0.25096088131938715,8,8
2019-11-15,Oran,0.19088436621012253,0.20727166532859448,8,8
2019-11-15,TzM,0.25718793981880145,0.25611312743153813,8,8
2019-11-16,Oran,0.17671589362206028,0.20699718475463935,8,8
2019-11-16,TzM,0.2366994680518186,0.2552570062383127,8,8
2019-11-17,Oran,0.1663688352423124,0.20673315204435683,8,8
2019-11-17,TzM,0.24669879318925692,0.25568204572252734,8,8
2019-11-18,Oran,0.21939520854808264,0.21494209833565303,8,8
2019-11-18,TzM,0.2615293809764185,0.26278478318923393,8,8
2019-11-19,Oran,0.19480573108083887,0.21325418510031502,8,8
2019-11-19,TzM,0.23954603700334887,0.26007749868777436,8,8
2019-11-20,Oran,0.1970938636997684,0.21281194027940753,8,8
2019-11-20,TzM,0.24569885831595836,0.2595046955638712,8,8
2019-11-21,Oran,0.22634284717992678,0.2161581705706041,8,8
2019-11-21,TzM,0.26892988465260714,0.2629817594210372,8,8
2019-11-22,Oran,0.25853793729768426,0.2238870910506268,8,8
2019-11-22,TzM,0.29773991485739026,0.27002053626347333,8,8
2019-11-23,Oran,0.22607261731487804,0.23069983583371168,8,8
2019-11-23,TzM,0.2744359221113355,0.2774973617878889,8,8
2019-11-24,Oran,0.21001434514879203,0.2258693160214385,8,8
2019-11-24,TzM,0.26025840009587176,0.272455506737491,8,8
2019-11-25,Oran,0.20793866052246482,0.22317582113576714,8,8
2019-11-25,TzM,0.2560872389248719,0.26915045729593223,8,8
2019-11-26,Oran,0.19988492636284866,0.2209243818995405,8,8
2019-11-26,TzM,0.25220576231980596,0.26732493838981575,8,8
2019-11-27,Oran,0.19127885265062086,0.2190422104641062,8,8
2019-11-27,TzM,0.2467355346797328,0.2658240371016099,8,8
2019-11-28,Oran,0.17938061007832892,0.2172109078371622,8,8
2019-11-28,TzM,0.2362566808924863,0.26397925226238406,8,8
2019-11-29,Oran,0.1754761551919042,0.21619389547554196,8,8
2019-11-29,TzM,0.23503975815286757,0.26318247946542933,8,8
2019-11-30,Oran,0.15688254098545332,0.21406966785549136,8,8
2019-11-30,TzM,0.22084067124677328,0.26165569897765584,8,8
2019-12-01,Oran,0.15068362637987878,0.21267871987379963,8,8
2019-12-01,TzM,0.21565455168877773,0.260530691324292,8,8
2019-12-02,Oran,0.21183727375063738,0.21679918861902148,8,8
2019-12-02,TzM,0.26928840544515925,0.2675229190346343,8,8
2019-12-03,Oran,0.22273668246801756,0.21924930049991997,8,8
2019-12-03,TzM,0.277547631186041,0.27163048225798103,8,8
2019-12-04,Oran,0.22470810931237012,0.22046163203042057,8,8
2019-12-04,TzM,0.2765707138337587,0.272371585493123,8,8
2019-12-05,Oran,0.22679510252763987,0.22197910764056147,8,8
2019-12-05,TzM,0.2760469048516825,0.272796008827802,8,8
2019-12-06,Oran,0.21655758541138442,0.2219299401477223,8,8
2019-12-06,TzM,0.2690464477790029,0.2723345416414208,8,8
2019-12-07,Oran,0.20476985184139893,0.22073875909946,8,8
2019-12-07,TzM,0.26075725708352887,0.2716840458543677,8,8
2019-12-08,Oran,0.20857271753617973,0.22056257363836296,8,8
2019-12-08,TzM,0.25989093402351593,0.27106903137418586,8,8
2019-12-09,Oran,0.20045724789627262,0.21990642465773175,8,8
2019-12-09,TzM,0.25808309959737874,0.2704182501857806,8,8
2019-12-10,Oran,0.1930084178254741,0.2188436174734694,8,8
2019-12-10,TzM,0.24868236531773089,0.2691834855236505,8,8
2019-12-11,Oran,0.18383598685508865,0.21780005937716998,8,8
2019-12-11,TzM,0.2355480655709183,0.26774290190568484,8,8
2019-12-12,Oran,0.18070172538034251,0.2172137520596629,8,8
2019-12-12,TzM,0.22873078090579882,0.26637105042065834,8,8
2019-12-13,Oran,0.16832166246947694,0.2159894861525199,8,8
2019-12-13,TzM,0.22094758305894696,0.26537785581067985,8,8
2019-12-14,Oran,0.1588360629670444,0.21487291731306762,8,8
2019-12-14,TzM,0.21750669524465732,0.26452712570072,8,8
2019-12-15,Oran,0.15993259140580401,0.21453487840710114,8,8
2019-12-15,TzM,0.227360031420463,0.2646826866732322,8,8
2019-12-16,Oran,0.15518342057456735,0.21392249220707377,8,8
2019-12-16,TzM,0.20933452692789656,0.2625585855842617,8,8
2019-12-17,Oran,0.15528151726991424,0.21359001194111635,8,8
2019-12-17,TzM,0.20706168532763652,0.2615427082698596,8,8
2019-12-18,Oran,0.1491462499208626,0.21289685215251367,8,8
2019-12-18,TzM,0.1993760944000984,0.26079611241891,8,8
2019-12-19,Oran,0.1986254545386697,0.21553341467238837,8,8
2019-12-19,TzM,0.20315264544363965,0.2603573522371191,8,8
2019-12-20,Oran,0.2747894116234584,0.2293450002604332,8,8
2019-12-20,TzM,0.2925313943690669,0.27044636256821253,8,8
2019-12-21,Oran,0.24704260200139927,0.24274330462832916,8,8
2019-12-21,TzM,0.3108111196442654,0.2928906108902179,8,8
2019-12-22,Oran,0.21161144751383631,0.23599436681900843,8,8
2019-12-22,TzM,0.27474806068685687,0.29032616115077153,8,8
2019-12-23,Oran,0.19053391813621165,0.2307366647009478,8,8
2019-12-23,TzM,0.256933365636015,0.2836890814421502,8,8
2019-12-24,Oran,0.18039906849993054,0.22737776146682556,8,8
2019-12-24,TzM,0.23956527263783897,0.2789807059177148,8,8
2019-12-25,Oran,0.1792446140077759,0.22517517128440198,8,8
2019-12-25,TzM,0.23572528215223235,0.27613156118528226,8,8
2019-12-26,Oran,0.1695515392378705,0.22327517696091384,8,8
2019-12-26,TzM,0.22972857069812316,0.2742571208478981,8,8
2019-12-27,Oran,0.1634962119772786,0.2217512798297112,8,8
2019-12-27,TzM,0.22546854183862083,0.27281208182562533,8,8
2019-12-28,Oran,0.16029069862771228,0.22070238694670746,8,8
2019-12-28,TzM,0.23153195069416568,0.27231187702426196,8,8
2019-12-29,Oran,0.14993815545420178,0.21942810846767463,8,8
2019-12-29,TzM,0.2113842930840818,0.27057428772585757,8,8
2019-12-30,Oran,0.15284797502223582,0.2189457149046366,8,8
2019-12-30,TzM,0.21746532315094216,0.27017944868604993,8,8
2019-12-31,Oran,0.1591698576680949,0.21886172960283323,8,8
2019-12-31,TzM,0.22521459664169108,0.2702206319050961,8,8
2020-01-01,Oran,0.15878462020124567,0.2186116839041475,8,8
2020-01-01,TzM,0.224675384301104,0.2700506306228865,8,8
2020-01-02,Oran,0.1571943771521576,0.2181069041251159,8,8
2020-01-02,TzM,0.22261546101225047,0.26952798776083475,8,8
2020-01-03,Oran,0.13945976699107004,0.2166275173731026,8,8
2020-01-03,TzM,0.21442900500015205,0.2686516413477396,8,8
2020-01-04,Oran,0.1372311917606924,0.21604775820599223,8,8
2020-01-04,TzM,0.20040636215555035,0.26702507467646347,8,8
2020-01-05,Oran,0.14037983464535142,0.2158276987918576,8,8
2020-01-05,TzM,0.20474923666762673,0.2667870258508054,8,8
2020-01-06,Oran,0.1455163915809549,0.21582089826831072,8,8
2020-01-06,TzM,0.20565863277174923,0.2665064356743211,8,8
2020-01-07,Oran,0.1488539624348527,0.2157136775736437,8,8
2020-01-07,TzM,0.20725939903212218,0.2662164926663727,8,8
2020-01-08,Oran,0.15108623334863144,0.21566557351683005,8,8
2020-01-08,TzM,0.2140748059671176,0.2663060088127263,8,8
2020-01-09,Oran,0.12572753318570185,0.2139038741527522,8,8
2020-01-09,TzM,0.1925635321316995,0.2644960062369998,8,8
2020-01-10,Oran,0.12243467575763578,0.21323769251342678,8,8
2020-01-10,TzM,0.19348705228185278,0.2639913257015379,8,8
2020-01-11,Oran,0.12473276390953628,0.21301703539783837,8,8
2020-01-11,TzM,0.18596227114137848,0.26324355686818685,8,8
2020-01-12,Oran,0.12687004267802976,0.21286116897693422,8,8
2020-01-12,TzM,0.17902147394335383,0.2624594932238228,8,8
2020-01-13,Oran,0.13165177084871976,0.21298625279279026,8,8
2020-01-13,TzM,0.18771438921287065,0.262718882442354,8,8
2020-01-14,Oran,0.13820901563788043,0.21322848154384583,8,8
2020-01-14,TzM,0.2056586719853313,0.26358304983985265,8,8
2020-01-15,Oran,0.13905217863130762,0.21312192426841764,8,8
2020-01-15,TzM,0.21239084662183333,0.2640187121976755,8,8
2020-01-16,Oran,0.14640716099348222,0.2133805653660512,8,8
2020-01-16,TzM,0.21881995703044685,0.26444739361269104,8,8
2020-01-17,Oran,0.1317073914878925,0.21237884393480955,8,8
2020-01-17,TzM,0.19401896828601722,0.2623903491215682,8,8
2020-01-18,Oran,0.14941971296841491,0.21313482342806994,8,8
2020-01-18,TzM,0.22146633938628885,0.26330411705605095,8,8
2020-01-19,Oran,0.2394123556245057,0.22210521957546958,8,8
2020-01-19,TzM,0.31517401360293945,0.2819135923698348,8,8
2020-01-20,Oran,0.2405425704649237,0.22827601390661761,8,8
2020-01-20,TzM,0.2970103380012963,0.29059789724966606,8,8
2020-01-21,Oran,0.2887246483662089,0.24372010468581662,8,8
2020-01-21,TzM,0.3291425830439517,0.2982703410701728,8,8
2020-01-22,Oran,0.26724671217017487,0.2526170042206029,8,8
2020-01-22,TzM,0.30014758066911446,0.3007359230204632,8,8
2020-01-23,Oran,0.239936197243753,0.24726466139564748,8,8
2020-01-23,TzM,0.2775650426659635,0.2933008149266243,8,8
2020-01-24,Oran,0.22714862731270122,0.2420455105969163,8,8
2020-01-24,TzM,0.26798436290118843,0.2885871782200411,8,8
2020-01-25,Oran,0.23463534677981351,0.2400053216297118,8,8
2020-01-25,TzM,0.28928686805241005,0.2885191134103623,8,8
2020-01-26,Oran,0.22621230223506197,0.23855731307116684,8,8
2020-01-26,TzM,0.28583928178015505,0.2903117755746567,8,8
2020-01-27,Oran,0.2190219399565067,0.23588155958740434,8,8
2020-01-27,TzM,0.2744045833088947,0.28793549589126516,8,8
2020-01-28,Oran,0.23310334819872847,0.2356649099009447,8,8
2020-01-28,TzM,0.2820271774820101,0.28836912639120493,8,8
2020-01-29,Oran,0.2318201105736318,0.23551865947417547,8,8
2020-01-29,TzM,0.2780905473781259,0.28772765296927993,8,8
2020-01-30,Oran,0.2243726544021094,0.23506637202178843,8,8
2020-01-30,TzM,0.2765972912005198,0.28760033355731707,8,8
2020-01-31,Oran,0.21734377584252199,0.23405592316975354,8,8
2020-01-31,TzM,0.26896175055911664,0.28651707697855794,8,8
2020-02-01,Oran,0.20795306287950174,0.23277170458411583,8,8
2020-02-01,TzM,0.26582187646387245,0.2854446420801411,8,8
2020-02-02,Oran,0.205600030555344,0.23214064243509142,8,8
2020-02-02,TzM,0.2637399573332483,0.2849223251319735,8,8
2020-02-03,Oran,0.20211160769228073,0.23139026787925937,8,8
2020-02-03,TzM,0.256964319630673,0.2842399467542571,8,8
2020-02-04,Oran,0.19520672009494458,0.23044033026108973,8,8
2020-02-04,TzM,0.24711117608546226,0.28313248814083636,8,8
2020-02-05,Oran,0.18797567985707617,0.22942095585167405,8,8
2020-02-05,TzM,0.23466451096618055,0.2817747610878493,8,8
2020-02-06,Oran,0.18580296182485875,0.22879757594133984,8,8
2020-02-06,TzM,0.23268668255523628,0.28092052742201634,8,8
2020-02-07,Oran,0.17693621849061034,0.22799539815206993,8,8
2020-02-07,TzM,0.21282478882686084,0.2790511006023734,8,8
2020-02-08,Oran,0.17622231641998054,0.22752922923594224,8,8
2020-02-08,TzM,0.21619053243806483,0.2784431610060365,8,8
2020-02-09,Oran,0.17688384180064082,0.22715080222878298,8,8
2020-02-09,TzM,0.22465960299106016,0.27837237970609413,8,8
2020-02-10,Oran,0.17581172972673273,0.22673101961979117,8,8
2020-02-10,TzM,0.22482810189065175,0.27801031765748596,8,8
2020-02-11,Oran,0.1748355678359016,0.2263137803764128,8,8
2020-02-11,TzM,0.22497990492143125,0.2775434179439846,8,8
2020-02-12,Oran,0.1707121858953452,0.22571068724281473,8,8
2020-02-12,TzM,0.21960614602032458,0.2768335308156613,8,8
2020-02-13,Oran,0.19133476407312952,0.22660499356809205,8,8
2020-02-13,TzM,0.2216814713258492,0.276544380614436,8,8
2020-02-14,Oran,0.18477318116509522,0.22610722893207774,8,8
2020-02-14,TzM,0.2255139847923266,0.2763908628043473,8,8
2020-02-15,Oran,0.1664251814550552,0.22460561534542528,8,8
2020-02-15,TzM,0.21104117335849681,0.27512018758141876,8,8
2020-02-16,Oran,0.16175446940860783,0.22388705045106957,8,8
2020-02-16,TzM,0.21229684382284938,0.2746694529441332,8,8
2020-02-17,Oran,0.16104498206347712,0.22345860577264767,8,8
2020-02-17,TzM,0.21915113788686297,0.27470648569349,8,8
2020-02-18,Oran,0.15099389855978917,0.22246941672485376,8,8
2020-02-18,TzM,0.2062505687537946,0.27362690107455767,8,8
2020-02-19,Oran,0.15057883973492947,0.22211072480947264,8,8
2020-02-19,TzM,0.2056156745866725,0.27317585146030116,8,8
2020-02-20,Oran,0.14015199832740374,0.2211251612630535,8,8
2020-02-20,TzM,0.1879814271079866,0.2715476770627949,8,8
2020-02-21,Oran,0.13429733930369378,0.22038392516799638,8,8
2020-02-21,TzM,0.17805930846186938,0.27026166142528185,8,8
2020-02-22,Oran,0.13648171018137306,0.22005788738854593,8,8
2020-02-22,TzM,0.18633904409178187,0.2701617162307038,8,8
2020-02-23,Oran,0.132508258091011,0.21928170768574612,8,8
2020-02-23,TzM,0.18195154578241174,0.26935899358757426,8,8
2020-02-24,Oran,0.13264305436769955,0.218780851968732,8,8
2020-02-24,TzM,0.1838670452523633,0.2689159037116424,8,8
2020-02-25,Oran,0.1337823475359893,0.21841917750654646,8,8
2020-02-25,TzM,0.19056162606054716,0.2689469577193162,8,8
2020-02-26,Oran,0.10626830934684293,0.2165725916624069,8,8
2020-02-26,TzM,0.1698742785497176,0.26732949285130747,8,8
2020-02-27,Oran,0.10432348993041962,0.21606983440454863,8,8
2020-02-27,TzM,0.1637113242361106,0.266478426723839,8,8
2020-02-28,Oran,0.09469129931731297,0.2151225352995708,8,8
2020-02-28,TzM,0.16123769478259703,0.26593688816616406,8,8
2020-02-29,Oran,0.08801104952199534,0.2143283239519987,8,8
2020-02-29,TzM,0.16498726047575468,0.2656276323464944,8,8
2020-03-01,Oran,0.09509555492550131,0.21434522731015912,8,8
2020-03-01,TzM,0.18587736148191122,0.2664958853948567,8,8
2020-03-02,Oran,0.1230285045003793,0.2155186839951355,8,8
2020-03-02,TzM,0.24916322526252382,0.2704114233278424,8,8
2020-03-03,Oran,0.1537715505747521,0.21713939865470905,8,8
2020-03-03,TzM,0.246153057448713,0.2711526733565781,8,8
2020-03-04,Oran,0.15686439829649493,0.21737147728439232,8,8
2020-03-04,TzM,0.23833573174564848,0.27098781588536347,8,8
2020-03-05,Oran,0.11788015754618601,0.21505534851648767,8,8
2020-03-05,TzM,0.20182127613378195,0.2683487415656839,8,8
2020-03-06,Oran,0.0928673523279731,0.2133474164260704,8,8
2020-03-06,TzM,0.19021699038383205,0.26696451193971654,8,8
2020-03-07,Oran,0.08049600914151206,0.2124388522911267,8,8
2020-03-07,TzM,0.17704037981916604,0.2657825325272585,8,8
2020-03-08,Oran,0.07967503622143723,0.2118988643293498,8,8
2020-03-08,TzM,0.16955652259179926,0.26475709212306686,8,8
2020-03-09,Oran,0.09269059661959037,0.21202942745485265,8,8
2020-03-09,TzM,0.17721702086763746,0.26464406286341774,8,8
2020-03-10,Oran,0.08287524681416199,0.21105881015785405,8,8
2020-03-10,TzM,0.16617668680172704,0.26352158553996363,8,8
2020-03-11,Oran,0.0865394531001077,0.2104625019382258,8,8
2020-03-11,TzM,0.16931221109974243,0.26283399760723114,8,8
2020-03-12,Oran,0.09938079894016508,0.2103546732151117,8,8
2020-03-12,TzM,0.17749582068982384,0.26257264320003354,8,8
2020-03-13,Oran,0.09387825356460494,0.20941019971839714,8,8
2020-03-13,TzM,0.1561749521642923,0.2605859488248825,8,8
2020-03-14,Oran,0.09992359579830869,0.20934081379263125,8,8
2020-03-14,TzM,0.16240176075064622,0.2602655834665424,8,8
2020-03-15,Oran,0.09268652896900641,0.20857864164548817,8,8
2020-03-15,TzM,0.1663908229889593,0.25993292526905665,8,8
2020-03-16,Oran,0.1997459652482486,0.21552863806241845,8,8
2020-03-16,TzM,0.2714604072297286,0.26987743095837924,8,8
2020-03-17,Oran,0.20866619501812533,0.2185798606850573,8,8
2020-03-17,TzM,0.27135703427790614,0.27384254143352765,8,8
2020-03-18,Oran,0.1934497290031343,0.21844166832991307,8,8
2020-03-18,TzM,0.27434139090933296,0.2779005076797483,8,8
2020-03-19,Oran,0.17808569328340346,0.2176663847548551,8,8
2020-03-19,TzM,0.2649967548572213,0.27781947489558273,8,8
2020-03-20,Oran,0.17474466658762242,0.21744064835251353,8,8
2020-03-20,TzM,0.24993849669485108,0.27584876198517644,8,8
2020-03-21,Oran,0.20761233693996411,0.22123786115744073,8,8
2020-03-21,TzM,0.2717083572030165,0.27820740065439353,8,8
2020-03-22,Oran,0.23000387529247113,0.22853212558710181,8,8
2020-03-22,TzM,0.28053251320594236,0.2833533899086576,8,8
2020-03-23,Oran,0.24356946113412492,0.23107677983944533,8,8
2020-03-23,TzM,0.2913749019652115,0.2856481888355981,8,8
2020-03-24,Oran,0.29135727445121673,0.25345444681092366,8,8
2020-03-24,TzM,0.2939603485252806,0.28868921574719836,8,8
2020-03-25,Oran,0.24117580195430846,0.25474017610559696,8,8
2020-03-25,TzM,0.27405549661182843,0.28815404678645884,8,8
2020-03-26,Oran,0.23016865588113905,0.24685656478414766,8,8
2020-03-26,TzM,0.27197437680718534,0.28637459201395116,8,8
2020-03-27,Oran,0.2466394290389096,0.24469362877187179,8,8
2020-03-27,TzM,0.28260221537570224,0.28611763180723704,8,8
2020-03-28,Oran,0.24169279032188357,0.24499973444054357,8,8
2020-03-28,TzM,0.27314975090006266,0.285322383738515,8,8
2020-03-29,Oran,0.21428494747789179,0.24046226237885285,8,8
2020-03-29,TzM,0.2562846200859272,0.2829003786962283,8,8
2020-03-30,Oran,0.24126823286785454,0.240724435723463,8,8
2020-03-30,TzM,0.28630374786811635,0.28479904328521927,8,8
2020-03-31,Oran,0.2700255744830995,0.25142243499638606,8,8
2020-03-31,TzM,0.32509063831285423,0.2994602297089602,8,8
2020-04-01,Oran,0.27646701280943686,0.2635216042887969,8,8
2020-04-01,TzM,0.33413573805438845,0.3197429662472323,8,8
2020-04-02,Oran,0.24599036178627948,0.2611645509107191,8,8
2020-04-02,TzM,0.31088490156750925,0.3199837746980943,8,8
2020-04-03,Oran,0.24882304050394743,0.2597821455876358,8,8
2020-04-03,TzM,0.3051873536008459,0.3157954531672753,8,8
2020-04-04,Oran,0.228643705787473,0.2554385167470232,8,8
2020-04-04,TzM,0.28232873175415746,0.3094396367669105,8,8
2020-04-05,Oran,0.20630422478816546,0.24964756224243365,8,8
2020-04-05,TzM,0.258786844579797,0.302422530360912,8,8
2020-04-06,Oran,0.2084666319069315,0.24648171974132294,8,8
2020-04-06,TzM,0.2806012432127701,0.30048123609862826,8,8
2020-04-07,Oran,0.20732833686299984,0.24432760569282239,8,8
2020-04-07,TzM,0.2966826032957454,0.30279311694596944,8,8
2020-04-08,Oran,0.1863640454704644,0.24139282614847674,8,8
2020-04-08,TzM,0.2636378082005601,0.2990398114841235,8,8
2020-04-09,Oran,0.1787992515769161,0.23963993544705575,8,8
2020-04-09,TzM,0.24285578825143406,0.29579414388066844,8,8
2020-04-10,Oran,0.2368607441665696,0.24320249522074322,8,8
2020-04-10,TzM,0.2946271026433494,0.3003401552375994,8,8
2020-04-11,Oran,0.18981526790828,0.23984768705167728,8,8
2020-04-11,TzM,0.2523057290879813,0.2971195815817306,8,8
2020-04-12,Oran,0.1538430496867074,0.2358257704826652,8,8
2020-04-12,TzM,0.22704467755791383,0.29372804768775634,8,8
2020-04-13,Oran,0.1970168513108472,0.2375708114477943,8,8
2020-04-13,TzM,0.2329940454740273,0.29257460526729884,8,8
2020-04-14,Oran,0.2390840936635361,0.24180751770856926,8,8
2020-04-14,TzM,0.2538560503407528,0.29255044185801554,8,8
2020-04-15,Oran,0.26146595143392437,0.2463074871690058,8,8
2020-04-15,TzM,0.3045489495607877,0.29790838513719403,8,8
2020-04-16,Oran,0.24706233612215908,0.25220363584087513,8,8
2020-04-16,TzM,0.2949403140718411,0.30299970350767436,8,8
2020-04-17,Oran,0.24351778589799755,0.2532164198453309,8,8
2020-04-17,TzM,0.28448214937050476,0.3016261803476434,8,8
2020-04-18,Oran,0.22591075444074926,0.2501415913222266,8,8
2020-04-18,TzM,0.27989149558063786,0.29978754018482406,8,8
2020-04-19,Oran,0.23844450292040084,0.24921682459286978,8,8
2020-04-19,TzM,0.30040573726996384,0.301409131798305,8,8
2020-04-20,Oran,0.21736977297018786,0.2468093395965998,8,8
2020-04-20,TzM,0.28326199307890704,0.3003491843609433,8,8
2020-04-21,Oran,0.20447455589644245,0.24477677745286558,8,8
2020-04-21,TzM,0.29037912120723997,0.30044882764157493,8,8
2020-04-22,Oran,0.21650911813876667,0.24476536920324699,8,8
2020-04-22,TzM,0.29405962613925923,0.30236652356229327,8,8
2020-04-23,Oran,0.20217031981857095,0.24311830066144463,8,8
2020-04-23,TzM,0.27220712491850313,0.300066364831046,8,8
2020-04-24,Oran,0.17803149221495523,0.240361299200869,8,8
2020-04-24,TzM,0.24801329624422483,0.29673905043225535,8,8
2020-04-25,Oran,0.18039688417901756,0.2384872796594119,8,8
2020-04-25,TzM,0.2258998236839512,0.2933889211792695,8,8
2020-04-26,Oran,0.19873098345687154,0.2384247233633135,8,8
2020-04-26,TzM,0.23680374319787673,0.2923484450500262,8,8
2020-04-27,Oran,0.23937031703649972,0.24415231193186804,8,8
2020-04-27,TzM,0.2756585799721315,0.2947270489836994,8,8
2020-04-28,Oran,0.21914678988520236,0.24359553748222648,8,8
2020-04-28,TzM,0.27191185503340276,0.29566746616834083,8,8
2020-04-29,Oran,0.19579734629417048,0.24138562944946718,8,8
2020-04-29,TzM,0.24887509705915456,0.2936954996303508,8,8
2020-04-30,Oran,0.17227112696674024,0.23857841762240795,8,8
2020-04-30,TzM,0.21498042026130285,0.29011065411798065,8,8
2020-05-01,Oran,0.1581791467659297,0.2361156707415815,8,8
2020-05-01,TzM,0.1976543177703493,0.2872753058388633,8,8
2020-05-02,Oran,0.14121830484784037,0.23339601344749572,8,8
2020-05-02,TzM,0.17823663132118156,0.2841940583587673,8,8
2020-05-03,Oran,0.12911279997864705,0.23054789658330502,8,8
2020-05-03,TzM,0.16800495531213908,0.28106464762363187,8,8
2020-05-04,Oran,0.12774914074383797,0.2283988197318843,8,8
2020-05-04,TzM,0.17943582781835601,0.27967357492123385,8,8
2020-05-05,Oran,0.11542825681752844,0.22604076508737977,8,8
2020-05-05,TzM,0.17531572550069535,0.27806592049493795,8,8
2020-05-06,Oran,0.11213215000194601,0.22444323794152887,8,8
2020-05-06,TzM,0.18570322585659785,0.2774846965851458,8,8
2020-05-07,Oran,0.12144304377744428,0.22406839952483526,8,8
2020-05-07,TzM,0.19385872773005086,0.2772555803867841,8,8
2020-05-08,Oran,0.10347327669074786,0.2223627051063737,8,8
2020-05-08,TzM,0.1810995744400363,0.275451531701133,8,8
2020-05-09,Oran,0.16671961017685832,0.225878155451329,8,8
2020-05-09,TzM,0.2091723967582526,0.2760239474867519,8,8
2020-05-10,Oran,0.23173009199319314,0.23742117500696025,8,8
2020-05-10,TzM,0.26416796305535456,0.28168807136458585,8,8
2020-05-11,Oran,0.217459073320764,0.23781842403724546,8,8
2020-05-11,TzM,0.24805065128633652,0.2817558372626081,8,8
2020-05-12,Oran,0.23950013133590337,0.2400001958256862,8,8
2020-05-12,TzM,0.28897051306711014,0.2874384179931918,8,8
2020-05-13,Oran,0.23340632243112458,0.24491196238115182,8,8
2020-05-13,TzM,0.2867727758375143,0.29574448262390335,8,8
2020-05-14,Oran,0.24823310913853958,0.24676598642693187,8,8
2020-05-14,TzM,0.30411351821998034,0.3001378506029907,8,8
2020-05-15,Oran,0.23406000400542235,0.2456680950937701,8,8
2020-05-15,TzM,0.29723278684909205,0.3003407106979897,8,8
2020-05-16,Oran,0.24270859154887864,0.24721026048674935,8,8
2020-05-16,TzM,0.29981958081847737,0.3010014785747778,8,8
2020-05-17,Oran,0.23040004795203442,0.2470927091345924,8,8
2020-05-17,TzM,0.2826757221850321,0.29956720083167676,8,8
2020-05-18,Oran,0.20941485970845963,0.2441219713599955,8,8
2020-05-18,TzM,0.25722007344991554,0.2953917262585539,8,8
2020-05-19,Oran,0.18846874577833,0.2407971550573091,8,8
2020-05-19,TzM,0.22738989978710086,0.29098807687037864,8,8
2020-05-20,Oran,0.16485808442850577,0.2367849484269247,8,8
2020-05-20,TzM,0.21414782499012192,0.28737729454511085,8,8
2020-05-21,Oran,0.14948263463304667,0.23304128412340505,8,8
2020-05-21,TzM,0.19109098936774224,0.28304409980773926,8,8
2020-05-22,Oran,0.13959009339574904,0.22964270053217645,8,8
2020-05-22,TzM,0.18040458385918384,0.2794190488669923,8,8
2020-05-23,Oran,0.13621948424299227,0.22698612745057362,8,8
2020-05-23,TzM,0.18416701855235973,0.2774049298850034,8,8
2020-05-24,Oran,0.1274876184425637,0.2243130466854963,8,8
2020-05-24,TzM,0.16482277828464773,0.2744967679272553,8,8
2020-05-25,Oran,0.1731590934158837,0.22570972865844355,8,8
2020-05-25,TzM,0.22735639534106375,0.2789512664435039,8,8
2020-05-26,Oran,0.22141462463702333,0.2307798666055085,8,8
2020-05-26,TzM,0.2767199759898511,0.2909854038765556,8,8
2020-05-27,Oran,0.18306972344146397,0.2282811025065965,8,8
2020-05-27,TzM,0.2307430209873832,0.28733862984901,8,8
2020-05-28,Oran,0.1522088183548118,0.22562846752708074,8,8
2020-05-28,TzM,0.21159985102713103,0.283966832843266,8,8
2020-05-29,Oran,0.12048597356884692,0.22226278520509843,8,8
2020-05-29,TzM,0.1738934665765172,0.2785854523903445,8,8
2020-05-30,Oran,0.10295592583410561,0.21924469436778393,8,8
2020-05-30,TzM,0.16048618785326219,0.27483591815995934,8,8
2020-05-31,Oran,0.1002990310889531,0.2177744473956647,8,8
2020-05-31,TzM,0.1704537418370723,0.27355966775825147,8,8
2020-06-01,Oran,0.08873187495609283,0.21584504186862805,8,8
2020-06-01,TzM,0.16063012174440935,0.27125113032219045,8,8
2020-06-02,Oran,0.08809249426131363,0.21432655092756275,8,8
2020-06-02,TzM,0.15743947607514103,0.2693952590925619,8,8
2020-06-03,Oran,0.08367362665470501,0.2127144063227489,8,8
