date,SWC,LE,H,G,Rn,VPD,ET,EF,site,NDVI
2018-07-02,6.4802653958333325,23.959011460416665,100.3289509,11.066942252083335,174.08327520833333,2.3036392083333337,1.6973759874242105,0.14697307334748314,Oran,0.26845
2018-07-03,6.244549729166667,19.298410010416667,93.64759197916668,14.0394289375,168.37781708333333,2.7264342708333333,1.3878799742998407,0.12503959800449468,Oran,0.26845
2018-07-04,6.045012770833334,24.64295445,104.22137099999999,8.0037956875,172.61238583333332,2.5563709833333332,1.7697230157293835,0.14970636968683,Oran,0.26845
2018-07-05,5.801468729166667,17.701175525,108.57562300000001,9.465498666666667,172.609729375,2.3144007916666665,1.257125200758321,0.10850016239094523,Oran,0.26845
2018-07-06,5.752824708333333,9.099738261666667,71.33277284583333,5.262618333333334,92.207617375,1.7107931333333333,0.3280169499959003,0.10466085872639781,Oran,0.26845
2018-07-10,5.44176625,21.203882634375,149.238407125,44.65488738125,275.6398015625,4.093666499999999,1.053540570771718,0.09179769470891362,Oran,0.2412
2018-07-11,5.6212086875,11.315997750000001,59.66543127291666,-3.060076875,117.395516875,2.6101714166666667,2.474540144153955,0.09394331469143584,Oran,0.2412
2018-07-12,6.514462604166667,19.85389995,75.59671708541667,11.133835916666667,155.87138583333333,2.2373480437500004,1.6788315642807543,0.1371717288390675,Oran,0.2412
2018-07-13,5.954880083333333,11.005109158333333,104.72420310833333,13.612734625000002,159.12996666666666,1.9769047270833333,0.9286673435724906,0.0756275322443062,Oran,0.2412
2018-07-14,5.553738125,12.991162554166666,86.18913987479168,13.891522961249999,151.85826278333334,2.55432188125,1.245287448705741,0.09416155350861789,Oran,0.2412
2018-07-15,5.2586040625,11.02033225625,85.4203883125,8.295370166666666,137.21068610416665,2.6127932708333335,0.8510040359664902,0.08548505021383818,Oran,0.2412
2018-07-16,5.080846833333333,7.093818656479166,112.04206907291666,7.370171,164.24335604166666,2.3585699375,0.5563619530402308,0.04522008432859316,Oran,0.2412
2018-07-17,4.951625,0.47987833249999995,0.4489198999999998,-42.779176875,-54.940531875,1.3544136875,0.0184577333352682,,Oran,0.2412
2018-08-09,4.752410526315789,11.303116814210526,85.96460610526316,-23.61232210526316,133.0700205263158,3.649352210526316,0.3281428264296736,0.07214033581811158,Oran,0.2341
2018-08-10,4.513937958333334,8.27709816875,96.78919755208334,10.635555187500001,129.96899991666666,2.0165975416666666,0.7762883776235279,0.06936109309117236,Oran,0.2341
2018-08-11,4.5854179375,4.5476582875,105.3903144125,10.588707479166667,141.59078068333335,2.089882666666667,0.4677156243195823,0.034714399369943374,Oran,0.2341
2018-08-12,4.346664708333333,4.066905110416667,47.31465664583334,3.4337697083333345,64.75322420833334,2.503895291666667,0.41359716714311423,0.06632324347270029,Oran,0.2341
2018-08-13,4.572098895833333,14.644562158333335,81.91949833958334,12.428484291666665,131.205995875,2.9118422083333333,1.1137972983916478,0.12329406436553292,Oran,0.2341
2018-08-14,4.349420708333334,20.153361425208335,72.67204475625,14.504288541666668,130.66648360416667,2.9356911666666665,1.5758273475308433,0.17349329025992496,Oran,0.2341
2018-08-15,4.469413270833333,9.983721247826088,99.20464488478262,3.9369351666666668,129.40163735416667,2.001522123913044,1.2905483415213084,0.07957394449401373,Oran,0.2341
2018-08-16,6.750231604166667,50.846774697916665,41.55488027104167,-10.426239541666666,105.30434020833333,1.4908532604166667,3.844111914842568,0.43935470476131155,Oran,0.2341
2018-08-17,7.533561708333333,11.693016848958335,55.87681370208333,1.8346587500000016,156.41593427083333,1.5745178872291667,3.7143998643830884,0.0756431644748748,Oran,0.2341
2018-08-18,7.797658125000001,39.136401408333334,71.72087105416666,-3.958689895833334,123.15411885416667,1.4828999020833336,2.773302748969744,0.3078871578182583,Oran,0.2341
2018-08-19,7.239602520833333,13.596169958333334,78.12210962500001,3.397068125,111.93894291666668,1.6533206500000002,1.0686813870145404,0.12526197824046784,Oran,0.2375
2018-08-20,6.339003916666667,13.109257652083334,86.93091249574468,7.763040083333333,137.36222216666667,2.1332505510638295,1.1798629010871957,0.10115231779513835,Oran,0.2375
2018-08-21,5.6388665,11.713513105833334,88.29205337500001,8.9178630625,133.18356604166667,2.3997550416666664,0.8810846933563107,0.09426183431962014,Oran,0.2375
2018-08-22,5.1709935625000005,13.340607894791667,78.97353420833333,10.527331116666664,125.91181229166666,2.51451275,1.0039143468131204,0.11561873623679417,Oran,0.2375
2018-08-23,5.073907270833334,52.405490058333335,73.50366822916666,2.3492620958333337,129.53727376875,2.1351954375,3.791762452434534,0.412031679472292,Oran,0.2375
2018-08-24,5.707259645833333,41.53749534791667,59.25940717458334,4.619962041666667,127.210959375,2.40698595,2.9550439778643747,0.33882989984144896,Oran,0.2409
2018-08-25,5.1595349375,12.735564850000001,55.78510502083333,9.249569104166666,98.95928833333333,2.4741954145833334,1.106207444324487,0.1419641590613671,Oran,0.2409
2018-08-26,4.9576029791666665,7.370030021666667,90.82694624999999,9.292531895833333,128.49543172916665,1.9788607187500002,0.7572858428976659,0.061827606811338226,Oran,0.2409
2018-08-27,4.844023458333333,6.3033765187499995,98.05202183333334,8.859334604833334,135.10174552083333,1.9566679624999999,0.6939053593322871,0.049930736216248134,Oran,0.2409
2018-08-28,4.912907354166667,-7.689881083333333,78.73017579166667,1.2664340125000002,112.81747456250001,1.9901212458333333,1.2374890853987217,0.0,Oran,0.2409
2018-08-29,7.014131791666666,42.1976613375,40.9817971625,-0.32379089583333265,104.24940120833334,2.2064347708333334,3.064458111200208,0.40352274314688974,Oran,0.2409
2018-08-30,6.490891208333333,11.373981895833333,95.15653535416668,6.7172651666666665,137.97648270833335,1.7502992458333335,1.1790892888587272,0.08665282415098047,Oran,0.2409
2018-08-31,5.7086439375,9.605972372916666,90.46442183749998,9.568714622916668,134.07940166666666,1.9984090791666667,0.8140161354771103,0.07714978208690924,Oran,0.2409
2018-09-01,5.1287427291666665,6.493200558333334,101.34660674999999,4.125886895833333,130.20852583333334,1.9318358749999998,0.5679999077536556,0.05149956102641583,Oran,0.2409
2018-09-02,5.009299520833333,10.695895226729165,83.358576375,16.002428625,120.283973125,2.2018735604166664,0.888026414593303,0.10256747996985378,Oran,0.2409
2018-09-03,15.2446,57.38080540833334,2.8443118750000003,-24.841995070833335,57.80995785416667,1.7200674958333333,4.127320636780791,0.6942462141263837,Oran,0.2409
2018-09-04,15.339570208333333,45.49623759791667,38.183072708333334,0.6507871249999994,101.27639604166666,1.5453226858333333,3.6922006152057345,0.45213378669434423,Oran,0.2573
2018-09-05,16.80988,43.879217977083336,49.119584874999994,-5.448298125,122.12723770833333,1.88950464375,3.194765655248715,0.3439469620132173,Oran,0.2573
2018-09-06,14.117501249999998,33.72373252083333,59.694242895833334,0.4174872916666681,118.39346645833332,1.9569536458333334,2.432871332859398,0.2858525333635184,Oran,0.2573
2018-09-07,12.635137083333333,25.740806754166666,78.65513352083333,-0.6042015208333339,125.23280520833333,1.7030193666666666,1.8499070493475043,0.20455673114958503,Oran,0.2573
2018-09-08,11.939715416666667,91.71578549999998,-0.010719870833333209,-24.307502291666665,15.356247541666669,0.8874452002083333,6.743970122091391,1.5,Oran,0.2573
2018-09-09,12.086349375,28.486589470208333,24.875987639583332,-1.796333791666667,62.85939675,1.0240523083333335,2.1261372175407534,0.4405887804770911,Oran,0.2737
2018-09-10,25.79759208333333,149.244122171875,57.50369821875,3.305285208333332,119.11590554166668,1.08372898778125,7.64874415665094,1.2886911558051521,Oran,0.2737
2018-09-11,22.297551458333334,36.9563033173913,14.255411922826088,-4.183361125,49.48520097916667,0.9409582643478259,2.5398213284337428,0.6886024493382528,Oran,0.2737
2018-09-12,21.06154625,32.63514099166667,43.20574852083333,5.855954604166667,96.58430281250001,1.3925723104166665,2.3361351803004013,0.35970169893018233,Oran,0.2737
2018-09-13,19.458694166666668,39.31869972916667,49.15422554458333,7.697251860416667,127.04880625,1.8500991708333334,2.8814163098501373,0.32943600885853475,Oran,0.2737
2018-09-14,18.178491458333333,33.962395125,53.727330647916666,0.4187139583333333,108.18706677083333,1.6098458125000001,2.413293285319442,0.3151425649428755,Oran,0.2737
2018-09-15,18.470623749999998,46.46956791630434,12.83369897826087,-13.733779875000002,41.84966775,0.8637883565217391,3.3824638186154896,0.8360324863224844,Oran,0.2737
2018-09-16,18.68385239130435,35.31783151304348,52.401354019565225,8.31745360869565,133.30097260869564,1.335031347826087,2.452568552691786,0.282579909700282,Oran,0.2737
2018-09-17,17.497160833333336,27.303252377083336,50.37918360208334,-3.081274541666667,89.19023333333332,1.10138005625,1.9895272805937574,0.29590122678032954,Oran,0.2737
2018-09-18,16.731368749999998,18.699080332340426,45.686470080851066,7.748319708333333,98.50353033333333,1.297353444680851,2.252674413865719,0.2060386417877968,Oran,0.2737
2018-09-19,19.435741458333332,37.499725695348836,58.12907949069768,2.3969147916666667,130.33338216666667,1.4114939906976744,2.8142623624872787,0.29311209278142564,Oran,0.2737
2018-09-20,17.342938333333333,38.02127715729167,39.21009379791666,1.5276151249999994,102.67258833333334,1.7010345812499998,2.7934360440115036,0.37590871747009463,Oran,0.28185
2018-09-21,15.982329791666666,39.794724870833335,44.79680378333333,5.67988125,113.29491363125,1.9335260041666669,2.872775625053962,0.3697877888458161,Oran,0.28185
2018-09-22,14.853484166666666,36.5807146875,39.04451605541667,5.6752845729166665,105.41781156249999,2.207385777083333,2.6104422930868685,0.3667514328298533,Oran,0.28185
2018-09-23,13.932013541666668,34.8902621875,43.40375247916666,5.036707104166667,105.67345729166668,2.4244835291666664,2.4776714524364523,0.3466950405542178,Oran,0.28185
2018-09-24,13.151633124999998,32.96236285416666,42.222700583333335,5.680572666666667,103.14331833333334,2.3473766041666666,2.357365046942669,0.33820474303998754,Oran,0.28185
2018-09-25,12.621458958333333,25.509689577083336,67.07622220833333,1.3709014999999998,115.9703178125,1.4382270020833334,1.8549352884004529,0.2225987740419307,Oran,0.29
2018-09-26,12.374247916666667,18.04700170625,34.784956147708336,-10.634126666666667,59.31673863191667,1.1817004395833335,1.2726165819884496,0.2579954033337096,Oran,0.29
2018-09-27,12.215359166666666,18.270514935416667,41.3646887625,-2.403095145833334,77.50404435416667,1.3557386541666667,1.3172877498410198,0.22864683994121285,Oran,0.29
2018-09-28,11.967729375,22.69556338125,60.8065540625,-2.5039594791666677,107.78282166666666,1.6748973020833333,1.7749510896179035,0.20578679643609715,Oran,0.29
2018-09-29,11.662117291666666,22.145761495416668,47.89638548395833,-2.171855999999999,90.00720687500001,1.7864818854166669,1.601518018229236,0.24024719719105372,Oran,0.29
2018-09-30,11.319789375,23.993153070833333,40.1204686875,2.844071458333333,84.657355625,1.9054485687500002,1.7598302872015958,0.29326720367263914,Oran,0.29
2018-10-01,11.002647916666668,21.51848726458333,54.905352324999996,-4.5694752916666665,89.16603189583333,1.8227207229166666,1.5389803738467982,0.2295660194331664,Oran,0.29
2018-10-02,10.741930208333335,15.971637260541668,57.675767291666666,-8.515526333333334,82.66573125000001,1.5088347791666665,1.1326324503263154,0.17516359922920233,Oran,0.29
2018-10-03,10.530968125,17.703144156458333,48.43000463125,1.6158343124999994,86.89132458333334,1.8088015083333335,1.257221293983292,0.20759944153042664,Oran,0.29
2018-10-04,10.260512229166666,15.528690596041669,44.556024710416665,3.875618583333333,80.3589625,1.7641323562500002,1.1128228500130477,0.20303362537288036,Oran,0.29
2018-10-05,10.106200625,12.57715214375,46.82827431250001,1.5465984375000001,79.88638541666667,1.4518649083333335,0.9711125851407657,0.16054616215761106,Oran,0.29
2018-10-06,9.9868730625,24.28289078125,36.68836820833334,2.9259507916666667,78.70475872916667,1.865783375,1.7851136505879592,0.32044434904911373,Oran,0.28505
2018-10-07,9.77668675,17.131312286041666,46.0156433125,-6.116374708333333,71.871363875,1.738209841666667,1.2073749483213574,0.21966673989060606,Oran,0.28505
2018-10-08,9.627320458333333,11.587282276666668,58.487643966875,-1.6698978125000004,90.43727341666666,1.2403029333333335,0.8477877571164931,0.12580217286053663,Oran,0.28505
2018-10-09,11.0153360625,1.0718933145681815,6.928440095681818,-17.883366445833335,19.277302980833333,0.6421219068181818,1.503929853026312,0.028844833290300895,Oran,0.28505
2018-10-10,12.130368541666668,24.926104456250002,39.42862977083333,-0.24269610416666687,75.21821072499999,1.0184417145833335,1.785983955134562,0.3303181144202169,Oran,0.28505
2018-10-11,11.65619125,16.72828008333333,37.97144706388889,1.4907865000000005,51.06339379166667,1.111107886111111,1.3047144950492093,0.3374500757023005,Oran,0.2801
2018-10-12,11.274015416666666,14.800162465,42.23904547729167,3.554529916666667,77.45413125,1.1543321874999999,1.1711650111337073,0.200273914851611,Oran,0.2801
2018-10-13,10.904237083333333,17.414090872916667,44.1229620625,4.3667454375,83.03007143541667,1.2929790958333334,1.3821902400063022,0.22137496288140504,Oran,0.2801
2018-10-14,11.497642916666665,26.155118222222224,3.7753627333333335,-20.7571984375,38.36742375,0.7888861637777779,2.783689153726441,0.4423726910131847,Oran,0.2801
2018-10-15,11.932015,26.145362568750002,32.145586208333334,-12.753781791666666,59.030748125,1.0651879604166665,1.8349875466443155,0.364220015079874,Oran,0.2801
2018-10-16,11.484840624999999,18.673666068124998,40.128940199999995,2.822289172916666,80.53536889583334,0.9598392208333333,1.3291047123737696,0.24028987314240172,Oran,0.2801
2018-10-17,11.159531458333333,-13.853446233770832,46.51023956458334,-5.991442604166667,66.80317895208333,0.9473094354166667,0.998554854269785,0.0,Oran,0.2801
2018-10-18,11.150415,18.60661391111111,36.45478786111111,-6.131109645833333,53.921038687499994,0.7307964066666667,1.3570084894356476,0.3098409370440971,Oran,0.2801
2018-10-19,14.812120833333333,7.707934489473684,5.050556839473684,-7.593204958333334,29.0669600625,0.6185588125,1.3215455791825992,0.21025367684770102,Oran,0.2801
2018-10-20,16.192170625,18.917093247916664,15.794205514583332,-0.21341177083333326,44.88610825,0.8975620916666667,1.354235993020166,0.4194522078988441,Oran,0.2801
2018-10-21,15.105865,16.893034664583332,26.849918208333335,4.769656760208334,62.4511716,1.0782413520833332,1.191655708139564,0.2928673893448036,Oran,0.2801
2018-10-22,14.183824583333333,13.199636014583334,37.014357741666664,-3.103272312500001,72.31662390416666,1.0174614583333335,1.209938996187466,0.17501530334466853,Oran,0.27845
2018-10-23,13.569513958333333,14.030429537083334,30.724461920833335,-5.839369458333333,50.79251633333333,1.0577022270833334,1.0326357430186655,0.24774787808934134,Oran,0.27845
2018-10-24,13.021124166666667,13.484495388958335,42.40274914978723,-8.753394270833333,67.78467604166666,1.2577495872340425,1.1190828558410568,0.1761802372845567,Oran,0.27845
2018-10-25,12.455092083333334,12.785398275270834,41.32059191458333,-4.540666666666667,62.447035354166665,1.5251074333333334,0.9131149738381295,0.19086187299415863,Oran,0.27845
2018-10-26,12.163145416666666,9.751347865208333,28.25669192166667,-1.828544520833333,45.554770789375,1.2427706208333333,0.7289553423101031,0.20579707859967933,Oran,0.27845
2018-10-27,15.46771125,10.585514470588233,18.737406111764706,-15.257907354166667,42.02939919791667,0.5654486332352942,1.378459340168683,0.1847794059049417,Oran,0.2768
2018-10-28,18.387974375,29.608533257083334,33.586570389583336,-30.58146045416667,55.63998866666666,0.6533256020833333,2.068156564298004,0.34340101632470876,Oran,0.2768
2018-10-29,16.267299791666666,27.250809333333333,16.025324270833334,-24.837707447916667,36.256317708333334,0.7568924958333334,1.8962304032332304,0.44604704410355156,Oran,0.2768
2018-10-30,16.999357916666668,13.997151439024389,-15.504745058536587,-8.638917691666666,-3.7263410208333334,0.5896913787804878,1.41077240872592,,Oran,0.2768
2018-10-31,22.173568958333334,27.98148098787879,-1.0601244,-13.594154958333334,21.413190520833336,0.6285354848484849,1.627781342904098,0.7993031349529468,Oran,0.2768
2018-11-01,20.404507916666667,16.894677733333335,22.701241881874996,-5.301901497916666,50.017608208333336,0.673012175,1.2338391462333265,0.3054017980825411,Oran,0.2768
2018-11-02,19.800027916666668,15.010812662500001,0.8485326875000004,-0.7348272979166662,17.916931416666667,0.7781346124999999,1.0910724922620785,0.8047934187977368,Oran,0.2768
2018-11-03,18.843305,16.15952091875,28.396501618749998,-12.24390125,46.15752058333334,0.7453213604166666,1.225087959891074,0.2766973887188266,Oran,0.2768
2018-11-04,18.06764625,16.385809653520834,29.852856639583333,-6.644633833333333,51.938525,0.8701901187500001,1.1519597528221095,0.279701709157367,Oran,0.2768
2018-11-05,18.762865625,14.298741786969696,-11.115450546666667,-12.784054359375,0.00960328333333275,0.5461545181818181,1.2776656839169083,1.1176429904796754,Oran,0.2768
2018-11-06,20.106428541666666,25.74342477916667,8.673152125,-8.556733085416667,33.65833039583333,0.7202403416666667,1.8014383517928931,0.6098160859239433,Oran,0.2768
2018-11-07,19.439501458333332,15.667284323541667,19.96678054375,3.7573578125,48.5339756125,0.7702544104166666,1.1847185771638755,0.3498987885490017,Oran,0.31205
2018-11-08,20.95982875,0.02443204600000115,26.9048757625,9.727668229166667,48.31387846875,0.7261017045,0.9263339968315321,0.000633180761943233,Oran,0.31205
2018-11-09,25.775834791666668,55.28856563414634,2.287515731707317,-22.563882500000002,31.471789625,0.6951116560975611,3.289381855669387,1.0231864148233047,Oran,0.31205
2018-11-10,23.129667708333333,18.441989043750002,15.193505493749997,-2.0430530885416665,45.46321239583333,0.7646131604166666,1.3442657069808506,0.3882011952679304,Oran,0.31205
2018-11-11,22.423684583333337,16.372563924375,12.413235510416667,7.1149432625,50.2290454975,0.8995501041666666,1.3350399457282276,0.37974961962872006,Oran,0.31205
2018-11-12,22.181315416666667,14.674241969583333,8.124934729166666,-4.629955916666666,20.751896456249998,0.8185991666666667,1.2239147136846675,0.5781391268842643,Oran,0.3473
2018-11-13,21.950596458333333,7.766165576666666,5.762827949361702,-2.6998127291666667,16.605789206249998,0.7066410595744681,0.7590230925645711,0.4022752361022952,Oran,0.3473
2018-11-14,21.545163125000002,18.503830089583335,2.478359747916667,-0.7391789416666668,20.781063670833333,0.71332951875,1.3606316971622237,0.859833712043535,Oran,0.3473
2018-11-15,27.484972499999998,6.234249794117647,-4.541675925,3.7749655145833327,24.647101854166667,0.3976041617647059,1.0423167100020914,0.29868767109836253,Oran,0.3473
2018-11-16,29.080095416666666,29.473118238461538,2.2578879615384615,-1.1857225583333335,31.958582916666668,0.49118549589743593,2.4705668731199086,0.8892362599268354,Oran,0.3473
2018-11-17,26.608228333333333,26.143597145833336,14.832321650833334,-2.4775980000000004,38.77610575,0.67296821875,1.8593362697113043,0.6337272722048221,Oran,0.3473
2018-11-18,25.657777916666664,35.47164573913044,-1.2181578,-11.042839020833334,14.819039018749999,0.5872415717391305,2.4591295260088315,1.3715804275636407,Oran,0.3473
2018-11-19,27.28792270833333,31.41146819868421,-1.9436139236842105,-6.379643104166667,22.428266068750002,0.5342171289473685,1.7608517095780938,1.0903765354903034,Oran,0.3473
2018-11-20,26.5598375,19.266924025,-7.06169575,-14.108458395833333,2.164508062499999,0.6576826825000001,1.3321293723399261,1.18398351488849,Oran,0.3473
2018-11-21,25.953925416666667,21.655885372916668,-10.952062791666668,-7.639932770833334,2.823319916666666,0.7484794833333333,1.5409371964641998,1.5,Oran,0.3473
2018-11-22,24.76188625,13.806818956458335,2.5603108020833334,-7.3882782083333325,12.4808199375,0.65516125625,0.9801717465293948,0.6948890611501511,Oran,0.3473
2018-11-23,24.011332083333333,14.396910195833334,-3.5306565333333335,-11.5934153125,-0.07368681250000038,0.6131881895833333,1.117116013019859,1.2497612418411888,Oran,0.3836
2018-11-24,22.608367291666667,15.887916006875,18.6620920875,-20.0777384375,23.665839416666667,0.6099536020833334,1.1717530703223118,0.36320568152524,Oran,0.3836
2018-11-25,22.480095416666668,24.8778449125,3.1071595,3.978173491666667,41.95706766666667,0.7705480875,1.7600521116997339,0.6550439514607063,Oran,0.3836
2018-11-26,21.278232083333332,27.63293260416667,-18.369089291666665,-14.458425270833333,1.2929348541666663,0.7653072008333333,1.9305173744096997,1.5,Oran,0.3836
2018-11-27,20.65774083333333,15.781315622916665,2.9136028193750003,-14.657565833333335,14.431950083333335,0.7065939083333334,1.1418348020986744,0.5425087054774552,Oran,0.3836
2018-11-28,20.200656875,12.406934936250002,16.93278860145833,-14.333731645833334,20.967976916666668,0.6747323333333333,0.884306853366747,0.3514542338449175,Oran,0.4199
2018-11-29,19.68488770833333,14.977131238124999,13.491600848333334,-10.259020395833334,24.699591458333334,0.8802850958333333,1.0838515798040846,0.4284246554355074,Oran,0.4199
2018-11-30,20.072876875000002,4.9570502422222225,3.188256544444444,-4.51485535625,30.60087333125,0.5892802155555557,1.39381031106127,0.14116324585873574,Oran,0.4199
2018-12-01,19.59617666666667,13.710435448958334,3.404638625,-8.135548375,18.583934,0.7103473708333333,1.0305068661092185,0.5131250394950189,Oran,0.4199
2018-12-02,19.64592625,9.220650692708334,5.6538793541666665,-6.068439070833333,15.253331041666668,0.6891540520833334,0.7472289156278318,0.43245240165602755,Oran,0.4199
2018-12-03,19.279761458333333,4.525030922229167,12.924757413043476,-10.093460647916666,18.8592696875,0.5666727326086958,0.4836376562857665,0.15629030042440886,Oran,0.4199
2018-12-04,19.639846875,12.476486466170213,6.659888451085107,-0.2722933749999999,29.77231185416667,0.9209509170212765,0.9627480552503385,0.4152654485224623,Oran,0.4199
2018-12-05,19.518038333333333,12.746339374166666,12.104714016666668,-2.7395445004166668,26.80861479166667,0.9694510375000001,0.9191824443419825,0.43137507308557516,Oran,0.4199
2018-12-06,19.103785,12.489860766666666,11.59940961875,-8.103319041666667,25.214157229166663,0.8385009854166666,0.9669160195961248,0.37487415508720556,Oran,0.4199
2018-12-07,18.64968875,14.250293443750001,6.648835840425531,-8.610283995833333,22.033534875,1.1534597872340424,1.0617411905715224,0.46502994629410804,Oran,0.4199
2018-12-08,18.557973333333333,9.864992223541668,-6.610433222916668,-5.9919643124999995,7.440685541666666,0.7780397125,0.8183114524629733,0.7344040327591544,Oran,0.4199
2018-12-09,18.434982291666667,13.697352935916667,4.186408306250001,-4.773392554166667,22.004608750000003,1.0002069125,0.9740201538050212,0.5115151343944909,Oran,0.42925
2018-12-10,17.773496666666666,14.113095124791668,10.095581084583332,-14.0634521875,19.202952854166664,0.8987134750000001,1.0091088410127322,0.4242446728798861,Oran,0.42925
2018-12-11,17.467388333333332,10.777897113125,-1.7369566416666666,-5.929111104166666,14.855683645833333,0.8574555187499999,0.8530058228261201,0.5185471996602228,Oran,0.42925
2018-12-12,17.5167525,2.531221427659575,3.4487637978260874,-1.9190138624999997,23.599882624999996,0.6514255608695652,0.6257640619334505,0.09919008170668553,Oran,0.42925
2018-12-13,21.785652916666667,301.0801672925926,-55.412643396296296,-7.059258964583333,11.379839062499999,,12.53049671490072,1.5,Oran,0.42925
2018-12-14,23.888323749999998,21.251909283333333,-6.2761725,-14.607851333333334,12.288970358333332,0.6438814895833332,1.4832668660690949,0.7901271580321226,Oran,0.4386
2018-12-15,22.547978333333333,13.876458645833333,-0.8389935831249997,-3.9898982291666667,22.27320875,0.6579637333333334,1.0600996191709815,0.5283631771686762,Oran,0.4386
2018-12-16,22.261403125,16.203281744042553,-2.6149999297608697,-1.1383673708333337,30.49734054166667,0.6763570630434783,1.2231613200738294,0.5121833147802032,Oran,0.4386
2018-12-17,21.58997875,10.522926731250001,4.918347271458334,-11.8987678,17.470115133333334,0.6415928895833333,0.8900210235657132,0.3583019059709147,Oran,0.4386
2018-12-18,21.177758541666666,3.9089495710256412,-0.4765428961538469,-5.358006956250001,13.983295720833333,0.6161094110256411,0.5903324175011844,0.20210373811362692,Oran,0.4386
2018-12-19,21.15843729166667,13.658515425,-0.45016282916666644,-2.6691456708333337,16.157145133333334,0.6942696,0.9818847203654286,0.7255022015264458,Oran,0.4386
2018-12-20,20.74635041666667,9.089212483333332,10.042950429166668,-7.9421533124999995,17.494366501875,0.5544728520833334,0.7117496039617153,0.3573292474624113,Oran,0.4386
2018-12-21,20.38105416666667,3.125014388,7.968436969268293,-9.349020229166667,6.659229395833333,0.5869214853658538,0.3501445164938344,0.19521274725249668,Oran,0.4386
2018-12-22,20.662065208333335,33.28247577419355,-7.137874722580645,2.1451256041666666,27.220039933333336,0.4104669019354839,1.7830482054172534,1.3273216146337934,Oran,0.44584999999999997
2018-12-23,20.810386458333333,5.750934957608696,13.913242457954546,-10.484363020833333,40.505054625,0.9109224136363636,0.6599431496815389,0.11278683348678412,Oran,0.44584999999999997
2018-12-24,20.464175625,14.128576177391304,14.642382363414635,-10.468459604166666,36.15947833333333,0.6788419341463415,1.0491943263814378,0.30300666944202465,Oran,0.44584999999999997
2018-12-25,20.150751875,13.900630849999999,-3.542430699375,-7.162119229166667,10.3734886275,0.7344192770833333,1.0029346855803332,0.7927088107593188,Oran,0.44584999999999997
2018-12-26,20.045625416666667,12.04959716375,0.40241562499999933,-5.006438395833334,16.273848958333332,0.6651216541666667,0.9122024847119093,0.5662328221047587,Oran,0.44584999999999997
2018-12-27,19.607737916666668,9.495019845833333,15.280628568541667,-11.122783208333333,18.629611937499998,0.5847403395833333,0.7094654164771694,0.3191346377087581,Oran,0.44584999999999997
2018-12-28,19.20899125,6.870602653125,15.349459965869565,-11.315668075,19.240536583333334,0.4627649260869566,0.6232716099484498,0.2248513102313981,Oran,0.44584999999999997
2018-12-29,19.461429791666667,4.849185441854167,3.0747863466666665,-2.823428958333333,14.834198412500001,0.5655479395833333,0.40290110365694676,0.2746227077973112,Oran,0.44584999999999997
2018-12-30,19.014658125,7.370748901739131,19.275263535348838,-14.607075104166666,18.900597708333336,1.1782087046511627,0.7565285036721375,0.2199719730756557,Oran,0.4531
2018-12-31,18.43379416666667,10.653600308958334,12.673359302083334,-11.278048937500001,18.143296604166665,0.77638746875,0.793254098331128,0.3621044555515195,Oran,0.4531
2019-01-01,18.099977916666667,13.433451038500001,10.023530152083334,-9.666425875,21.101633520833335,0.8194880791666668,0.9521008982327581,0.4366037800979799,Oran,0.4531
2019-01-02,17.831440833333335,13.872377127083334,11.616961729166666,-10.788271583333334,21.382806666666667,0.7473904958333333,0.9861471141213878,0.43120647120627154,Oran,0.4531
2019-01-03,17.319708125000002,8.482845645875,9.253648852291667,-7.967841479166666,18.946037770833332,0.6069255250000001,0.703308127594986,0.31518479989743586,Oran,0.4531
2019-01-04,17.723066666666668,13.208581856206896,24.371680950000002,-8.747281904166668,40.360705875,0.7031234185714286,0.6997061103947187,0.2689701299838321,Oran,0.4531
2019-01-05,16.838653333333333,12.420323807499999,4.754644460416666,-9.574707291666666,18.158418958333332,0.7960993479166667,0.912387577194648,0.44785155829664175,Oran,0.4531
2019-01-06,17.25817041666667,13.282121067354167,3.076138485416667,-8.4644048125,16.798774375,0.864111475,0.9317793884967491,0.5257501824602521,Oran,0.4531
2019-01-07,16.430510833333333,10.167186367957447,16.367544529787235,-11.129592333333333,24.413490291666665,0.7411341234042552,0.71152477674154,0.2860524641384407,Oran,0.4672
2019-01-08,15.991733125000001,10.413714350895834,14.138854276875,-8.885541166666666,22.914557083333335,0.7579209395833334,0.7298828116602327,0.32747428228137104,Oran,0.4672
2019-01-09,16.773959166666668,12.138984475,-19.145403666666667,0.7479271812499997,15.988843750000001,0.9020776375,1.013338631543977,0.7964733892638578,Oran,0.4672
2019-01-10,16.246950208333335,12.75494618923077,13.757119999999999,-13.631501375,14.601035833333333,0.8292770263157895,0.7210530038665032,0.4517817897523543,Oran,0.4672
2019-01-11,14.460010833333333,1.0574492184444444,29.8649162,-15.269744645833335,18.177521875,,0.0181248419909305,0.031615415202488666,Oran,0.4672
2019-01-12,14.342192500000001,9.962818063636364,28.499195757575755,-9.218032552083333,27.088404458333333,,0.4793389404106044,0.2744091374424303,Oran,0.4813
2019-01-13,15.492782708333335,9.90644467,-11.449796604166666,1.8812110624999996,17.70015025,0.8537989604166667,0.7272577567061937,0.6262395064915601,Oran,0.4813
