date,site,ET_mm_per_day,LE_Wm2
2021-01-01,Oran,0.525,14.889000000000001
2021-01-02,Oran,0.525,14.889000000000001
2021-01-03,Oran,0.525,14.889000000000001
2021-01-04,Oran,0.525,14.889000000000001
2021-01-05,Oran,0.525,14.889000000000001
2021-01-06,Oran,0.525,14.889000000000001
2021-01-07,Oran,0.525,14.889000000000001
2021-01-08,Oran,0.525,14.889000000000001
2021-01-09,Oran,0.55,15.598
2021-01-10,Oran,0.55,15.598
2021-01-11,Oran,0.55,15.598
2021-01-12,Oran,0.55,15.598
2021-01-13,Oran,0.55,15.598
2021-01-14,Oran,0.55,15.598
2021-01-15,Oran,0.55,15.598
2021-01-16,Oran,0.55,15.598
2021-01-17,Oran,0.975,27.651
2021-01-18,Oran,0.975,27.651
2021-01-19,Oran,0.975,27.651
2021-01-20,Oran,0.975,27.651
2021-01-21,Oran,0.975,27.651
2021-01-22,Oran,0.975,27.651
2021-01-23,Oran,0.975,27.651
2021-01-24,Oran,0.975,27.651
2021-01-25,Oran,0.9125,25.8785
2021-01-26,Oran,0.9125,25.8785
2021-01-27,Oran,0.9125,25.8785
2021-01-28,Oran,0.9125,25.8785
2021-01-29,Oran,0.9125,25.8785
2021-01-30,Oran,0.9125,25.8785
2021-01-31,Oran,0.9125,25.8785
2021-02-01,Oran,0.9125,25.8785
2021-02-02,Oran,0.825,23.397
2021-02-03,Oran,0.825,23.397
2021-02-04,Oran,0.825,23.397
2021-02-05,Oran,0.825,23.397
2021-02-06,Oran,0.825,23.397
2021-02-07,Oran,0.825,23.397
2021-02-08,Oran,0.825,23.397
2021-02-09,Oran,0.825,23.397
2021-02-10,Oran,0.8375,23.7515
2021-02-11,Oran,0.8375,23.7515
2021-02-12,Oran,0.8375,23.7515
2021-02-13,Oran,0.8375,23.7515
2021-02-14,Oran,0.8375,23.7515
2021-02-15,Oran,0.8375,23.7515
2021-02-16,Oran,0.8375,23.7515
2021-02-17,Oran,0.8375,23.7515
2021-02-18,Oran,0.7375,20.9155
2021-02-19,Oran,0.7375,20.9155
2021-02-20,Oran,0.7375,20.9155
2021-02-21,Oran,0.7375,20.9155
2021-02-22,Oran,0.7375,20.9155
2021-02-23,Oran,0.7375,20.9155
2021-02-24,Oran,0.7375,20.9155
2021-02-25,Oran,0.7375,20.9155
2021-02-26,Oran,1.0125,28.714499999999997
2021-02-27,Oran,1.0125,28.714499999999997
2021-02-28,Oran,1.0125,28.714499999999997
2021-03-01,Oran,1.0125,28.714499999999997
2021-03-02,Oran,1.0125,28.714499999999997
2021-03-03,Oran,1.0125,28.714499999999997
2021-03-04,Oran,1.0125,28.714499999999997
2021-03-05,Oran,1.0125,28.714499999999997
2021-03-06,Oran,0.95,26.941999999999997
2021-03-07,Oran,0.95,26.941999999999997
2021-03-08,Oran,0.95,26.941999999999997
2021-03-09,Oran,0.95,26.941999999999997
2021-03-10,Oran,0.95,26.941999999999997
2021-03-11,Oran,0.95,26.941999999999997
2021-03-12,Oran,0.95,26.941999999999997
2021-03-13,Oran,0.95,26.941999999999997
2021-03-14,Oran,0.6375,18.0795
2021-03-15,Oran,0.6375,18.0795
2021-03-16,Oran,0.6375,18.0795
2021-03-17,Oran,0.6375,18.0795
2021-03-18,Oran,0.6375,18.0795
2021-03-19,Oran,0.6375,18.0795
2021-03-20,Oran,0.6375,18.0795
2021-03-21,Oran,0.6375,18.0795
2021-03-22,Oran,0.8875,25.1695
2021-03-23,Oran,0.8875,25.1695
2021-03-24,Oran,0.8875,25.1695
2021-03-25,Oran,0.8875,25.1695
2021-03-26,Oran,0.8875,25.1695
2021-03-27,Oran,0.8875,25.1695
2021-03-28,Oran,0.8875,25.1695
2021-03-29,Oran,0.8875,25.1695
2021-03-30,Oran,1.1125,31.5505
2021-03-31,Oran,1.1125,31.5505
2021-04-01,Oran,1.1125,31.5505
2021-04-02,Oran,1.1125,31.5505
2021-04-03,Oran,1.1125,31.5505
2021-04-04,Oran,1.1125,31.5505
2021-04-05,Oran,1.1125,31.5505
2021-04-06,Oran,1.1125,31.5505
2021-04-07,Oran,1.5375,43.603500000000004
2021-04-08,Oran,1.5375,43.603500000000004
2021-04-09,Oran,1.5375,43.603500000000004
2021-04-10,Oran,1.5375,43.603500000000004
2021-04-11,Oran,1.5375,43.603500000000004
2021-04-12,Oran,1.5375,43.603500000000004
2021-04-13,Oran,1.5375,43.603500000000004
2021-04-14,Oran,1.5375,43.603500000000004
2021-04-15,Oran,1.975,56.011
2021-04-16,Oran,1.975,56.011
2021-04-17,Oran,1.975,56.011
2021-04-18,Oran,1.975,56.011
2021-04-19,Oran,1.975,56.011
2021-04-20,Oran,1.975,56.011
2021-04-21,Oran,1.975,56.011
2021-04-22,Oran,1.975,56.011
2021-04-23,Oran,2.0875,59.201499999999996
2021-04-24,Oran,2.0875,59.201499999999996
2021-04-25,Oran,2.0875,59.201499999999996
2021-04-26,Oran,2.0875,59.201499999999996
2021-04-27,Oran,2.0875,59.201499999999996
2021-04-28,Oran,2.0875,59.201499999999996
2021-04-29,Oran,2.0875,59.201499999999996
2021-04-30,Oran,2.0875,59.201499999999996
2021-05-01,Oran,2.6875,76.2175
2021-05-02,Oran,2.6875,76.2175
2021-05-03,Oran,2.6875,76.2175
2021-05-04,Oran,2.6875,76.2175
2021-05-05,Oran,2.6875,76.2175
2021-05-06,Oran,2.6875,76.2175
2021-05-07,Oran,2.6875,76.2175
2021-05-08,Oran,2.6875,76.2175
2021-05-09,Oran,1.7125,48.5665
2021-05-10,Oran,1.7125,48.5665
2021-05-11,Oran,1.7125,48.5665
2021-05-12,Oran,1.7125,48.5665
2021-05-13,Oran,1.7125,48.5665
2021-05-14,Oran,1.7125,48.5665
2021-05-15,Oran,1.7125,48.5665
2021-05-16,Oran,1.7125,48.5665
2021-05-17,Oran,1.8375,52.1115
2021-05-18,Oran,1.8375,52.1115
2021-05-19,Oran,1.8375,52.1115
2021-05-20,Oran,1.8375,52.1115
2021-05-21,Oran,1.8375,52.1115
2021-05-22,Oran,1.8375,52.1115
2021-05-23,Oran,1.8375,52.1115
2021-05-24,Oran,1.8375,52.1115
2021-05-25,Oran,1.575,44.666999999999994
2021-05-26,Oran,1.575,44.666999999999994
2021-05-27,Oran,1.575,44.666999999999994
2021-05-28,Oran,1.575,44.666999999999994
2021-05-29,Oran,1.575,44.666999999999994
2021-05-30,Oran,1.575,44.666999999999994
2021-05-31,Oran,1.575,44.666999999999994
2021-06-01,Oran,1.575,44.666999999999994
2021-06-02,Oran,1.1,31.196
2021-06-03,Oran,1.1,31.196
2021-06-04,Oran,1.1,31.196
2021-06-05,Oran,1.1,31.196
2021-06-06,Oran,1.1,31.196
2021-06-07,Oran,1.1,31.196
2021-06-08,Oran,1.1,31.196
2021-06-09,Oran,1.1,31.196
2021-06-10,Oran,0.6875,19.4975
2021-06-11,Oran,0.6875,19.4975
2021-06-12,Oran,0.6875,19.4975
2021-06-13,Oran,0.6875,19.4975
2021-06-14,Oran,0.6875,19.4975
2021-06-15,Oran,0.6875,19.4975
2021-06-16,Oran,0.6875,19.4975
2021-06-17,Oran,0.6875,19.4975
2021-06-18,Oran,0.7375,20.9155
2021-06-19,Oran,0.7375,20.9155
2021-06-20,Oran,0.7375,20.9155
2021-06-21,Oran,0.7375,20.9155
2021-06-22,Oran,0.7375,20.9155
2021-06-23,Oran,0.7375,20.9155
2021-06-24,Oran,0.7375,20.9155
2021-06-25,Oran,0.7375,20.9155
2021-06-26,Oran,0.425,12.052999999999999
2021-06-27,Oran,0.425,12.052999999999999
2021-06-28,Oran,0.425,12.052999999999999
2021-06-29,Oran,0.425,12.052999999999999
2021-06-30,Oran,0.425,12.052999999999999
2021-07-01,Oran,0.425,12.052999999999999
2021-07-02,Oran,0.425,12.052999999999999
2021-07-03,Oran,0.425,12.052999999999999
2021-07-04,Oran,0.4125,11.6985
2021-07-05,Oran,0.4125,11.6985
2021-07-06,Oran,0.4125,11.6985
2021-07-07,Oran,0.4125,11.6985
2021-07-08,Oran,0.4125,11.6985
2021-07-09,Oran,0.4125,11.6985
2021-07-10,Oran,0.4125,11.6985
2021-07-11,Oran,0.4125,11.6985
2021-07-12,Oran,0.3375,9.5715
2021-07-13,Oran,0.3375,9.5715
2021-07-14,Oran,0.3375,9.5715
2021-07-15,Oran,0.3375,9.5715
2021-07-16,Oran,0.3375,9.5715
2021-07-17,Oran,0.3375,9.5715
2021-07-18,Oran,0.3375,9.5715
2021-07-19,Oran,0.3375,9.5715
2021-07-20,Oran,0.2625,7.444500000000001
2021-07-21,Oran,0.2625,7.444500000000001
2021-07-22,Oran,0.2625,7.444500000000001
2021-07-23,Oran,0.2625,7.444500000000001
2021-07-24,Oran,0.2625,7.444500000000001
2021-07-25,Oran,0.2625,7.444500000000001
2021-07-26,Oran,0.2625,7.444500000000001
2021-07-27,Oran,0.2625,7.444500000000001
2021-07-28,Oran,0.35,9.925999999999998
2021-07-29,Oran,0.35,9.925999999999998
2021-07-30,Oran,0.35,9.925999999999998
2021-07-31,Oran,0.35,9.925999999999998
2021-08-01,Oran,0.35,9.925999999999998
2021-08-02,Oran,0.35,9.925999999999998
2021-08-03,Oran,0.35,9.925999999999998
2021-08-04,Oran,0.35,9.925999999999998
2021-08-05,Oran,0.275,7.799
2021-08-06,Oran,0.275,7.799
2021-08-07,Oran,0.275,7.799
2021-08-08,Oran,0.275,7.799
2021-08-09,Oran,0.275,7.799
2021-08-10,Oran,0.275,7.799
2021-08-11,Oran,0.275,7.799
2021-08-12,Oran,0.275,7.799
2021-08-13,Oran,0.3125,8.8625
2021-08-14,Oran,0.3125,8.8625
2021-08-15,Oran,0.3125,8.8625
2021-08-16,Oran,0.3125,8.8625
2021-08-17,Oran,0.3125,8.8625
2021-08-18,Oran,0.3125,8.8625
2021-08-19,Oran,0.3125,8.8625
2021-08-20,Oran,0.3125,8.8625
2021-08-21,Oran,0.425,12.052999999999999
2021-08-22,Oran,0.425,12.052999999999999
2021-08-23,Oran,0.425,12.052999999999999
2021-08-24,Oran,0.425,12.052999999999999
2021-08-25,Oran,0.425,12.052999999999999
2021-08-26,Oran,0.425,12.052999999999999
2021-08-27,Oran,0.425,12.052999999999999
2021-08-28,Oran,0.425,12.052999999999999
2021-08-29,Oran,0.5125,14.534499999999998
2021-08-30,Oran,0.5125,14.534499999999998
2021-08-31,Oran,0.5125,14.534499999999998
2021-09-01,Oran,0.5125,14.534499999999998
2021-09-02,Oran,0.5125,14.534499999999998
2021-09-03,Oran,0.5125,14.534499999999998
2021-09-04,Oran,0.5125,14.534499999999998
2021-09-05,Oran,0.5125,14.534499999999998
2021-09-06,Oran,0.5,14.18
2021-09-07,Oran,0.5,14.18
2021-09-08,Oran,0.5,14.18
2021-09-09,Oran,0.5,14.18
2021-09-10,Oran,0.5,14.18
2021-09-11,Oran,0.5,14.18
2021-09-12,Oran,0.5,14.18
2021-09-13,Oran,0.5,14.18
2021-09-14,Oran,0.725,20.561
2021-09-15,Oran,0.725,20.561
2021-09-16,Oran,0.725,20.561
2021-09-17,Oran,0.725,20.561
2021-09-18,Oran,0.725,20.561
2021-09-19,Oran,0.725,20.561
2021-09-20,Oran,0.725,20.561
2021-09-21,Oran,0.725,20.561
2021-09-22,Oran,0.9375,26.5875
2021-09-23,Oran,0.9375,26.5875
2021-09-24,Oran,0.9375,26.5875
2021-09-25,Oran,0.9375,26.5875
2021-09-26,Oran,0.9375,26.5875
2021-09-27,Oran,0.9375,26.5875
2021-09-28,Oran,0.9375,26.5875
2021-09-29,Oran,0.9375,26.5875
2021-09-30,Oran,0.6875,19.4975
2021-10-01,Oran,0.6875,19.4975
2021-10-02,Oran,0.6875,19.4975
2021-10-03,Oran,0.6875,19.4975
2021-10-04,Oran,0.6875,19.4975
2021-10-05,Oran,0.6875,19.4975
2021-10-06,Oran,0.6875,19.4975
2021-10-07,Oran,0.6875,19.4975
2021-10-08,Oran,0.6875,19.4975
2021-10-09,Oran,0.6875,19.4975
2021-10-10,Oran,0.6875,19.4975
2021-10-11,Oran,0.6875,19.4975
2021-10-12,Oran,0.6875,19.4975
2021-10-13,Oran,0.6875,19.4975
2021-10-14,Oran,0.6875,19.4975
2021-10-15,Oran,0.6875,19.4975
2021-10-16,Oran,0.6625,18.7885
2021-10-17,Oran,0.6625,18.7885
2021-10-18,Oran,0.6625,18.7885
2021-10-19,Oran,0.6625,18.7885
2021-10-20,Oran,0.6625,18.7885
2021-10-21,Oran,0.6625,18.7885
2021-10-22,Oran,0.6625,18.7885
2021-10-23,Oran,0.6625,18.7885
2021-10-24,Oran,0.825,23.397
2021-10-25,Oran,0.825,23.397
2021-10-26,Oran,0.825,23.397
2021-10-27,Oran,0.825,23.397
2021-10-28,Oran,0.825,23.397
2021-10-29,Oran,0.825,23.397
2021-10-30,Oran,0.825,23.397
2021-10-31,Oran,0.825,23.397
2021-11-01,Oran,0.575,16.307
2021-11-02,Oran,0.575,16.307
2021-11-03,Oran,0.575,16.307
2021-11-04,Oran,0.575,16.307
2021-11-05,Oran,0.575,16.307
2021-11-06,Oran,0.575,16.307
2021-11-07,Oran,0.575,16.307
2021-11-08,Oran,0.575,16.307
2021-11-09,Oran,0.5625,15.9525
2021-11-10,Oran,0.5625,15.9525
2021-11-11,Oran,0.5625,15.9525
2021-11-12,Oran,0.5625,15.9525
2021-11-13,Oran,0.5625,15.9525
2021-11-14,Oran,0.5625,15.9525
2021-11-15,Oran,0.5625,15.9525
2021-11-16,Oran,0.5625,15.9525
2021-11-17,Oran,0.7875,22.333499999999997
2021-11-18,Oran,0.7875,22.333499999999997
2021-11-19,Oran,0.7875,22.333499999999997
2021-11-20,Oran,0.7875,22.333499999999997
2021-11-21,Oran,0.7875,22.333499999999997
2021-11-22,Oran,0.7875,22.333499999999997
2021-11-23,Oran,0.7875,22.333499999999997
2021-11-24,Oran,0.7875,22.333499999999997
2021-11-25,Oran,0.825,23.397
2021-11-26,Oran,0.825,23.397
2021-11-27,Oran,0.825,23.397
2021-11-28,Oran,0.825,23.397
2021-11-29,Oran,0.825,23.397
2021-11-30,Oran,0.825,23.397
2021-12-01,Oran,0.825,23.397
2021-12-02,Oran,0.825,23.397
2021-12-03,Oran,0.7125,20.206500000000002
2021-12-04,Oran,0.7125,20.206500000000002
2021-12-05,Oran,0.7125,20.206500000000002
2021-12-06,Oran,0.7125,20.206500000000002
2021-12-07,Oran,0.7125,20.206500000000002
2021-12-08,Oran,0.7125,20.206500000000002
2021-12-09,Oran,0.7125,20.206500000000002
2021-12-10,Oran,0.7125,20.206500000000002
2021-12-11,Oran,0.65,18.434
2021-12-12,Oran,0.65,18.434
2021-12-13,Oran,0.65,18.434
2021-12-14,Oran,0.65,18.434
2021-12-15,Oran,0.65,18.434
2021-12-16,Oran,0.65,18.434
2021-12-17,Oran,0.65,18.434
2021-12-18,Oran,0.65,18.434
2021-12-19,Oran,0.7625,21.624499999999998
2021-12-20,Oran,0.7625,21.624499999999998
2021-12-21,Oran,0.7625,21.624499999999998
2021-12-22,Oran,0.7625,21.624499999999998
2021-12-23,Oran,0.7625,21.624499999999998
2021-12-24,Oran,0.7625,21.624499999999998
2021-12-25,Oran,0.7625,21.624499999999998
2021-12-26,Oran,0.7625,21.624499999999998
2021-12-27,Oran,0.3125,8.8625
2021-12-28,Oran,0.3125,8.8625
2021-12-29,Oran,0.3125,8.8625
2021-12-30,Oran,0.3125,8.8625
2021-12-31,Oran,0.3125,8.8625
2022-01-01,Oran,0.5125,14.534499999999998
2022-01-02,Oran,0.5125,14.534499999999998
2022-01-03,Oran,0.5125,14.534499999999998
2022-01-04,Oran,0.5125,14.534499999999998
2022-01-05,Oran,0.5125,14.534499999999998
2022-01-06,Oran,0.5125,14.534499999999998
2022-01-07,Oran,0.5125,14.534499999999998
2022-01-08,Oran,0.5125,14.534499999999998
2022-01-09,Oran,0.6875,19.4975
2022-01-10,Oran,0.6875,19.4975
2022-01-11,Oran,0.6875,19.4975
2022-01-12,Oran,0.6875,19.4975
2022-01-13,Oran,0.6875,19.4975
2022-01-14,Oran,0.6875,19.4975
2022-01-15,Oran,0.6875,19.4975
2022-01-16,Oran,0.6875,19.4975
2022-01-17,Oran,0.6875,19.4975
2022-01-18,Oran,0.6875,19.4975
2022-01-19,Oran,0.6875,19.4975
2022-01-20,Oran,0.6875,19.4975
2022-01-21,Oran,0.6875,19.4975
2022-01-22,Oran,0.6875,19.4975
2022-01-23,Oran,0.6875,19.4975
2022-01-24,Oran,0.6875,19.4975
2022-01-25,Oran,0.475,13.470999999999998
2022-01-26,Oran,0.475,13.470999999999998
2022-01-27,Oran,0.475,13.470999999999998
2022-01-28,Oran,0.475,13.470999999999998
2022-01-29,Oran,0.475,13.470999999999998
2022-01-30,Oran,0.475,13.470999999999998
2022-01-31,Oran,0.475,13.470999999999998
2022-02-01,Oran,0.475,13.470999999999998
2022-02-02,Oran,0.6625,18.7885
2022-02-03,Oran,0.6625,18.7885
2022-02-04,Oran,0.6625,18.7885
2022-02-05,Oran,0.6625,18.7885
2022-02-06,Oran,0.6625,18.7885
2022-02-07,Oran,0.6625,18.7885
2022-02-08,Oran,0.6625,18.7885
2022-02-09,Oran,0.6625,18.7885
2022-02-10,Oran,0.6625,18.7885
2022-02-11,Oran,0.6625,18.7885
2022-02-12,Oran,0.6625,18.7885
2022-02-13,Oran,0.6625,18.7885
2022-02-14,Oran,0.6625,18.7885
2022-02-15,Oran,0.6625,18.7885
2022-02-16,Oran,0.6625,18.7885
2022-02-17,Oran,0.6625,18.7885
2022-02-18,Oran,0.5375,15.2435
2022-02-19,Oran,0.5375,15.2435
2022-02-20,Oran,0.5375,15.2435
2022-02-21,Oran,0.5375,15.2435
2022-02-22,Oran,0.5375,15.2435
2022-02-23,Oran,0.5375,15.2435
2022-02-24,Oran,0.5375,15.2435
2022-02-25,Oran,0.5375,15.2435
2022-02-26,Oran,0.9625,27.2965
2022-02-27,Oran,0.9625,27.2965
2022-02-28,Oran,0.9625,27.2965
2022-03-01,Oran,0.9625,27.2965
2022-03-02,Oran,0.9625,27.2965
2022-03-03,Oran,0.9625,27.2965
2022-03-04,Oran,0.9625,27.2965
2022-03-05,Oran,0.9625,27.2965
2022-03-06,Oran,1.0125,28.714499999999997
2022-03-07,Oran,1.0125,28.714499999999997
2022-03-08,Oran,1.0125,28.714499999999997
2022-03-09,Oran,1.0125,28.714499999999997
2022-03-10,Oran,1.0125,28.714499999999997
2022-03-11,Oran,1.0125,28.714499999999997
2022-03-12,Oran,1.0125,28.714499999999997
2022-03-13,Oran,1.0125,28.714499999999997
2022-03-14,Oran,1.0125,28.714499999999997
2022-03-15,Oran,1.0125,28.714499999999997
2022-03-16,Oran,1.0125,28.714499999999997
2022-03-17,Oran,1.0125,28.714499999999997
2022-03-18,Oran,1.0125,28.714499999999997
2022-03-19,Oran,1.0125,28.714499999999997
2022-03-20,Oran,1.0125,28.714499999999997
2022-03-21,Oran,1.0125,28.714499999999997
2022-03-22,Oran,1.375,38.995
2022-03-23,Oran,1.375,38.995
2022-03-24,Oran,1.375,38.995
2022-03-25,Oran,1.375,38.995
2022-03-26,Oran,1.375,38.995
2022-03-27,Oran,1.375,38.995
2022-03-28,Oran,1.375,38.995
2022-03-29,Oran,1.375,38.995
2022-03-30,Oran,0.95,26.941999999999997
2022-03-31,Oran,0.95,26.941999999999997
2022-04-01,Oran,0.95,26.941999999999997
2022-04-02,Oran,0.95,26.941999999999997
2022-04-03,Oran,0.95,26.941999999999997
2022-04-04,Oran,0.95,26.941999999999997
2022-04-05,Oran,0.95,26.941999999999997
2022-04-06,Oran,0.95,26.941999999999997
2022-04-07,Oran,1.5375,43.603500000000004
2022-04-08,Oran,1.5375,43.603500000000004
2022-04-09,Oran,1.5375,43.603500000000004
2022-04-10,Oran,1.5375,43.603500000000004
2022-04-11,Oran,1.5375,43.603500000000004
2022-04-12,Oran,1.5375,43.603500000000004
2022-04-13,Oran,1.5375,43.603500000000004
2022-04-14,Oran,1.5375,43.603500000000004
2022-04-15,Oran,1.2,34.032
2022-04-16,Oran,1.2,34.032
2022-04-17,Oran,1.2,34.032
2022-04-18,Oran,1.2,34.032
2022-04-19,Oran,1.2,34.032
2022-04-20,Oran,1.2,34.032
2022-04-21,Oran,1.2,34.032
2022-04-22,Oran,1.2,34.032
2022-04-23,Oran,1.4625,41.476499999999994
2022-04-24,Oran,1.4625,41.476499999999994
2022-04-25,Oran,1.4625,41.476499999999994
2022-04-26,Oran,1.4625,41.476499999999994
2022-04-27,Oran,1.4625,41.476499999999994
2022-04-28,Oran,1.4625,41.476499999999994
2022-04-29,Oran,1.4625,41.476499999999994
2022-04-30,Oran,1.4625,41.476499999999994
2022-05-01,Oran,2.0875,59.201499999999996
2022-05-02,Oran,2.0875,59.201499999999996
2022-05-03,Oran,2.0875,59.201499999999996
2022-05-04,Oran,2.0875,59.201499999999996
2022-05-05,Oran,2.0875,59.201499999999996
2022-05-06,Oran,2.0875,59.201499999999996
2022-05-07,Oran,2.0875,59.201499999999996
2022-05-08,Oran,2.0875,59.201499999999996
2022-05-09,Oran,3.525,99.969
2022-05-10,Oran,3.525,99.969
2022-05-11,Oran,3.525,99.969
2022-05-12,Oran,3.525,99.969
2022-05-13,Oran,3.525,99.969
2022-05-14,Oran,3.525,99.969
2022-05-15,Oran,3.525,99.969
2022-05-16,Oran,3.525,99.969
2022-05-17,Oran,2.4,68.064
2022-05-18,Oran,2.4,68.064
2022-05-19,Oran,2.4,68.064
2022-05-20,Oran,2.4,68.064
2022-05-21,Oran,2.4,68.064
2022-05-22,Oran,2.4,68.064
2022-05-23,Oran,2.4,68.064
2022-05-24,Oran,2.4,68.064
2022-05-25,Oran,2.3875,67.7095
2022-05-26,Oran,2.3875,67.7095
2022-05-27,Oran,2.3875,67.7095
2022-05-28,Oran,2.3875,67.7095
2022-05-29,Oran,2.3875,67.7095
2022-05-30,Oran,2.3875,67.7095
2022-05-31,Oran,2.3875,67.7095
2022-06-01,Oran,2.3875,67.7095
2022-06-02,Oran,0.8125,23.0425
2022-06-03,Oran,0.8125,23.0425
2022-06-04,Oran,0.8125,23.0425
2022-06-05,Oran,0.8125,23.0425
2022-06-06,Oran,0.8125,23.0425
2022-06-07,Oran,0.8125,23.0425
2022-06-08,Oran,0.8125,23.0425
2022-06-09,Oran,0.8125,23.0425
2022-06-10,Oran,0.375,10.635
2022-06-11,Oran,0.375,10.635
2022-06-12,Oran,0.375,10.635
2022-06-13,Oran,0.375,10.635
2022-06-14,Oran,0.375,10.635
2022-06-15,Oran,0.375,10.635
2022-06-16,Oran,0.375,10.635
2022-06-17,Oran,0.375,10.635
2022-06-18,Oran,0.1875,5.3175
2022-06-19,Oran,0.1875,5.3175
2022-06-20,Oran,0.1875,5.3175
2022-06-21,Oran,0.1875,5.3175
2022-06-22,Oran,0.1875,5.3175
2022-06-23,Oran,0.1875,5.3175
2022-06-24,Oran,0.1875,5.3175
2022-06-25,Oran,0.1875,5.3175
2022-06-26,Oran,0.5,14.18
2022-06-27,Oran,0.5,14.18
2022-06-28,Oran,0.5,14.18
2022-06-29,Oran,0.5,14.18
2022-06-30,Oran,0.5,14.18
2022-07-01,Oran,0.5,14.18
2022-07-02,Oran,0.5,14.18
2022-07-03,Oran,0.5,14.18
2022-07-04,Oran,0.2625,7.444500000000001
2022-07-05,Oran,0.2625,7.444500000000001
2022-07-06,Oran,0.2625,7.444500000000001
2022-07-07,Oran,0.2625,7.444500000000001
2022-07-08,Oran,0.2625,7.444500000000001
2022-07-09,Oran,0.2625,7.444500000000001
2022-07-10,Oran,0.2625,7.444500000000001
2022-07-11,Oran,0.2625,7.444500000000001
2022-07-12,Oran,0.1625,4.6085
2022-07-13,Oran,0.1625,4.6085
2022-07-14,Oran,0.1625,4.6085
2022-07-15,Oran,0.1625,4.6085
2022-07-16,Oran,0.1625,4.6085
2022-07-17,Oran,0.1625,4.6085
2022-07-18,Oran,0.1625,4.6085
2022-07-19,Oran,0.1625,4.6085
2022-07-20,Oran,0.125,3.545
2022-07-21,Oran,0.125,3.545
2022-07-22,Oran,0.125,3.545
2022-07-23,Oran,0.125,3.545
2022-07-24,Oran,0.125,3.545
2022-07-25,Oran,0.125,3.545
2022-07-26,Oran,0.125,3.545
2022-07-27,Oran,0.125,3.545
2022-07-28,Oran,0.35,9.925999999999998
2022-07-29,Oran,0.35,9.925999999999998
2022-07-30,Oran,0.35,9.925999999999998
2022-07-31,Oran,0.35,9.925999999999998
2022-08-01,Oran,0.35,9.925999999999998
2022-08-02,Oran,0.35,9.925999999999998
2022-08-03,Oran,0.35,9.925999999999998
2022-08-04,Oran,0.35,9.925999999999998
2022-08-05,Oran,0.275,7.799
2022-08-06,Oran,0.275,7.799
2022-08-07,Oran,0.275,7.799
2022-08-08,Oran,0.275,7.799
2022-08-09,Oran,0.275,7.799
2022-08-10,Oran,0.275,7.799
2022-08-11,Oran,0.275,7.799
2022-08-12,Oran,0.275,7.799
2022-08-13,Oran,0.225,6.381
2022-08-14,Oran,0.225,6.381
2022-08-15,Oran,0.225,6.381
2022-08-16,Oran,0.225,6.381
2022-08-17,Oran,0.225,6.381
2022-08-18,Oran,0.225,6.381
2022-08-19,Oran,0.225,6.381
2022-08-20,Oran,0.225,6.381
2022-08-21,Oran,0.45,12.762
2022-08-22,Oran,0.45,12.762
2022-08-23,Oran,0.45,12.762
2022-08-24,Oran,0.45,12.762
2022-08-25,Oran,0.45,12.762
2022-08-26,Oran,0.45,12.762
2022-08-27,Oran,0.45,12.762
2022-08-28,Oran,0.45,12.762
2022-08-29,Oran,0.1375,3.8995
2022-08-30,Oran,0.1375,3.8995
2022-08-31,Oran,0.1375,3.8995
2022-09-01,Oran,0.1375,3.8995
2022-09-02,Oran,0.1375,3.8995
2022-09-03,Oran,0.1375,3.8995
2022-09-04,Oran,0.1375,3.8995
2022-09-05,Oran,0.1375,3.8995
2022-09-06,Oran,0.45,12.762
2022-09-07,Oran,0.45,12.762
2022-09-08,Oran,0.45,12.762
2022-09-09,Oran,0.45,12.762
2022-09-10,Oran,0.45,12.762
2022-09-11,Oran,0.45,12.762
2022-09-12,Oran,0.45,12.762
2022-09-13,Oran,0.45,12.762
2022-09-14,Oran,1.1375,32.259499999999996
2022-09-15,Oran,1.1375,32.259499999999996
2022-09-16,Oran,1.1375,32.259499999999996
2022-09-17,Oran,1.1375,32.259499999999996
2022-09-18,Oran,1.1375,32.259499999999996
2022-09-19,Oran,1.1375,32.259499999999996
2022-09-20,Oran,1.1375,32.259499999999996
2022-09-21,Oran,1.1375,32.259499999999996
2022-09-22,Oran,0.5875,16.6615
2022-09-23,Oran,0.5875,16.6615
2022-09-24,Oran,0.5875,16.6615
2022-09-25,Oran,0.5875,16.6615
2022-09-26,Oran,0.5875,16.6615
2022-09-27,Oran,0.5875,16.6615
2022-09-28,Oran,0.5875,16.6615
2022-09-29,Oran,0.5875,16.6615
2022-09-30,Oran,0.6375,18.0795
2022-10-01,Oran,0.6375,18.0795
2022-10-02,Oran,0.6375,18.0795
2022-10-03,Oran,0.6375,18.0795
2022-10-04,Oran,0.6375,18.0795
2022-10-05,Oran,0.6375,18.0795
2022-10-06,Oran,0.6375,18.0795
2022-10-07,Oran,0.6375,18.0795
2022-10-08,Oran,0.65,18.434
2022-10-09,Oran,0.65,18.434
2022-10-10,Oran,0.65,18.434
2022-10-11,Oran,0.65,18.434
2022-10-12,Oran,0.65,18.434
2022-10-13,Oran,0.65,18.434
2022-10-14,Oran,0.65,18.434
2022-10-15,Oran,0.65,18.434
2022-10-16,Oran,0.7375,20.9155
2022-10-17,Oran,0.7375,20.9155
2022-10-18,Oran,0.7375,20.9155
2022-10-19,Oran,0.7375,20.9155
2022-10-20,Oran,0.7375,20.9155
