date,SWC,LE,H,G,Rn,VPD,ET,EF,site,NDVI,GPP_proxy,phen
2023-08-11,16.03749791666666,252.5548703703704,16.55360444444445,50.66634475712959,388.2667751851852,6.8316300000000005,5.113446175,0.7480881172164001,Tarazona,0.4254,165.1686861637778,growing
2023-08-12,16.03007674418605,233.7225585185185,33.72846555555556,36.56734519064699,385.1974111111111,6.172350000000001,4.6958122,0.6704027603053594,Tarazona,0.4254,163.86297868666665,growing
2023-08-13,16.25666785714285,408.957115,-43.2493402,36.64819169364688,441.994035,4.45725,6.074927,1.0089091124364078,Tarazona,0.4254,188.024262489,growing
2023-08-14,16.120695833333322,316.9096588461538,-12.99330130769231,26.97651887729485,393.7332923076923,4.841609999999999,6.11718165,0.8640867239669301,Tarazona,0.4254,167.4941425476923,growing
2023-08-15,16.28196176470588,357.9331789473684,-14.69587473684211,52.92416589174979,453.6223473684211,5.14327,5.05431045,0.8932737793525706,Tarazona,0.4254,192.97094657052634,growing
2023-08-16,16.181081081081082,383.9016277777778,-47.95142333333333,35.67777453975013,444.8782444444444,4.6936,5.186581,0.938174943609403,Tarazona,0.4254,189.25120518666665,growing
2023-08-17,16.05666428571428,396.4337058823529,-16.97263507647059,62.90408447282547,515.2088411764706,5.06819,5.005287,0.876474766198624,Tarazona,0.4254,219.16984103647061,growing
2023-08-18,16.01793809523809,382.5494473684211,-6.208305210526315,34.83859165558501,428.0925087894737,4.12379,5.396179,0.9727797504383838,Tarazona,0.4254,182.1105532390421,growing
2023-08-19,15.977857142857141,359.400795,8.186487,36.49121280032595,452.663555,4.84394,5.34362705,0.8635864485861587,Tarazona,0.4246,192.20094545299997,growing
2023-08-20,16.09544999999999,369.6087428571428,-24.06757952380952,51.49095657686293,453.7714,5.92424,5.77514,0.9187837711225033,Tarazona,0.4246,192.67133644,growing
2023-08-21,15.89113999999999,347.0910545454545,-1.220682954545455,48.66263062056128,445.1738181818182,5.09423,5.39078985,0.8753625759722921,Tarazona,0.4246,189.0208032,growing
2023-08-22,15.823780000000001,327.765375,77.1696596875,89.5105339796297,530.095875,4.860729999999999,3.901201,0.7439316393071869,Tarazona,0.4246,225.07870852499997,growing
2023-08-23,15.85277666666666,252.3152428571429,76.7024419047619,55.39209747030567,421.5161142857143,5.81028,3.94203535,0.689152394458609,Tarazona,0.4246,178.97574212571428,growing
2023-08-24,15.66521739130434,286.5082580769231,1.25462076923077,31.82526559828032,374.5232076923077,6.41825,5.53711455,0.8360372878991864,Tarazona,0.4238,158.72293542000003,growing
2023-08-25,15.823562068965519,378.09307,-4.44522,53.06568829291675,414.797715,5.228260000000001,5.627897,1.0452297338498182,Tarazona,0.4238,175.791271617,growing
2023-08-26,15.570602272727271,297.7947,-74.51915134166667,5.114474189544645,249.4454416666667,3.61267,5.3344555,1.2188168494355263,Tarazona,0.4238,105.71497817833335,growing
2023-08-27,15.44814444444444,310.3833666666667,126.6420788888889,2.36482568017762,403.7223722222222,1.40677,4.110284,0.773333825016673,Tarazona,0.4238,171.09754134777776,growing
