site,date,is_growing,H,LE,LE_corr,H_corr,G,ET,VPD,SWC_mean,GPP_proxy,EF_corr,Bowen_corr,swc_th,vpd_th,drought_type,Irrig_mm,Rain_mm,IrrigRain_mm,days_since_irrig,bucket
Tarazona,2021-04-07,True,76.17695755555556,20.70169792222222,29.165134526300662,107.32024123138127,-11.12559008263508,2.715547722,241.61046431818184,0.17776111111111112,2.6066338444444446,0.21368688304072117,3.6797444268464305,0.16060555555555556,1224.035170736434,normal,,,,179.0,8+d (長期)
Tarazona,2021-04-08,True,70.3308952,28.071937400000003,39.54853528251103,99.08414409145077,-10.445277568888878,2.0475586,316.62145714285714,0.17626999999999998,2.456586224,0.28527570455324475,2.5053808790553944,0.16060555555555556,1224.035170736434,normal,,,,180.0,8+d (長期)
Tarazona,2021-04-09,True,59.22663493333334,44.44615881866667,62.616999146347744,83.44014978194322,0.528673005581478,4.85718813,209.93054814814812,0.17181333333333332,3.214110556,0.42871574315811506,1.3325478850707593,0.16060555555555556,1224.035170736434,normal,,,,181.0,8+d (長期)
Tarazona,2021-04-10,True,101.5816636,83.472208,117.59799532742973,143.1111059310344,48.666215516888904,3.0483809,221.879575,0.17257999999999998,-1.0691577916666668,0.4510697737814852,1.2169519176969654,0.16060555555555556,1224.035170736434,normal,,,,182.0,8+d (長期)
Tarazona,2021-04-11,True,69.8997265,102.89291,144.95842675451507,98.47670149489295,28.32132465895835,6.0083334,214.8873515151515,0.17333749999999998,5.957610871794872,0.5954704557100731,0.6793444417112899,0.16060555555555556,1224.035170736434,normal,,,,183.0,8+d (長期)
Tarazona,2021-04-12,True,83.378901,91.35703545312501,128.7063621025147,117.46654180040649,24.307529188020833,8.548831313,601.7911208333334,0.189609375,4.305527578125,0.5228291175103104,0.9126708259133632,0.16060555555555556,1224.035170736434,normal,,,,184.0,8+d (長期)
Tarazona,2021-04-13,True,40.49157241111111,42.423547301587305,59.767487129908645,57.04566654331376,2.5700002251146374,3.90706579,435.4907285714286,0.1892222222222222,2.4235350492063494,0.5116503171989047,0.9544598456903696,0.16060555555555556,1224.035170736434,normal,,,,185.0,8+d (長期)
Tarazona,2021-04-14,True,40.079933026315786,33.815660263157895,47.64045366597698,56.465737395521884,-14.865108898391815,1.87844668,434.25607368421055,0.18813157894736843,1.467811394736842,0.45761403025334235,1.1852476844872615,0.16060555555555556,1224.035170736434,normal,,,,186.0,8+d (長期)
Tarazona,2021-04-15,True,4.910928,10.617782,14.95863003915827,6.918653547505821,-26.17392283888895,0.07703009999999999,,0.1842,-0.8677538,0.6837517089313923,0.46251919657043256,0.16060555555555556,1224.035170736434,normal,,,,187.0,8+d (長期)
Tarazona,2021-04-16,True,58.63307575,63.29960237499999,89.17826091677615,82.60392690320751,-3.042939105541675,3.6975805868,311.7929419354839,0.182575,2.8729545675,0.5191356685375846,0.9262787371498081,0.16060555555555556,1224.035170736434,normal,,,,188.0,8+d (長期)
